Frame, SubFrame, COPx(mm), COPy(mm)
59,3,-24.96,213.98
59,4,-25.15,211.56
60,0,-25.113,211.84
60,1,-25.661,212.35
60,2,-25.692,211.85
60,3,-24.171,212.04
60,4,-26.121,212.33
61,0,-23.952,211.75
61,1,-25.295,211.63
61,2,-24.914,210.68
61,3,-25.121,213.48
61,4,-24.713,212.63
62,0,-24.555,210.97
62,1,-25.359,211.44
62,2,-25.668,211.74
62,3,-23.992,212.81
62,4,-26.038,212.22
63,0,-25.369,212.04
63,1,-27.748,211.95
63,2,-25.61,211.84
63,3,-24.671,212.44
63,4,-24.775,210.47
64,0,-25.816,212.54
64,1,-26.549,211.44
64,2,-26.582,211.75
64,3,-23.844,213.38
64,4,-26.231,212.65
65,0,-24.488,212.43
65,1,-25.948,211.86
65,2,-26.417,211.07
65,3,-25.19,213.1
65,4,-25.537,211.67
66,0,-27.242,210.96
66,1,-24.583,212.42
66,2,-26.814,211.68
66,3,-23.71,212.71
66,4,-26.424,211.75
67,0,-25.257,211.84
67,1,-26.071,213.32
67,2,-25.544,212.35
67,3,-25.576,211.85
67,4,-24.745,212.15
68,0,-25.669,211.07
68,1,-25.214,212.8
68,2,-25.985,211.17
68,3,-25.607,211.74
68,4,-26.271,212.22
69,0,-23.779,210.98
69,1,-24.421,211.1
69,2,-25.412,211.65
69,3,-26.256,212.62
69,4,-24.028,212.13
70,0,-24.937,210.98
70,1,-25.651,212.02
70,2,-25.618,211.93
70,3,-24.342,212.72
70,4,-25.318,211.56
71,0,-24.789,212.05
71,1,-26.04,211.85
71,2,-25.895,211.16
71,3,-24.232,212.34
71,4,-25.501,211.47
72,0,-24.753,211.26
72,1,-24.459,211.56
72,2,-25.966,210.87
72,3,-23.535,212.04
72,4,-26.599,212.61
73,0,-24.782,211.74
73,1,-25.482,212.63
73,2,-26.613,210.85
73,3,-25.136,212.7
73,4,-25.214,213.89
74,0,-24.989,210.77
74,1,-24.977,212.61
74,2,-26.574,212.93
74,3,-24.415,211.73
74,4,-25.389,211.95
75,0,-25.13,211.76
75,1,-26.196,212.45
75,2,-25.321,212.63
75,3,-26.124,211.74
75,4,-24.564,213.99
76,0,-25.291,212.33
76,1,-24.869,214.25
76,2,-26.198,213.6
76,3,-25.203,211.63
76,4,-25.575,211.25
77,0,-26.057,213.02
77,1,-25.572,211.46
77,2,-25.042,212.16
77,3,-26.366,212.6
77,4,-25.339,212.12
78,0,-26.147,210.4
78,1,-24.84,212.24
78,2,-25.588,211.17
78,3,-24.246,213.3
78,4,-25.979,210.68
79,0,-25.587,210.68
79,1,-25.988,210.48
79,2,-25.195,210.28
79,3,-25.686,210.28
79,4,-24.88,213.36
80,0,-25.932,209.9
80,1,-24.839,212.12
80,2,-26.342,210.39
80,3,-25.334,212.41
80,4,-26.053,213.69
81,0,-24.504,212.05
81,1,-25.18,210.77
81,2,-25.554,212.42
81,3,-23.603,212.22
81,4,-24.369,214.08
82,0,-25.681,211.26
82,1,-24.301,212.5
82,2,-25.475,212.15
82,3,-24.393,211.64
82,4,-25.509,212.51
83,0,-24.63,214.45
83,1,-24.499,213.6
83,2,-25.595,211.24
83,3,-26.789,212.62
83,4,-23.986,213.1
84,0,-25.502,212.26
84,1,-25.869,211.16
84,2,-26.025,212.33
84,3,-24.896,212.42
84,4,-25.448,211.26
85,0,-26.008,212.71
85,1,-24.946,213.21
85,2,-24.641,212.44
85,3,-25.105,211.27
85,4,-25.184,212.01
86,0,-25.053,212.62
86,1,-23.562,210.98
86,2,-26.543,210.38
86,3,-24.734,211.92
86,4,-26.496,212.69
87,0,-25.101,212.44
87,1,-25.789,210.77
87,2,-23.821,213.59
87,3,-27.122,211.06
87,4,-24.789,213.3
88,0,-26.648,211.85
88,1,-22.734,212.71
88,2,-26.618,211.38
88,3,-25.927,212.15
88,4,-25.912,212.83
89,0,-26.758,213.68
89,1,-26.106,211.37
89,2,-24.855,213.88
89,3,-26.604,211.65
89,4,-24.601,212.44
90,0,-28.067,212.03
90,1,-24.604,212.62
90,2,-25.427,211.07
90,3,-25.743,213.01
90,4,-25.142,211.73
91,0,-25.086,213.3
91,1,-24.891,211.84
91,2,-24.755,212.82
91,3,-26.517,211.18
91,4,-25.061,213.46
92,0,-25.712,211.68
92,1,-24.877,212.9
92,2,-25.176,211.74
92,3,-24.445,213.29
92,4,-25.521,211.34
93,0,-25.229,212.22
93,1,-24.128,211.44
93,2,-24.475,213.45
93,3,-24.709,210.38
93,4,-25.478,213.17
94,0,-24.894,211.43
94,1,-23.221,213.87
94,2,-25.048,211.54
94,3,-26.006,211.72
94,4,-24.549,213.28
95,0,-25.179,212.98
95,1,-24.47,210.87
95,2,-25.747,212.89
95,3,-25.656,211.86
95,4,-25.215,213.19
96,0,-25.596,213.47
96,1,-23.913,213.97
96,2,-24.848,212.8
96,3,-27.075,213.6
96,4,-24.369,211.64
97,0,-25.379,213.45
97,1,-25.654,211.15
97,2,-25.105,213.46
97,3,-26.401,212.34
97,4,-25.477,213.1
98,0,-26.932,213.06
98,1,-26.128,212.69
98,2,-25.708,212.5
98,3,-26.434,213.88
98,4,-24.761,211.83
99,0,-25.866,213.18
99,1,-25.733,212.04
99,2,-24.437,212.81
99,3,-25.92,211.86
99,4,-25.53,212.13
100,0,-26.784,211.94
100,1,-24.866,214
100,2,-24.429,211.16
100,3,-25.192,212.32
100,4,-25.746,212.32
101,0,-24.793,212.5
101,1,-25.564,212.52
101,2,-24.648,212.7
101,3,-24.686,212.72
101,4,-23.829,212.74
102,0,-26.501,212.63
102,1,-25.24,212.79
102,2,-24.55,212.71
102,3,-25.323,212.13
102,4,-25.112,212.14
103,0,-25.519,214.06
103,1,-25.459,211.75
103,2,-24.888,213.68
103,3,-25.342,211.16
103,4,-23.86,212.04
104,0,-26.088,211.65
104,1,-26.198,213.07
104,2,-24.377,212.92
104,3,-24.706,212.22
104,4,-25.473,211.82
105,0,-26.649,213.98
105,1,-25.665,212.94
105,2,-24.061,213.39
105,3,-26.351,212.81
105,4,-25.565,211.94
106,0,-24.189,211.94
106,1,-26.275,211.74
106,2,-23.802,212.6
106,3,-24.486,213.32
106,4,-24.564,211.35
107,0,-26.514,213.57
107,1,-26.517,212.9
107,2,-24.86,214.09
107,3,-24.898,212.42
107,4,-26.168,213.69
108,0,-24.007,212.91
108,1,-26.458,212.61
108,2,-24.65,213.09
108,3,-25.75,212.83
108,4,-25.627,212.75
109,0,-25.235,213.37
109,1,-26.434,213.31
109,2,-25.483,212.22
109,3,-25.211,212.42
109,4,-25.823,212.92
110,0,-25.195,213.12
110,1,-26.306,211.96
110,2,-27.117,212.32
110,3,-25.2,212.72
110,4,-25.194,211.54
111,0,-25.784,212.93
111,1,-27.143,211.58
111,2,-25.909,212.31
111,3,-25.389,212.42
111,4,-25.36,210.78
112,0,-25.489,213
112,1,-26.459,211.45
112,2,-25.743,212.23
112,3,-25.235,212.24
112,4,-25.491,209.02
113,0,-24.803,212.82
113,1,-24.965,211.25
113,2,-25.299,211.86
113,3,-25.102,211.17
113,4,-26.398,211.96
114,0,-24.217,211.17
114,1,-25.419,212.54
114,2,-25.357,211.85
114,3,-24.92,214.87
114,4,-25.374,210.98
115,0,-24.985,212.25
115,1,-25.313,212.13
115,2,-25.698,212.08
115,3,-23.661,212.64
115,4,-25.785,213.13
116,0,-23.683,213.02
116,1,-25.847,212.54
116,2,-25.087,211.85
116,3,-25.749,213.6
116,4,-24.524,211.97
117,0,-24.715,211.76
117,1,-25.697,211.65
117,2,-25.814,211.64
117,3,-24.678,212.73
117,4,-25.55,212.44
118,0,-24.654,212.05
118,1,-24.916,213.02
118,2,-24.496,211.77
118,3,-26.296,212.41
118,4,-26.092,213.2
119,0,-24.891,212.45
119,1,-25.25,212.75
119,2,-26.657,211.83
119,3,-24.63,212.81
119,4,-25.965,210.69
120,0,-24.317,211.57
120,1,-25.626,211.76
120,2,-25.488,211.28
120,3,-25.416,212.06
120,4,-25.666,212.25
121,0,-24.301,212.13
121,1,-25.464,211.75
121,2,-26.12,212.95
121,3,-24.521,212.9
121,4,-26.234,212.43
122,0,-25.291,211.08
122,1,-25.043,212.34
122,2,-25.158,211.97
122,3,-26.302,212.13
122,4,-26.008,212.92
123,0,-25.056,212.65
123,1,-24.809,211.75
123,2,-26.186,212.43
123,3,-24.95,212.44
123,4,-26.183,211.77
124,0,-25.212,212.44
124,1,-25.444,211.96
124,2,-25.648,210.3
124,3,-26.408,212.73
124,4,-25.05,212.61
125,0,-25.643,211.47
125,1,-25.144,210.58
125,2,-26.466,212.15
125,3,-24.03,213.58
125,4,-24.88,212.35
126,0,-24.897,211.64
126,1,-24.959,212.72
126,2,-25.147,210.8
126,3,-25.871,210.88
126,4,-25.012,213.01
127,0,-24.918,212.04
127,1,-25.29,212.71
127,2,-27.112,211.28
127,3,-25.105,211.35
127,4,-25.296,211.86
128,0,-24.095,212.05
128,1,-25.03,212.83
128,2,-25.601,211.65
128,3,-25.984,212.04
128,4,-25.462,213.1
129,0,-25.964,210.9
129,1,-25.019,213.39
129,2,-26.616,212.73
129,3,-25.412,212.51
129,4,-26.8,211.56
130,0,-25.003,211.57
130,1,-24.63,212.94
130,2,-26.059,212.05
130,3,-25.21,212.43
130,4,-23.64,213.61
131,0,-25.798,212.08
131,1,-24.567,211.74
131,2,-26.888,212.64
131,3,-24.822,212.15
131,4,-24.99,212.53
132,0,-27.083,211.66
132,1,-24.751,213.02
132,2,-24.807,212.44
132,3,-26.726,212.03
132,4,-24.746,214.09
133,0,-25.461,210.2
133,1,-25.162,212.63
133,2,-27.624,211.96
133,3,-25.49,211.87
133,4,-25.238,212.37
134,0,-25.639,210.8
134,1,-26.034,212.14
134,2,-25.358,211.86
134,3,-27.218,210.4
134,4,-24.88,213.68
135,0,-26.006,210.4
135,1,-23.762,211.07
135,2,-26.36,210.5
135,3,-24.222,211.76
135,4,-24.862,210.58
136,0,-25.31,212.62
136,1,-25.223,211.17
136,2,-25.788,213.2
136,3,-25.458,211.28
136,4,-24.633,214.94
137,0,-26.361,210.81
137,1,-24.366,212.64
137,2,-25.098,210.79
137,3,-25.424,211.55
137,4,-24.891,211.17
138,0,-24.989,213.4
138,1,-25.215,211.98
138,2,-25.458,211.95
138,3,-26.158,212.15
138,4,-23.113,214.85
139,0,-24.823,210.81
139,1,-25.797,213.03
139,2,-26.424,212.33
139,3,-25.036,212.33
139,4,-25.164,211.27
140,0,-26.459,212.03
140,1,-26.048,212.53
140,2,-26.053,213.63
140,3,-27.703,210.99
140,4,-24.747,212.42
141,0,-25.748,211.18
141,1,-25.489,212.35
141,2,-25.948,211.86
141,3,-26.399,210.97
141,4,-24.551,211.57
142,0,-25.036,211.96
142,1,-24.76,210.58
142,2,-25.154,212.6
142,3,-27.051,211.96
142,4,-24.991,212.14
143,0,-26.121,210.86
143,1,-25.862,210.49
143,2,-25.79,212.62
143,3,-25.751,211.95
143,4,-24.312,211.56
144,0,-25.83,212.33
144,1,-25.596,210.41
144,2,-25.966,212.23
144,3,-25.988,211.07
144,4,-25.07,210.11
145,0,-26.698,210.99
145,1,-25.315,212.72
145,2,-26.255,211.76
145,3,-25.365,211.47
145,4,-25.667,213.29
146,0,-25.649,213.01
146,1,-25.722,211.38
146,2,-25.818,212.15
146,3,-25.287,212.33
146,4,-24.077,213.22
147,0,-26.125,209.72
147,1,-25.596,212.73
147,2,-25.851,212.81
147,3,-25.804,211.94
147,4,-24.473,212.64
148,0,-24.731,213.12
148,1,-25.85,210.6
148,2,-25.659,213.2
148,3,-26.079,209.91
148,4,-24.671,212.04
149,0,-25.813,210.99
149,1,-25.51,211.76
149,2,-25.4,212.93
149,3,-25.24,213.1
149,4,-24.494,212.24
150,0,-25.71,213.7
150,1,-26.435,210.2
150,2,-25.013,212.89
150,3,-26.504,212.44
150,4,-24.9,211.06
151,0,-26.375,210.68
151,1,-26.607,212.15
151,2,-25.397,212.52
151,3,-25.4,212.14
151,4,-25.691,211.57
152,0,-26.162,212.06
152,1,-25.163,211.78
152,2,-26.936,211.84
152,3,-25,213.13
152,4,-24.553,212.82
153,0,-25.19,211.26
153,1,-27.032,212.15
153,2,-25.535,212.82
153,3,-25.619,213.12
153,4,-24.331,213.01
154,0,-26.332,211.93
154,1,-26.013,211.87
154,2,-26.307,213.13
154,3,-25.461,212.32
154,4,-25.182,211.57
155,0,-24.854,212.54
155,1,-26.012,211.76
155,2,-24.284,212.14
155,3,-26.113,211.36
155,4,-24.82,211.57
156,0,-25.9,212.84
156,1,-26.297,211.09
156,2,-25.613,212.71
156,3,-25.811,213.2
156,4,-25.481,212.25
157,0,-25.86,211.85
157,1,-26.515,211.76
157,2,-25.016,212.13
157,3,-24.811,211.58
157,4,-26.096,210.2
158,0,-24.789,212.53
158,1,-26.648,210.52
158,2,-25.754,213.19
158,3,-24.023,212.85
158,4,-26.077,210.69
159,0,-25.13,210.98
159,1,-25.936,212.95
159,2,-25.004,210.69
159,3,-25.264,211.29
159,4,-25.395,210.01
160,0,-24.775,212.71
160,1,-25.84,210.42
160,2,-26.697,213.29
160,3,-25.485,214.16
160,4,-24.56,212.35
161,0,-26.023,211.08
161,1,-27.217,211.56
161,2,-26.134,213.01
161,3,-25.599,212.16
161,4,-24.754,211.46
162,0,-26.108,211.73
162,1,-25.321,212.25
162,2,-25.079,213.12
162,3,-25.473,213.02
162,4,-25.424,210.78
163,0,-24.519,212.62
163,1,-26.395,212.62
163,2,-24.051,212.72
163,3,-25.68,214.87
163,4,-25.04,212.73
164,0,-24.976,212.82
164,1,-25.968,211.75
164,2,-26.203,213.03
164,3,-23.505,211.87
164,4,-27.455,211.56
165,0,-24.224,212.34
165,1,-26.54,212.65
165,2,-25.327,210.2
165,3,-26.294,213.32
165,4,-25.674,212.63
166,0,-25.565,211.49
166,1,-26.102,212.62
166,2,-26.636,211.65
166,3,-22.84,213.51
166,4,-25.636,210.39
167,0,-25.578,211.94
167,1,-25.976,212.34
167,2,-25.768,211.57
167,3,-25.76,212.15
167,4,-26.047,212.63
168,0,-25.444,212.44
168,1,-26.762,213.7
168,2,-26.55,211.39
168,3,-24.326,211.35
168,4,-26.427,212.26
169,0,-25.638,211.67
169,1,-25.828,211.88
169,2,-25.035,212.82
169,3,-25.411,213.5
169,4,-25.314,211.86
170,0,-24.278,211.77
170,1,-25.188,212.7
170,2,-25.953,212.84
170,3,-25.029,212.45
170,4,-27.012,212.36
171,0,-25.314,212.22
171,1,-25.864,212.62
171,2,-24.526,211.66
171,3,-25.475,213.1
171,4,-25.172,212.94
172,0,-25.11,211.76
172,1,-25.452,213.11
172,2,-26.26,212.06
172,3,-23.519,212.74
172,4,-26.263,212.06
173,0,-25.727,212.44
173,1,-24.633,213.04
173,2,-25.036,211.39
173,3,-24.851,212.42
173,4,-25.075,213.41
174,0,-25.701,211.47
174,1,-25.664,213.1
174,2,-25.673,212.82
174,3,-24.437,213.46
174,4,-26.776,213.25
175,0,-25.352,212.92
175,1,-25.655,212.52
175,2,-25.633,212.37
175,3,-25.82,210.99
175,4,-24.945,211.85
176,0,-27.214,211.39
176,1,-26.218,211.75
176,2,-26.379,212.46
176,3,-24.385,211.09
176,4,-27.55,212.25
177,0,-25.551,213.51
177,1,-25.475,212.65
177,2,-24.477,212.34
177,3,-26.434,212.64
177,4,-25.978,211.09
178,0,-26.498,212.63
178,1,-24.492,213.03
178,2,-26.442,211.76
178,3,-26.015,213.7
178,4,-26.957,211.47
179,0,-25.278,212.04
179,1,-25.73,212.06
179,2,-25.294,212.83
179,3,-25.777,211.67
179,4,-25.345,211.66
180,0,-26.369,209.64
180,1,-24.582,212.54
180,2,-25.825,210.21
180,3,-24.267,212.73
180,4,-26.31,211.95
181,0,-25.624,212.24
181,1,-25.436,212.15
181,2,-24.725,212.91
181,3,-24.448,210.41
181,4,-26.401,213.02
182,0,-26.582,212.25
182,1,-23.416,212.99
182,2,-25.628,210.32
182,3,-25.104,212.05
182,4,-26.045,211.86
183,0,-25.529,212.14
183,1,-25.197,210.69
183,2,-25.977,213.6
183,3,-25.716,211.97
183,4,-25.746,213.6
184,0,-26.956,212.74
184,1,-24.558,212.55
184,2,-25.684,211.28
184,3,-25,212.45
184,4,-26.626,211.09
185,0,-25.465,214.29
185,1,-25.285,211.27
185,2,-26.147,212.83
185,3,-26.702,211.39
185,4,-26.713,213.13
186,0,-27.147,212.93
186,1,-24.841,213.22
186,2,-25.639,211.6
186,3,-26.118,212.24
186,4,-25.622,212.25
187,0,-27.002,211.76
187,1,-24.16,212.66
187,2,-26.553,212.85
187,3,-26.155,211.58
187,4,-26.224,212.52
188,0,-26.923,212.37
188,1,-25.061,213.13
188,2,-26.39,210.59
188,3,-25.511,212.54
188,4,-25.469,212.35
189,0,-25.592,211.37
189,1,-26.051,210.58
189,2,-24.939,212.74
189,3,-26.285,210.44
189,4,-26.907,213.03
190,0,-25.985,213.41
190,1,-24.3,211.78
190,2,-26.899,210.81
190,3,-25.273,212.35
190,4,-26.058,211.08
191,0,-26.409,212.15
191,1,-25.173,211.47
191,2,-25.36,213.12
191,3,-25.467,211.47
191,4,-26.017,213.97
192,0,-25.879,211.96
192,1,-25.585,212.52
192,2,-26.323,211.18
192,3,-25.954,212.72
192,4,-25.887,212.33
193,0,-26.002,212.26
193,1,-24.75,211.09
193,2,-26.44,213.14
193,3,-26.261,211.66
193,4,-24.951,213.51
194,0,-24.746,211.77
194,1,-26.102,212.82
194,2,-25.183,213.11
194,3,-25.959,212.74
194,4,-24.821,212.52
195,0,-26.843,213.79
195,1,-25.046,212.06
195,2,-25.983,213.52
195,3,-26.764,211.85
195,4,-24.679,214.36
196,0,-25.596,212.37
196,1,-25.872,212.27
196,2,-25.556,212.25
196,3,-26.733,212.73
196,4,-25.338,211.87
197,0,-25.866,212.44
197,1,-25.93,211.58
197,2,-27.068,212.65
197,3,-26.881,212.87
197,4,-25.167,211.46
198,0,-25.988,210.69
198,1,-26.756,211.89
198,2,-26.821,213.23
198,3,-26.011,212.54
198,4,-25.356,213
199,0,-26.484,211.76
199,1,-26.48,212.55
199,2,-26.022,213.04
199,3,-26.596,213.32
199,4,-25.625,212.27
200,0,-26.413,210.89
200,1,-26.35,210.79
200,2,-24.763,212.35
200,3,-26.773,212.47
200,4,-26.14,212.18
201,0,-25.569,212.43
201,1,-26.494,210.71
201,2,-26.856,212.26
201,3,-26.255,213.5
201,4,-24.904,212.36
202,0,-26.374,211.59
202,1,-26.839,212.16
202,2,-24.809,212.89
202,3,-26.267,212.65
202,4,-24.726,211.87
203,0,-25.944,213.03
203,1,-26.48,212.54
203,2,-25.312,212.26
203,3,-26.107,212.36
203,4,-25.186,211.57
204,0,-25.772,212.45
204,1,-26.625,212.65
204,2,-24.623,212.06
204,3,-25.951,211.96
204,4,-24.76,212.15
205,0,-25.381,212.08
205,1,-26.394,212.37
205,2,-25.883,213.98
205,3,-25.184,212.66
205,4,-25.899,211.66
206,0,-25.514,213.03
206,1,-27.257,214.01
206,2,-26.07,213.81
206,3,-25.874,212.44
206,4,-25.654,212.84
207,0,-26.219,213.04
207,1,-27.01,211.58
207,2,-25.378,213.51
207,3,-26.877,211.48
207,4,-27.565,211.8
208,0,-25.424,212.54
208,1,-27.408,211.96
208,2,-24.956,213.23
208,3,-26.748,212.46
208,4,-26.014,211
209,0,-27.919,212.34
209,1,-26.193,213.23
209,2,-25.599,212.62
209,3,-25.874,211.56
209,4,-27.907,211.75
210,0,-25.785,214.28
210,1,-26.863,211.97
210,2,-26.973,210.7
210,3,-25.935,212.62
210,4,-26.08,211.97
211,0,-26.929,212.82
211,1,-25.355,212.94
211,2,-26.141,209.74
211,3,-25.649,213.22
211,4,-26.515,211.68
212,0,-24.766,213.23
212,1,-26.962,212.16
212,2,-25.107,213.02
212,3,-26.684,211.68
212,4,-26.614,212.99
213,0,-26.118,212.91
213,1,-25.624,213.69
213,2,-26.763,211.39
213,3,-26.331,212.63
213,4,-26.449,211.37
214,0,-25.836,213.41
214,1,-26.408,212.4
214,2,-24.783,213.41
214,3,-27.732,210.01
214,4,-27.14,211.86
215,0,-25.206,214.26
215,1,-25.009,210.99
215,2,-26.495,212.05
215,3,-26.285,213
