Frame, SubFrame, COPx(mm), COPy(mm)
65,4,-25.39,201.36
66,0,-25.282,202.25
66,1,-26.381,200.04
66,2,-24.411,200.6
66,3,-26.452,201.12
66,4,-25.009,200.82
67,0,-25.725,201.63
67,1,-26.447,202.97
67,2,-25.756,201.87
67,3,-26.706,202.35
67,4,-24.59,201.17
68,0,-25.881,201.16
68,1,-25.128,202.35
68,2,-24.413,202.07
68,3,-25.918,200.37
68,4,-25.147,201.58
69,0,-25.587,201.6
69,1,-24.32,201.9
69,2,-26.244,202.15
69,3,-25.696,200.36
69,4,-25.098,202.04
70,0,-25.996,201.66
70,1,-23.909,201.57
70,2,-25.577,201.54
70,3,-25.707,201.79
70,4,-24.961,203.13
71,0,-26.386,200.98
71,1,-23.838,203.16
71,2,-25.67,203.54
71,3,-25.557,202.27
71,4,-25.988,202.84
72,0,-24.65,201.68
72,1,-24.744,201.46
72,2,-24.479,201.35
72,3,-25.523,201.75
72,4,-24.654,201.82
73,0,-24.488,202.04
73,1,-25.841,201.17
73,2,-26.109,201.61
73,3,-23.758,203.3
73,4,-24.118,201.25
74,0,-24.865,201.62
74,1,-23.895,202.56
74,2,-24.612,201.91
74,3,-24.199,202.83
74,4,-25.537,200.81
75,0,-25.327,202.55
75,1,-24.226,203.49
75,2,-24.404,201.24
75,3,-23.953,199.94
75,4,-24.597,202.9
76,0,-23.964,201.05
76,1,-24.113,202.7
76,2,-25.39,201.63
76,3,-24.004,202.31
76,4,-25.655,202.2
77,0,-24.371,202.82
77,1,-24.252,202.48
77,2,-25.038,204.87
77,3,-25.121,202.9
77,4,-26.413,202.77
78,0,-24.299,203.2
78,1,-23.929,201.61
78,2,-24.837,201.7
78,3,-25.409,204.24
78,4,-24.253,202.23
79,0,-24.7,202.29
79,1,-26.286,202.89
79,2,-24.523,202.22
79,3,-26.51,202.99
79,4,-25.154,202.39
80,0,-24.104,202.9
80,1,-25.526,202.07
80,2,-22.89,204.46
80,3,-24.385,203.46
80,4,-23.497,202.79
81,0,-24.878,203.56
81,1,-24.678,202.79
81,2,-25.543,202.6
81,3,-23.791,203.59
81,4,-24.121,202.68
82,0,-24.159,204.67
82,1,-25.758,203.37
82,2,-24.371,204.25
82,3,-25.334,202.79
82,4,-23.831,203.41
83,0,-25.229,202.77
83,1,-23.524,203.76
83,2,-23.689,202.81
83,3,-24.448,203.27
83,4,-24.914,203.98
84,0,-24.454,204.94
84,1,-25.333,203.69
84,2,-23.698,204.75
84,3,-24.269,202.58
84,4,-23.413,203.71
85,0,-23.807,202.77
85,1,-24.808,202.21
85,2,-24.236,203.59
85,3,-25.961,203.86
85,4,-24.342,203.13
86,0,-27.309,204.15
86,1,-22.727,203.1
86,2,-24.37,203.66
86,3,-24.404,203.4
86,4,-24.302,203.78
87,0,-24.142,204.27
87,1,-23.732,204.18
87,2,-22.706,203.77
87,3,-25.447,203.59
87,4,-22.465,203.96
88,0,-24.35,202.41
88,1,-24.381,204.47
88,2,-24.678,203.88
88,3,-23.585,204.1
88,4,-24.341,203.88
89,0,-24.036,203.19
89,1,-24.08,203.1
89,2,-24.769,204.38
89,3,-22.953,202.31
89,4,-25.053,203.5
90,0,-24.971,203
90,1,-24.769,204.36
90,2,-24.815,202.79
90,3,-24.668,204.46
90,4,-22.871,203.19
91,0,-25.095,202.77
91,1,-23.993,204
91,2,-24.997,202.66
91,3,-23.72,204.71
91,4,-25.518,203.29
92,0,-23.23,203.4
92,1,-24.292,203.49
92,2,-23.456,204.68
92,3,-23.41,204.1
92,4,-24.567,203.8
93,0,-24.849,203.79
93,1,-23.534,203.57
93,2,-25.411,202.49
93,3,-24.134,204.46
93,4,-24.88,203.76
94,0,-23.23,204.87
94,1,-24.273,204.56
94,2,-24.805,204.78
94,3,-24.373,204.47
94,4,-24.058,205.15
95,0,-24.068,204.59
95,1,-23.808,205.8
95,2,-23.757,203.91
95,3,-24.877,205.34
95,4,-24.832,204.47
96,0,-24.531,203.8
96,1,-24.791,204.38
96,2,-25.237,202.99
96,3,-24.002,203.76
96,4,-25.196,203.67
97,0,-23.058,204.48
97,1,-26.016,204.04
97,2,-23.238,205.65
97,3,-25.292,204.85
97,4,-24.171,202.72
98,0,-24.784,204.84
98,1,-23.989,203.71
98,2,-24.691,204.05
98,3,-23.866,205.26
98,4,-25.785,203.48
99,0,-25.137,205.91
99,1,-24.598,203.68
99,2,-23.186,205.24
99,3,-23.647,204.97
99,4,-23.001,204.66
100,0,-25.42,204.07
100,1,-24.837,204.96
100,2,-24.79,205.23
100,3,-24.855,203.78
100,4,-24.631,204.57
101,0,-24.831,205.02
101,1,-23.983,204.16
101,2,-25.745,206.01
101,3,-23.741,203.45
101,4,-24.334,205.43
102,0,-24.278,204.85
102,1,-24.669,204.05
102,2,-23.46,204.56
102,3,-24.597,204.65
102,4,-23.759,205.56
103,0,-24.977,204.91
103,1,-24.253,204.67
103,2,-25.303,205.33
103,3,-24.634,204.26
103,4,-24.412,203.95
104,0,-23.554,205.22
104,1,-25.426,204.85
104,2,-23.456,205.41
104,3,-25.979,204.06
104,4,-23.525,206.01
105,0,-23.94,204.53
105,1,-23.052,204.73
105,2,-25.174,204.5
105,3,-23.116,206.13
105,4,-23.459,204.95
106,0,-24.973,204.94
106,1,-23.722,204.05
106,2,-25.562,205.22
106,3,-23.24,204.37
106,4,-24.833,205.41
107,0,-24.425,203.06
107,1,-24.466,207.19
107,2,-23.166,204.34
107,3,-24.259,204.82
107,4,-24.929,204.25
108,0,-24.471,203.43
108,1,-24.959,205.64
108,2,-25.053,205.81
108,3,-22.858,205.04
108,4,-25.094,204.92
109,0,-24.453,206.22
109,1,-25.041,203.65
109,2,-24.185,205.64
109,3,-23.647,204.85
109,4,-24.334,204.63
110,0,-25.122,204.06
110,1,-24.324,205.62
110,2,-24.816,205.93
110,3,-24.287,205.02
110,4,-24.075,203.84
111,0,-24.1,204.83
111,1,-24.286,204.31
111,2,-23.854,204.61
111,3,-24.622,203.64
111,4,-25.179,204.79
112,0,-23.347,204.46
112,1,-25.47,205
112,2,-23.925,203.18
112,3,-24.931,205.13
112,4,-25.525,204.54
113,0,-24.017,204.52
113,1,-24.389,205.41
113,2,-25.088,204.04
113,3,-24.428,206.51
113,4,-24.902,204.72
114,0,-23.105,204.34
114,1,-26.15,205.6
114,2,-23.311,204.34
114,3,-25.428,204.11
114,4,-24.059,204.73
115,0,-25.389,204.51
115,1,-24.694,204.33
115,2,-23.343,206.89
115,3,-23.959,204.41
115,4,-24.772,205.32
116,0,-24.997,207.37
116,1,-24.94,204.54
116,2,-24.363,207.67
116,3,-25.063,204.82
116,4,-23.231,205.52
117,0,-25.426,205.6
117,1,-24.826,204.71
117,2,-24.72,205.41
117,3,-25.425,205.5
117,4,-24.034,205.12
118,0,-24.389,204.99
118,1,-24.284,205.81
118,2,-24.148,205.6
118,3,-24.494,204.22
118,4,-25.141,203.92
119,0,-24.088,204.4
119,1,-24.718,205.1
119,2,-23.813,206.09
119,3,-24.111,205.79
119,4,-23.164,207.29
120,0,-24.247,205.6
120,1,-23.667,204.94
120,2,-26.388,203.81
120,3,-23.512,206.61
120,4,-24.538,205.72
121,0,-25.737,204.62
121,1,-22.99,205.22
121,2,-24.864,206.98
121,3,-23.867,204.65
121,4,-23.938,206.68
122,0,-25.029,203.36
122,1,-24.288,206.03
122,2,-24.707,205.51
122,3,-24.212,203.75
122,4,-25.215,206.59
123,0,-24.558,205.02
123,1,-23.498,204.84
123,2,-25.349,206.37
123,3,-21.589,205.73
123,4,-24.334,205.7
124,0,-23.781,205.54
124,1,-24.626,205.11
124,2,-24.442,205.73
124,3,-24.684,205.93
124,4,-24.523,204.36
125,0,-24.253,203.93
125,1,-23.609,207.59
125,2,-24.433,204.83
125,3,-22.852,207.89
125,4,-23.028,205.91
126,0,-22.743,206.81
126,1,-23.838,205.91
126,2,-23.831,204.74
126,3,-24.098,205.04
126,4,-25.02,207.21
127,0,-23.721,205.64
127,1,-25.114,206.69
127,2,-24.88,206.51
127,3,-23.31,206.42
127,4,-24.736,204.53
128,0,-25.262,205.81
128,1,-24.353,204.35
128,2,-25.382,205.7
128,3,-24.567,206.05
128,4,-24.299,206.8
129,0,-24.555,206.31
129,1,-24.354,204.82
129,2,-24.892,205.73
129,3,-24.261,205.72
129,4,-22.864,205.44
130,0,-25.455,205.44
130,1,-24.346,205.44
130,2,-24.19,204.75
130,3,-24.65,206.82
130,4,-25.55,204.24
131,0,-22.478,206.22
131,1,-25.272,205.83
131,2,-23.13,206.63
131,3,-23.702,206.41
131,4,-23.689,206.04
132,0,-23.285,205.62
132,1,-25.352,206.01
132,2,-23.602,205.94
132,3,-22.725,207.59
132,4,-23.92,204.76
133,0,-22.402,207.48
133,1,-23.637,204.47
133,2,-24.248,208.19
133,3,-23.977,207.21
133,4,-23.466,206.06
134,0,-24.593,206.9
134,1,-24.53,206.12
134,2,-23.199,206.71
134,3,-24.662,206.31
134,4,-22.044,206.83
135,0,-24.094,205.51
135,1,-22.834,204.86
135,2,-23.887,205.32
135,3,-23.074,204.86
135,4,-23.647,206.03
136,0,-24.501,205.75
136,1,-23.204,205.34
136,2,-23.234,206.22
136,3,-24.864,204.45
136,4,-22.983,207.87
137,0,-22.773,206.33
137,1,-21.929,205.36
137,2,-24.029,205.61
137,3,-22.831,206.32
137,4,-23.581,206.12
138,0,-23.26,206.22
138,1,-24.062,205.53
138,2,-24.278,206.01
138,3,-23.283,207.79
138,4,-22.856,205.62
139,0,-22.844,204.04
139,1,-23.214,207.4
139,2,-23.701,205.21
139,3,-23.699,206.22
139,4,-24.347,205.64
140,0,-23.333,205.53
140,1,-24.681,206.43
140,2,-24.312,204.53
140,3,-23.258,206.13
140,4,-23.584,207.59
141,0,-22.301,204.77
141,1,-23.586,207.58
141,2,-23.868,206.81
141,3,-22.925,205.93
141,4,-23.048,206.13
142,0,-24.027,205.55
142,1,-22.557,206.99
142,2,-23.851,206.81
142,3,-22.895,206.73
142,4,-24.286,206.29
143,0,-22.127,206.15
143,1,-22.743,204.66
143,2,-23.484,205.91
143,3,-22.474,206.22
143,4,-22.879,206.7
144,0,-23.424,206.62
144,1,-21.682,207.29
144,2,-23.486,204.37
144,3,-23.575,206.41
144,4,-24.273,205.34
145,0,-23.703,206.41
145,1,-24.425,206.21
145,2,-23.638,205.62
145,3,-24.096,206.1
145,4,-23.685,205.61
146,0,-23.012,205.74
146,1,-24.584,206
146,2,-21.793,206.04
146,3,-23.423,205.7
146,4,-24.201,206.42
147,0,-22.627,205.39
147,1,-24.634,205.71
147,2,-23.754,206.12
147,3,-23.785,207.19
147,4,-23.291,205.51
148,0,-22.378,205.91
148,1,-24.718,205.5
148,2,-22.665,207.77
148,3,-23.189,205.78
148,4,-22.734,208.08
149,0,-23.605,206.49
149,1,-23.556,205.13
149,2,-24.041,206.09
149,3,-23.899,206.89
149,4,-22.149,205.9
150,0,-23.81,208.15
150,1,-23.198,205.63
150,2,-22.84,205.6
150,3,-24.557,204.13
150,4,-22.772,206.59
151,0,-24.129,205.6
151,1,-21.997,206.6
151,2,-23.678,206.1
151,3,-24.213,206.39
151,4,-22.241,206.2
152,0,-24.917,206
152,1,-23.058,206.02
152,2,-23.907,206.39
152,3,-22.633,205.81
152,4,-23.262,207.57
153,0,-23.012,206.2
153,1,-23.509,205.69
153,2,-23.053,206.1
153,3,-23.227,205.91
153,4,-23.541,206.1
154,0,-24.11,206.21
154,1,-22.542,207.29
154,2,-24.272,205.6
154,3,-22.298,206.99
154,4,-23.623,205.51
155,0,-23.23,206.29
155,1,-23.931,206.99
155,2,-23.506,205.29
155,3,-24.232,208.06
155,4,-22.78,207.08
156,0,-22.816,206.01
156,1,-22.987,206.66
156,2,-23.801,204.3
156,3,-23.799,206.09
156,4,-24.053,205.19
157,0,-23.113,206.08
157,1,-23.256,206.59
157,2,-23.583,205.7
157,3,-22.765,205.9
157,4,-23.665,206.57
158,0,-23.301,206.8
158,1,-24.226,206.19
158,2,-23,205.42
158,3,-22.717,207.47
158,4,-23.533,206.6
159,0,-23.391,207.77
159,1,-23.169,206.49
159,2,-24.728,206.59
159,3,-22.15,206.49
159,4,-22.742,204.99
160,0,-23.348,206.48
160,1,-23.769,206.38
160,2,-23.001,205.8
160,3,-24.049,206.58
160,4,-23.867,206.08
161,0,-23.44,206.4
161,1,-23.521,205.69
161,2,-24.132,205.53
161,3,-24.678,206.87
161,4,-24.197,205.9
162,0,-22.7,207.09
162,1,-24.698,207.19
162,2,-22.791,206.78
162,3,-24.101,205.5
162,4,-23.59,206.19
163,0,-23.289,205.42
163,1,-24.852,206.49
163,2,-22.663,207.3
163,3,-23.285,206.1
163,4,-23.029,205.82
164,0,-23.145,206.87
164,1,-24.023,205.33
164,2,-24.265,206.88
164,3,-23.038,207.28
164,4,-24.593,206.9
165,0,-23.845,208.55
165,1,-23.426,205.73
165,2,-23.509,207.95
165,3,-24.282,206.27
165,4,-22.181,207.37
166,0,-25.201,205.59
166,1,-22.68,206.9
166,2,-24.294,206.59
166,3,-23.862,206.59
166,4,-24.366,206.99
167,0,-24.808,205.79
167,1,-24.13,205.52
167,2,-23.108,207.25
167,3,-24.46,205.6
167,4,-22.87,208.34
168,0,-25.417,204.71
168,1,-24.359,206.67
168,2,-23.328,206.88
168,3,-23.483,204.64
168,4,-23.784,207.56
169,0,-23.332,206.3
169,1,-23.628,206.11
169,2,-24.372,207.26
169,3,-22.929,207.1
169,4,-24.917,207.56
170,0,-22.959,207.28
170,1,-23.253,207.06
170,2,-23.398,206.98
170,3,-23.373,207.76
170,4,-24.429,207.76
171,0,-24.437,206.48
171,1,-24.204,208.53
171,2,-24.673,206.37
171,3,-22.977,208.15
171,4,-24.5,207.35
172,0,-23.498,208.14
172,1,-24.515,207.27
172,2,-23.8,207.16
172,3,-24.468,207.56
172,4,-23.686,206.77
173,0,-24.331,205.4
173,1,-24.966,207.25
173,2,-24.163,205.28
173,3,-23.802,207.43
173,4,-24.492,206.58
174,0,-23.508,207.06
174,1,-24.691,205.58
174,2,-23.442,207.46
174,3,-23.139,205.17
174,4,-25.097,205.16
175,0,-22.677,207.27
175,1,-24.746,206.65
175,2,-22.757,208.05
175,3,-24.763,206.56
175,4,-23.633,206.57
176,0,-24.665,209.02
176,1,-23.876,207.76
176,2,-25.142,207.66
176,3,-23.449,208.74
176,4,-24.281,205.28
177,0,-23.27,207.84
177,1,-24.873,207.36
177,2,-24.728,206.96
177,3,-24.269,207.08
177,4,-24.896,208.34
178,0,-24.673,206.07
178,1,-24.351,207.95
178,2,-25.643,204.81
178,3,-25.308,207.74
178,4,-24.893,206.49
179,0,-24.951,207.26
179,1,-24.078,206.49
179,2,-24.608,208.32
179,3,-25.187,208.05
179,4,-23.892,209.14
180,0,-24.05,205.7
180,1,-25.523,206.48
180,2,-22.737,206.99
180,3,-24.696,206.07
180,4,-23.924,207.28
181,0,-24.456,206.07
181,1,-23.854,207.27
181,2,-24.847,208.16
181,3,-23.984,207.47
181,4,-24.236,207.36
182,0,-23.955,207.17
182,1,-26.227,205.59
182,2,-23.934,208.63
182,3,-24.841,207.47
182,4,-23.968,208.55
183,0,-23.933,208.95
183,1,-23.861,207.47
183,2,-25.425,205.49
183,3,-24.822,207.17
183,4,-25.794,204.8
184,0,-24.044,207.08
184,1,-23.788,206.71
184,2,-25.033,205.77
184,3,-24.331,206.2
184,4,-24.419,208.15
185,0,-25.346,206.22
185,1,-23.956,208.46
185,2,-25.029,206.38
185,3,-24.338,207.59
185,4,-23.201,207.09
186,0,-26.282,205.32
186,1,-23.741,208.45
186,2,-26.121,208.16
186,3,-24.031,207.1
186,4,-25.361,206.77
187,0,-24.817,206.61
187,1,-25.484,207.47
187,2,-23.992,208.06
187,3,-26.129,206.68
187,4,-24.213,208.73
188,0,-25.575,206.9
188,1,-25.349,206.28
188,2,-25.299,206.6
188,3,-22.874,208.54
188,4,-26.023,207.76
189,0,-22.919,209.04
189,1,-25.479,206.78
189,2,-24.455,207.37
189,3,-24.853,206.49
189,4,-26.082,206.09
190,0,-24.168,207.37
190,1,-25.158,207.66
190,2,-25.386,207.5
190,3,-24.492,208.44
190,4,-24.942,206.5
191,0,-23.702,208.06
191,1,-25.186,206.5
191,2,-25.453,205.8
191,3,-24.207,208.35
191,4,-25.273,206.2
192,0,-24.76,206.49
192,1,-26.009,205.99
192,2,-23.791,208.16
192,3,-26.695,206.77
192,4,-22.641,207.69
193,0,-25.546,205.68
193,1,-24.426,207.19
193,2,-25.127,206.38
193,3,-25.748,206.79
193,4,-25.282,207.09
194,0,-25.68,209.04
194,1,-25.8,205.2
194,2,-22.634,209.43
194,3,-26.094,206.59
194,4,-24.377,207.07
195,0,-25.776,207.06
195,1,-24.421,206.78
195,2,-24.622,206.78
195,3,-24.8,207.37
195,4,-23.829,206.59
196,0,-23.519,208.53
196,1,-24.611,206.5
196,2,-25.278,207.86
196,3,-24.855,207.51
196,4,-24.288,208.64
197,0,-23.789,205.41
197,1,-25.39,206.2
197,2,-25.172,206.8
197,3,-24.921,208.65
197,4,-24.402,208.07
198,0,-25.345,206.11
198,1,-23.339,208.45
198,2,-26,205.97
198,3,-24.108,206.6
198,4,-25.208,207.47
199,0,-23.821,204.84
199,1,-25.171,207.66
199,2,-25.261,206.8
199,3,-25.326,206.19
199,4,-25.306,207.95
200,0,-25.823,205.24
200,1,-25.838,208.34
200,2,-25.176,206
200,3,-23.95,207.58
200,4,-25.244,206.38
201,0,-24.642,206.5
201,1,-25.334,207.18
201,2,-24.586,206.89
201,3,-24.687,206.81
201,4,-24.628,206.17
202,0,-23.277,206.21
202,1,-25.941,205.99
202,2,-24.934,205.51
202,3,-25.551,207.56
202,4,-25.467,206.02
203,0,-25.21,207.38
203,1,-24.959,206.79
203,2,-25.547,205.9
203,3,-24.173,209.06
203,4,-25.565,207.29
204,0,-23.303,207.4
204,1,-24.962,205.4
204,2,-24.468,206.32
204,3,-26.798,206.09
204,4,-25.525,205.91
205,0,-24.928,205.52
205,1,-24.382,206.41
205,2,-26.06,204.11
205,3,-24.577,206.98
205,4,-24.767,203.25
206,0,-25.027,206.68
206,1,-25.475,204.42
206,2,-23.999,206.1
206,3,-25.13,205.32
206,4,-23.467,207.01
207,0,-24.282,206.51
207,1,-24.491,206.89
207,2,-24.642,205.83
207,3,-25.534,206
207,4,-23.739,205.24
208,0,-25.272,206.51
208,1,-25.529,204.16
208,2,-25.248,206.41
208,3,-25.884,205.03
208,4,-24.524,207.19
209,0,-24.271,205.34
209,1,-26.794,205.91
209,2,-24.661,206.41
209,3,-26.282,206.11
209,4,-23.832,205.45
210,0,-25.193,206.02
210,1,-24.878,206.63
210,2,-25.823,206.31
210,3,-25.71,204.66
210,4,-27.45,205.93
211,0,-25.131,206.03
211,1,-24.782,203.37
211,2,-25.29,206.22
211,3,-25.759,203.85
211,4,-24.853,206.13
212,0,-25.703,204.55
212,1,-25.148,206.13
212,2,-25.042,204.55
212,3,-24.982,205.72
212,4,-24.841,204.57
213,0,-25.038,205.24
213,1,-24.37,205.26
213,2,-25.129,206.02
213,3,-24.269,204.97
213,4,-24.907,205.14
214,0,-24.877,204.26
214,1,-25.154,204.75
214,2,-24.683,205.14
214,3,-25.918,206.13
214,4,-23.444,205.74
215,0,-25.902,204.65
215,1,-24.284,204.1
215,2,-26.243,204.25
215,3,-26.169,204.58
