Frame, SubFrame, COPx(mm), COPy(mm)
23,0,100.29,238.93
23,1,101.08,240.97
23,2,100.54,240.64
23,3,100.94,239.6
23,4,99.917,240.1
24,0,100.88,239.95
24,1,100.44,240.3
24,2,99.975,240.36
24,3,99.808,239.45
24,4,100.4,240.33
25,0,100.48,239.81
25,1,100.41,239.6
25,2,100.61,240.01
25,3,100.45,238.53
25,4,100.35,239.94
26,0,99.769,239.63
26,1,99.742,239.07
26,2,99.739,239.07
26,3,99.757,239.33
26,4,99.899,239.26
27,0,100.33,239.48
27,1,99.424,238.28
27,2,99.853,240.02
27,3,99.835,239.3
27,4,100.14,239.82
28,0,99.892,239.55
28,1,100.05,239.56
28,2,100.41,239.75
28,3,100.44,239.57
28,4,100.38,238.13
29,0,100.64,239.12
29,1,99.755,238.78
29,2,100.12,238.94
29,3,99.457,238.85
29,4,99.832,237.97
30,0,99.974,238.74
30,1,100.16,238.76
30,2,99.894,238.07
30,3,100.75,238.59
30,4,99.726,237.91
31,0,99.917,238.38
31,1,99.748,237.45
31,2,99.739,237.17
31,3,100.04,238.1
31,4,100.02,237.42
32,0,100.05,237.51
32,1,100.4,236.95
32,2,100.3,236.92
32,3,99.911,236.93
32,4,99.349,238.69
33,0,99.733,235.13
33,1,100.86,237.66
33,2,99.969,236.72
33,3,100.7,237.49
33,4,99.837,236.07
34,0,100.19,237
34,1,100.38,237.88
34,2,100.62,237.29
34,3,100.23,235.63
34,4,100.77,238.02
35,0,99.946,237.33
35,1,101.02,236.53
35,2,100.39,237.25
35,3,100.9,235.42
35,4,101.29,237.31
36,0,100.56,237
36,1,100.95,235.94
36,2,100.98,236.66
36,3,100.35,236.54
36,4,101.29,236.69
37,0,100.65,237.31
37,1,100.64,234.5
37,2,101.06,237.44
37,3,100.14,236.54
37,4,100.86,235.99
38,0,100.89,235.61
38,1,100.74,236.95
38,2,101.32,235.59
38,3,101.12,236.93
38,4,101.05,235.2
39,0,101.88,237.96
39,1,100.5,236.07
39,2,100.94,236.48
39,3,100.81,237.46
39,4,100.89,235.94
40,0,101.13,237.21
40,1,101.36,237.02
40,2,101.24,236.22
40,3,101.8,236.69
40,4,101.01,237
41,0,102.15,235.55
41,1,100.32,236.03
41,2,101.67,235.62
41,3,101.61,237.56
41,4,101.35,235.99
42,0,100.59,237.18
42,1,102.06,235.28
42,2,100.64,236.7
42,3,101.74,235.69
42,4,101.07,236.94
43,0,101.29,235.45
43,1,101.49,237.66
43,2,101,235.96
43,3,101.85,236.66
43,4,101.61,236.07
44,0,102.19,235.93
44,1,101.6,236.11
44,2,101.5,236.48
44,3,101.18,235.69
44,4,101.82,236.22
45,0,100.5,236.05
45,1,101.48,236.38
45,2,101.33,235.71
45,3,102.21,234.88
45,4,101.66,236.22
46,0,101.51,236.34
46,1,101.23,236.44
46,2,101.57,236.61
46,3,101.42,235.96
46,4,102.27,237.27
47,0,101.55,236.3
47,1,102.31,234.55
47,2,101.94,235.87
47,3,101.1,235.49
47,4,101.19,236.63
48,0,101.22,236.15
48,1,101.1,236.07
48,2,101.79,236.03
48,3,101.16,235.9
48,4,101.98,234.96
49,0,101.85,237.31
49,1,101.49,235.22
49,2,101.35,236.39
49,3,100.96,236.53
49,4,101.79,236.17
50,0,101.15,237.13
50,1,101.24,236.76
50,2,101.32,234.32
50,3,101.68,235.83
50,4,100.08,235.71
51,0,101.65,236.16
51,1,100.76,235.79
51,2,101.8,235.28
51,3,101.2,236.95
51,4,101.12,236.72
52,0,101.46,236.58
52,1,101.41,236.2
52,2,101.05,235.87
52,3,101.69,235.71
52,4,101.15,237.13
53,0,101.3,234.94
53,1,100.94,237.44
53,2,100.85,235.3
53,3,101.43,236.03
53,4,101.11,234.94
54,0,100.62,235.16
54,1,100.76,235.36
54,2,100.61,236.09
54,3,100.76,234.46
54,4,101.27,236.15
55,0,100.24,235.18
55,1,101.31,235.38
55,2,101.06,236.61
55,3,101.68,235.08
55,4,101.53,235.06
56,0,100.65,235.28
56,1,100.54,235.39
56,2,100.96,235.49
56,3,100.45,235.29
56,4,101.99,235.29
57,0,100.77,236.09
57,1,102.03,234.83
57,2,101.29,235.2
57,3,100.44,234.7
57,4,101.03,235.89
58,0,101.4,234.54
58,1,100.8,235.3
58,2,101.55,234.72
58,3,100.93,236.39
58,4,100.8,234.11
59,0,100.97,235.91
59,1,101.03,234.55
59,2,100.9,236.44
59,3,100.4,234.86
59,4,101.49,235.52
60,0,101.05,234.65
60,1,101.08,236.28
60,2,101.28,235.09
60,3,101.62,235.56
60,4,100.58,234.87
61,0,100.96,236.69
61,1,100.89,234.62
61,2,101.18,234.57
61,3,100.67,234.93
61,4,100.67,234.95
62,0,100.98,234.42
62,1,101.52,234.56
62,2,101.18,234.7
62,3,100.92,234.64
62,4,100.98,235.29
63,0,101.21,234.41
63,1,101.34,234.7
63,2,101.26,234.35
63,3,101.38,234.85
63,4,101.13,232.93
64,0,101.36,234.41
64,1,101.07,235.41
64,2,100.75,235.2
64,3,100.44,233.5
64,4,100.75,235.19
65,0,101.08,233.73
65,1,101.2,234.85
65,2,100.72,233.98
65,3,100.96,234.61
65,4,100.67,233.91
66,0,100.6,235.34
66,1,100.78,234.03
66,2,100.6,235.34
66,3,101.49,233.44
66,4,101.2,235.49
67,0,100.92,233.43
67,1,101.52,234.06
67,2,101.06,234.55
67,3,101.19,234.45
67,4,101.18,234.77
68,0,100.97,234.02
68,1,101.24,233.19
68,2,101.31,234.82
68,3,100.26,232.17
68,4,101.65,232.93
69,0,101.01,234
69,1,101.28,232.14
69,2,101,235.36
69,3,101.09,234.1
69,4,101.51,233.92
70,0,101.01,233.41
70,1,100.25,232.21
70,2,101.4,232.99
70,3,101.94,233.46
70,4,101.05,231.74
71,0,101.42,234.32
71,1,99.794,233.48
71,2,101.86,233.99
71,3,100.81,233.44
71,4,101.7,233.36
72,0,100.71,233.08
72,1,101.37,233.74
72,2,100.97,231.21
72,3,101.45,233.55
72,4,99.298,233.12
73,0,101.74,232.74
73,1,101.49,233.22
73,2,100.83,232.11
73,3,101.35,233.5
73,4,101.96,233
74,0,101.53,231.26
74,1,101.4,233.6
74,2,100.24,232.85
74,3,101.23,231.37
74,4,101.27,233.5
75,0,101.06,231.93
75,1,102.13,232.73
75,2,101.49,231.99
75,3,101.65,231.74
75,4,101.76,231.51
76,0,100.89,231.59
76,1,101.74,231.56
76,2,102.06,233.36
76,3,100.4,232.3
76,4,102.26,234.1
77,0,100.79,231.66
77,1,102.43,232.48
77,2,101.3,232.3
77,3,101.85,231.34
77,4,101.18,230.62
78,0,101.6,231.91
78,1,101.47,232.19
78,2,102.5,232.01
78,3,101.17,230.44
78,4,102.21,231.94
79,0,102.29,231.68
79,1,102.31,231.25
79,2,102.15,230.74
79,3,102.21,230.71
79,4,101.63,231.16
80,0,102.11,230.64
80,1,102.21,231
80,2,102.36,230.64
80,3,102.84,230.81
80,4,102.72,230.5
81,0,102.59,231.49
81,1,102.11,229.75
81,2,102.86,231.72
81,3,102.63,230.23
81,4,103.57,231.16
82,0,102.35,231.23
82,1,103.27,230.49
82,2,103.71,231.06
82,3,103.63,230.67
82,4,102.29,229.45
83,0,103.4,230.84
83,1,103.34,229.53
83,2,103.98,229.66
83,3,102.34,231.2
83,4,103.97,229.96
84,0,104.22,230.63
84,1,103.96,230.26
84,2,103.96,229.37
84,3,104.45,229.61
84,4,104.22,229.69
85,0,105.1,228.9
85,1,103.95,229.63
85,2,104.93,228.1
85,3,105.28,230.34
85,4,105.02,228.78
86,0,104.18,228.52
86,1,104.46,229.48
86,2,104.88,230.48
86,3,105.54,228.34
86,4,104.92,230.88
87,0,105.21,228.69
87,1,106.47,229.67
87,2,104.8,228.97
87,3,106.18,229.3
87,4,105.37,230.81
88,0,105.04,229.13
88,1,105.79,229.72
88,2,105.8,230.32
88,3,105.39,229.26
88,4,106.33,230.47
89,0,105.4,230.32
89,1,105.64,229.1
89,2,105.86,231.28
89,3,105.72,229.01
89,4,106.34,230.47
90,0,105.77,230.02
90,1,105.82,229.82
90,2,105.93,229.76
90,3,105.33,229.74
90,4,105.45,230.58
91,0,106.15,230.6
91,1,105.26,229.68
91,2,106.15,231.05
91,3,106.44,230.53
91,4,106.66,229.94
92,0,106.57,229.23
92,1,105.89,230.39
92,2,106.04,228.49
92,3,106.75,230.47
92,4,105.93,229.31
93,0,106.74,230.32
93,1,106.3,230.66
93,2,106.81,229.55
93,3,106.89,229.3
93,4,106.8,229.54
94,0,106.81,229.08
94,1,107.27,229.91
94,2,106.91,229.46
94,3,106.96,229.29
94,4,106.55,229.87
95,0,107.6,230.16
95,1,107.16,230.02
95,2,106.8,228.87
95,3,107.4,229.56
95,4,107.32,229.05
96,0,106.81,229.62
96,1,106.42,229.61
96,2,106.86,229.98
96,3,107.09,229.26
96,4,107.46,229.83
97,0,106.3,228.34
97,1,107.39,229.93
97,2,106.98,228.12
97,3,106.93,229.56
97,4,106.62,229.61
98,0,106.4,229.33
98,1,107.32,230.25
98,2,107.66,230.89
98,3,107.08,229.69
98,4,107.99,229.89
99,0,107.17,229.91
99,1,107.2,229.79
99,2,106.61,230.35
99,3,106.86,229.74
99,4,107.58,230.96
100,0,106.93,230.39
100,1,106.98,230.49
100,2,107.34,230.69
100,3,106.88,230.57
100,4,107.99,230.8
101,0,106.94,231.02
101,1,107.11,229.54
101,2,106.97,230.53
101,3,107.34,230.99
101,4,106.35,231.32
102,0,107.21,230.19
102,1,106.99,230.33
102,2,107.11,229.97
102,3,106.6,231.27
102,4,106.49,229.71
103,0,106.82,230.94
103,1,106.55,230.11
103,2,107.03,231.1
103,3,106.77,230.53
103,4,107.68,230.72
104,0,107.2,230.8
104,1,107.07,230.45
104,2,107.44,231.06
104,3,107.03,231.25
104,4,106.44,229.89
105,0,108.08,232.2
105,1,107.01,231.08
105,2,107.41,229.61
105,3,107.11,230.86
105,4,106.9,230.92
106,0,107.33,231.16
106,1,106.36,230.27
106,2,106.73,231.05
106,3,107.57,230.99
106,4,106.8,231.57
107,0,106.8,230.52
107,1,106.94,232.04
107,2,106.39,230.24
107,3,106.44,232
107,4,105.76,231.19
108,0,106.45,230.69
108,1,106.7,231.33
108,2,106.5,232.12
108,3,106.24,229.63
108,4,106.54,231.91
109,0,106.37,231
109,1,107.16,231.45
109,2,106.33,231.62
109,3,106.49,230.64
109,4,106.52,232.36
110,0,106.51,231.04
110,1,106.89,231.22
110,2,106.91,231.62
110,3,106.53,230.44
110,4,107.34,231.88
111,0,106.22,230.95
111,1,106.77,229.97
111,2,107.04,231.94
111,3,106.66,231.23
111,4,106.54,231.62
112,0,107.33,231.27
112,1,106.32,230.58
112,2,107,231.54
112,3,106.14,233.09
112,4,106.34,231.47
113,0,106.53,232.77
113,1,106.18,231.42
113,2,106.71,232.81
113,3,106.18,232.58
113,4,106.85,231.78
114,0,106.63,232.68
114,1,106.03,233.28
114,2,106.49,232.8
114,3,106.38,233.01
114,4,106.16,232.72
115,0,106.68,233.24
115,1,105.67,233.56
115,2,107.01,232.67
115,3,105.86,233.4
115,4,106.1,233.23
116,0,105.72,232.93
116,1,106.29,232.62
116,2,105.93,233.48
116,3,106.35,233.32
116,4,105.94,233.48
117,0,106.91,232.89
117,1,106.24,233.68
117,2,106.23,232.37
117,3,105.96,233.76
117,4,106.36,232.99
118,0,106.18,233.57
118,1,106.74,233.73
118,2,106.17,234.46
118,3,106.44,234.26
118,4,106.43,233.67
119,0,106.46,233.65
119,1,107.1,235.07
119,2,105.69,233.64
119,3,106.74,234.44
119,4,106.06,234.81
120,0,106.37,234.31
120,1,106.07,234.53
120,2,106.55,234.59
120,3,106.49,233.9
120,4,106.23,235.15
121,0,105.88,234.66
121,1,106.6,234.85
121,2,105.95,234.45
121,3,105.63,234.56
121,4,106.59,234.69
122,0,106.9,234.48
122,1,106.04,233.93
122,2,106.38,235.33
122,3,105.28,234.52
122,4,105.9,234.79
123,0,106.53,236.5
123,1,105.95,234.9
123,2,106.61,235.54
123,3,106.16,235.01
123,4,106.43,235.27
124,0,105.34,235.65
124,1,105.26,236.17
124,2,106.09,235.09
124,3,105.83,235.43
124,4,105.68,234.95
125,0,106.28,237.74
125,1,105.59,235.91
125,2,106.14,236.85
125,3,105.86,237.49
125,4,105.33,236.11
126,0,106.1,237.3
126,1,105.38,236.83
126,2,106.07,236.44
126,3,106.45,237.02
126,4,105.26,235.86
127,0,106.31,236.55
127,1,105.29,237.34
127,2,105.63,235.44
127,3,105.38,236.21
127,4,105.52,236.9
128,0,105.03,236.49
128,1,105.39,236.8
128,2,104.6,236.53
128,3,106.13,235.35
128,4,105,236.21
129,0,104.71,236.01
129,1,104.82,236.18
129,2,104.57,235.82
129,3,105.38,237.11
129,4,104.18,236.11
130,0,105.24,235.75
130,1,105.33,236.27
130,2,105.18,237.27
130,3,104.36,236.43
130,4,104.69,236.74
131,0,103.97,236.31
131,1,105.16,237.74
131,2,105.07,236.78
131,3,104.66,236.05
131,4,104.54,236.72
132,0,104.75,236.87
132,1,104.71,236.45
132,2,104.76,236.71
132,3,104.03,236.68
132,4,105.2,237.26
133,0,104.48,237.36
133,1,104.73,236.3
133,2,105.33,237.29
133,3,105.04,236.2
133,4,105.22,236.93
134,0,104.57,236.24
134,1,103.89,237.07
134,2,104.88,237.36
134,3,104.56,237.74
134,4,104.22,236.38
135,0,104.47,238.39
135,1,104.37,235.49
135,2,105.1,236.44
135,3,103.97,236.69
135,4,104.29,237.64
136,0,104.62,236.81
136,1,104.58,237.41
136,2,104.43,237.11
136,3,105.38,237.09
136,4,103.98,235.33
137,0,105.55,237.84
137,1,104.04,237.54
137,2,104.28,237.07
137,3,103.82,237.84
137,4,104.21,237.54
138,0,104.23,237.25
138,1,104.36,237.72
138,2,104.88,236.26
138,3,104.98,236.22
138,4,103.81,237.87
139,0,104.44,236.79
139,1,103.48,239
139,2,104.02,236.51
139,3,104.24,239.32
139,4,103.67,237.55
140,0,104.23,237.23
140,1,104.34,237.31
140,2,103.69,238.7
140,3,103.46,236.68
140,4,103.41,238.33
141,0,103.46,236.8
141,1,103.67,238.01
141,2,103.54,237.06
141,3,103.61,237.45
141,4,103.61,237.75
142,0,103.09,237.86
142,1,103.59,237.17
142,2,103.9,238.57
142,3,103.48,235.91
142,4,104.29,238.26
143,0,103.53,237.67
143,1,103.91,236.64
143,2,104.04,237.27
143,3,103.21,237.66
143,4,104.09,236.94
144,0,103,236.91
144,1,103.03,235.54
144,2,103.64,237.01
144,3,103.57,237.65
144,4,103.33,236.08
145,0,102.99,237.36
145,1,102.65,236.47
145,2,103.83,237.02
145,3,102.83,236.77
145,4,102.67,235.39
146,0,103.36,235.91
146,1,103.19,236.35
146,2,102.99,234.88
146,3,103.65,237.01
146,4,102.74,234.32
147,0,104.34,236.33
147,1,103.14,236.54
147,2,103.5,235.83
147,3,103.89,235.94
147,4,103.13,236.25
148,0,103.61,235.44
148,1,103.34,236.67
148,2,103.28,235.66
148,3,104.08,236.1
148,4,102.66,235.86
149,0,103.09,235.69
149,1,103.58,235.58
149,2,102.93,236.27
149,3,103.55,236.35
149,4,103.22,236.32
150,0,103.22,235.26
150,1,103.43,235.41
150,2,103.32,237.11
150,3,102.59,235.95
150,4,103.38,236.6
151,0,103.68,234.76
151,1,103.57,235.42
151,2,102.72,235.49
151,3,103.62,236.42
151,4,103.54,234.24
152,0,103.59,236.32
152,1,103.06,236.13
152,2,103.33,236.49
152,3,103.26,235.21
152,4,103.74,235.87
153,0,103.15,235.13
153,1,104.05,235.2
153,2,102.76,234.35
153,3,103.8,234.94
153,4,103.25,237.14
154,0,103.48,235.18
154,1,103.06,235.19
154,2,104.2,235.8
154,3,103.97,236.27
154,4,104.12,237.06
155,0,103.44,234.87
155,1,103.88,234.27
155,2,102.86,236.4
155,3,103.73,234.38
155,4,103.67,235.17
156,0,103.4,234.93
156,1,103.82,235.35
156,2,104.32,234.98
156,3,103.97,235.23
156,4,103.58,233.91
157,0,103.14,236.63
157,1,103.2,234.5
157,2,104.36,235.25
157,3,103.6,235.24
157,4,103.96,235.56
158,0,104.15,234.97
158,1,104.18,235.08
158,2,104.11,234.1
158,3,104.38,234.65
158,4,103.32,233.81
159,0,104.06,235.21
159,1,103.42,235.38
159,2,104.14,234.11
159,3,104.59,234.32
159,4,104.66,234.28
160,0,104.68,233.66
160,1,104.95,233.77
160,2,104.12,233.66
160,3,105.02,233.88
160,4,103.77,234.07
161,0,104.58,233.74
161,1,105.15,234.77
161,2,104.4,233.74
161,3,105.78,233.84
161,4,105.15,233.89
162,0,104.43,233.27
162,1,104.77,234.19
162,2,104.04,235.04
162,3,105.14,232.86
162,4,104.98,234.89
163,0,103.74,234.98
163,1,105.04,234.42
163,2,105.34,233.72
163,3,104.93,234.05
163,4,105.1,234.2
164,0,104.36,235.53
164,1,104.73,233.9
164,2,105.65,235.55
164,3,103.97,235.24
164,4,105.31,234.93
165,0,105.81,235.71
165,1,105.25,234.38
165,2,105.01,235.3
165,3,104.69,234.67
165,4,105,234.12
166,0,105.82,234.66
166,1,104.03,234.42
166,2,105.44,234.97
166,3,105.76,235.58
166,4,105.64,234.37
167,0,105.55,235.75
167,1,104.94,235.08
167,2,105.49,234.77
167,3,105.35,234.29
167,4,104.77,235.35
168,0,105.12,234.78
168,1,105.61,234.97
168,2,105.41,233.96
168,3,105.85,234.96
168,4,104.27,233.65
169,0,105.42,235.45
169,1,105.05,234.08
169,2,105.88,234.5
169,3,104.53,234.19
169,4,105.38,235.16
170,0,104.92,234.65
170,1,105.45,233.94
170,2,105.06,234.99
170,3,105.32,233.75
170,4,104.96,234.32
171,0,105.4,233.83
171,1,105.42,234.56
171,2,105.35,233.58
171,3,104.82,234.28
171,4,105.75,234.02
172,0,105.28,234.37
172,1,104.84,234.72
172,2,104.79,234.73
172,3,105.37,234.03
172,4,105.05,234.98
173,0,105.38,233.41
173,1,104.93,235.1
173,2,105.09,232.88
173,3,105.42,235
173,4,105.02,234.15
174,0,105,234.59
174,1,105.28,234.53
174,2,105.82,235.44
174,3,105.06,233.82
174,4,105.67,235.25
175,0,105.01,234.15
175,1,105.96,235.04
175,2,104.76,234.63
175,3,104.97,234.32
175,4,105.13,235.07
176,0,104.84,234.26
176,1,105.32,233.73
176,2,105.45,234.99
176,3,104.68,233.93
176,4,105.67,234.07
177,0,104.71,235.12
177,1,104.54,233.62
177,2,105.84,235.26
177,3,104.99,234.28
177,4,105.58,234.71
178,0,105.2,233.84
178,1,105.06,234.21
178,2,105.68,233.32
178,3,105.12,235.07
178,4,104.17,233.03
179,0,105.46,235.4
179,1,104.49,233.48
179,2,105.32,235.22
179,3,104.83,234.4
179,4,105.22,233.82
180,0,105.53,233.29
180,1,105.17,234.89
180,2,104.78,234.04
180,3,104.55,235.82
180,4,104.53,233.31
181,0,105.39,235.62
181,1,105.04,234.85
181,2,104.47,234.57
181,3,105.53,234.6
181,4,105.01,235.18
182,0,104.73,233.94
182,1,105.15,235.66
182,2,104.75,234.49
182,3,105.33,234.49
182,4,104.6,234.43
183,0,105.08,233.79
183,1,106.07,233.73
183,2,105.13,234.5
183,3,104.68,233.94
183,4,105.39,234.29
184,0,104.19,234.16
184,1,105.19,234.16
184,2,105.57,235.92
184,3,104.74,233.16
184,4,105.76,234.58
185,0,105.23,233.83
185,1,105.31,234.66
185,2,105.11,233.92
185,3,104.36,234.53
185,4,104.2,234.04
186,0,105.14,235.97
186,1,105.13,234.23
186,2,105.58,235.47
186,3,104.38,233.75
186,4,105.51,234.67
187,0,104.97,234.79
187,1,104.74,234.53
187,2,104.77,234.07
187,3,105.06,234.86
187,4,104.17,233.2
188,0,104.89,234.4
188,1,105.04,234.74
188,2,105.3,234.26
188,3,104.82,234.62
188,4,104.38,234.09
189,0,104.4,234.36
189,1,104.51,234.73
189,2,104.76,234.81
189,3,104.52,233.83
189,4,104.83,233.57
190,0,105.2,233.29
190,1,104.81,234.62
190,2,104.35,234.11
190,3,104.8,234.5
190,4,104.1,233.56
191,0,104.73,235.6
191,1,104.17,234.69
191,2,105.44,235.03
191,3,104.77,234.52
191,4,105.03,235.64
192,0,104.6,234.37
192,1,104.87,234.72
192,2,104.33,233.96
192,3,105.9,234.98
192,4,104.13,234.58
193,0,104.78,234.07
193,1,104.99,234.32
193,2,105,233.45
193,3,104.93,234.97
193,4,105.11,234.26
194,0,104.72,233.81
194,1,104.66,234.31
194,2,104.19,234.51
194,3,105.24,232.82
194,4,104.99,234.48
195,0,104.84,232.66
195,1,104.63,234.62
195,2,103.77,232.74
195,3,104.75,234.07
195,4,105.07,233.51
196,0,104.87,234.73
196,1,104.15,233.79
196,2,105.14,235.25
196,3,103.91,232.63
196,4,105.23,235.32
197,0,104.35,234.37
197,1,104.65,234.01
197,2,104.3,234.56
197,3,104.64,234.46
197,4,104.79,234.04
198,0,104.85,234.3
198,1,104.16,233.77
198,2,104.99,234.49
198,3,104.32,234.56
198,4,105.33,234.82
199,0,104.25,234.44
199,1,104.83,234.9
199,2,104.71,234.54
199,3,104.7,234.11
199,4,104.6,233.57
200,0,104.82,233.85
200,1,104.08,235.04
200,2,104.36,233.63
200,3,104.6,234.46
200,4,104.45,233.57
201,0,104.78,235.06
201,1,103.77,234.08
201,2,104.33,233.66
201,3,104.1,233.97
201,4,104.52,235.02
202,0,104.19,234.07
202,1,104.56,234.06
202,2,103.82,233.9
202,3,105.34,234.94
202,4,103.6,234.68
203,0,104.47,234.44
203,1,104.7,234.4
203,2,103.94,233.69
203,3,104.06,234.19
203,4,103.58,233.96
204,0,103.89,233.56
204,1,104.52,234.86
204,2,104.13,235.01
204,3,104.32,233.72
204,4,104.11,233.67
205,0,104.2,233.51
205,1,103.93,234.72
205,2,103.34,234.91
205,3,104.44,234.06
205,4,104.2,235.12
206,0,103.87,233.6
206,1,104.33,233.71
206,2,104.48,234.45
206,3,103.87,232.74
206,4,104.52,234.31
207,0,104.19,233.5
207,1,104.29,233.61
207,2,104,234.24
207,3,103.83,234.69
207,4,103.95,233.25
208,0,104.78,233.93
208,1,103.47,233.18
208,2,105.12,234.57
208,3,103.94,233.11
208,4,104.9,233.59
209,0,103.95,233.54
209,1,104.83,233.47
209,2,104.29,232.84
209,3,104.36,233.99
209,4,104.31,233.58
210,0,104.85,232.73
210,1,103.56,233.1
210,2,104.32,233.75
210,3,103.97,233.98
210,4,104.21,232.92
211,0,103.97,234.28
211,1,104.17,233.4
211,2,103.99,233.24
211,3,104.23,233.18
211,4,104.1,233.13
212,0,104.14,233.74
212,1,103.91,233.73
212,2,104.11,232.26
212,3,104.57,234.13
212,4,103.72,232.99
213,0,104.5,234.04
213,1,104.38,232.8
213,2,104.41,232.92
213,3,103.63,234.71
213,4,104.49,234.2
214,0,104.36,232.06
214,1,103.67,234.24
214,2,103.3,232.89
214,3,104.78,232.8
214,4,104.17,233.25
215,0,104.18,232.51
215,1,103.95,233.87
215,2,104.25,233.07
215,3,104.03,233.5
215,4,104.75,233.87
216,0,103.52,233.33
216,1,104.86,232.44
216,2,104.1,233.46
216,3,104.59,232.38
216,4,103.41,233.72
217,0,103.92,232
217,1,103.83,233.68
217,2,103.9,233.21
217,3,104.28,233.35
217,4,104.43,231.89
218,0,103.89,232.17
218,1,104.16,231.66
218,2,104.24,233.53
218,3,103.32,231.89
218,4,104.08,232.48
219,0,103.45,232.66
219,1,104.38,232.27
219,2,103.87,231.4
219,3,104.74,231.81
219,4,104.05,231.89
220,0,104.53,233.02
220,1,103.52,231.25
220,2,104.76,232.1
220,3,104.19,233.25
220,4,104.61,231.5
221,0,104.72,231.96
221,1,104.82,232.05
221,2,104.23,232.49
221,3,104.67,232.3
221,4,104.24,232.92
222,0,105.13,231.93
222,1,103.89,233.18
222,2,104.86,232.45
222,3,104.48,234.05
222,4,103.98,231.04
223,0,104.31,233.47
223,1,104.86,231.38
223,2,104.59,232.82
223,3,103.93,231.03
223,4,104.14,233.14
224,0,104.61,232.78
224,1,105.11,232.66
224,2,104.38,231.9
224,3,104.89,232.99
224,4,104.89,231.63
225,0,104.75,232.52
225,1,103.84,231.4
225,2,104.02,232.04
225,3,104.47,232.41
225,4,104.91,231.64
226,0,104.21,231.56
226,1,105.29,232.36
226,2,105.66,232.37
226,3,104.8,231.45
226,4,104.31,231.61
227,0,105.24,231.22
227,1,104.53,232.52
227,2,104.63,230.77
227,3,105.19,231.54
227,4,104.81,231.85
228,0,104.98,231.69
228,1,104.96,232.05
228,2,104.6,232.59
228,3,104.74,229.97
228,4,104.91,233.41
229,0,103.84,230.47
229,1,104.94,232.63
229,2,104.17,231.74
229,3,104.69,231.03
229,4,104.61,232.89
230,0,105.05,231.66
230,1,103.82,230.52
230,2,105.12,233.55
230,3,104.02,231.7
230,4,105.35,232.06
231,0,104.74,231.88
231,1,105.48,230.89
231,2,105.62,232.11
231,3,104.25,232.61
231,4,105.23,230.93
232,0,104.86,231.39
232,1,104.32,231.3
232,2,105.5,232.24
232,3,105.13,232.04
232,4,104.42,230.47
233,0,105.65,232.82
233,1,104.34,232.23
233,2,105.24,232.13
233,3,104.76,231.3
233,4,105.32,231.45
234,0,105.63,232.28
