Frame, SubFrame, COPx(mm), COPy(mm)
23,4,118.72,233.38
24,0,118.58,233.35
24,1,118.29,234.75
24,2,118.24,234.04
24,3,117.98,234.13
24,4,119.13,234.08
25,0,117.78,235.01
25,1,118.35,232.63
25,2,118.23,235.37
25,3,117.38,233.73
25,4,118.31,233.57
26,0,117.66,234.1
26,1,117.95,233.97
26,2,117.67,233.06
26,3,118.2,233.63
26,4,118.36,232.92
27,0,117.19,231.95
27,1,117.45,233.49
27,2,117.43,233.09
27,3,117.52,233.59
27,4,117.42,233.98
28,0,117.78,233.96
28,1,117.99,233.23
28,2,118.28,233.41
28,3,117.57,233.12
28,4,117.52,232.43
29,0,117.11,234.04
29,1,117.37,232.82
29,2,117.6,233.66
29,3,117.13,233.16
29,4,117.77,233.97
30,0,117.41,232.04
30,1,117.79,233.19
30,2,117.18,232.52
30,3,117.45,232.02
30,4,117.1,233.16
31,0,117.17,232.38
31,1,117.48,233.45
31,2,117.71,232.53
31,3,117.63,232.46
31,4,116.57,231.54
32,0,117.48,232.72
32,1,116.39,231.83
32,2,117.48,231.98
32,3,116.96,232.09
32,4,116.71,231.57
33,0,117.48,232.56
33,1,117.51,232.53
33,2,117.39,232.34
33,3,117.17,230.94
33,4,117.78,232.76
34,0,116.91,231.72
34,1,117.38,231.62
34,2,117.56,232.64
34,3,116.98,231.22
34,4,117.68,231.8
35,0,117.05,232.03
35,1,117.4,231.62
35,2,117.42,231.74
35,3,117.57,232.32
35,4,117.11,231.55
36,0,117.87,232.11
36,1,117.59,231.74
36,2,117.61,231.17
36,3,117.02,231.45
36,4,116.62,231.79
37,0,117.43,231.75
37,1,117.36,231.65
37,2,117.67,231.82
37,3,116.91,231.26
37,4,117.95,231.48
38,0,117.52,231.48
38,1,117,230.62
38,2,116.79,231.65
38,3,117.96,231.02
38,4,117.22,231.91
39,0,117.52,230.33
39,1,117.54,232.09
39,2,116.72,230.84
39,3,118.01,231.69
39,4,117.9,231.94
40,0,117.55,230.49
40,1,118.46,231.65
40,2,117.21,231.32
40,3,118,231.28
40,4,117.7,230.34
41,0,118.32,231.47
41,1,117.5,230.37
41,2,118.23,230.5
41,3,117.63,230.85
41,4,118.22,230.09
42,0,118.36,230.12
42,1,117.99,229.97
42,2,117.72,230.19
42,3,117.94,230.32
42,4,118.02,230.53
43,0,117.57,229.15
43,1,117.92,229.89
43,2,117.17,229.76
43,3,117.74,229.31
43,4,118.07,229.62
44,0,118.41,230.11
44,1,117.76,229
44,2,118.29,229.31
44,3,118.1,229.63
44,4,117.76,228.43
45,0,118.87,230.6
45,1,117.68,228.93
45,2,118.39,228.81
45,3,118.68,229.75
45,4,118.56,228.69
46,0,118.06,229.06
46,1,118.76,228.38
46,2,117.75,229.32
46,3,118.42,227.76
46,4,119.13,228.82
47,0,117.72,228.04
47,1,119.35,227.91
47,2,118.66,228.76
47,3,118.91,227.54
47,4,118.34,227.84
48,0,118.97,227.78
48,1,119.26,228.29
48,2,118.56,226.35
48,3,119.47,228.42
48,4,118.56,227.4
49,0,118.93,226.81
49,1,118.98,227.63
49,2,118.86,226.42
49,3,118.87,226.56
49,4,119.64,226.97
50,0,118.67,226.7
50,1,118.97,226.46
50,2,120.11,227.19
50,3,119.25,225.68
50,4,119.66,225.77
51,0,119.46,226.82
51,1,119.51,225.76
51,2,120,225.79
51,3,119.5,226.21
51,4,118.75,226.04
52,0,119.62,226.4
52,1,119.76,226.57
52,2,119.58,225.11
52,3,119.75,225.72
52,4,119.57,225.11
53,0,119.74,225.87
53,1,119.96,225.84
53,2,119.91,224.85
53,3,119.46,225.19
53,4,119.64,224.91
54,0,119.65,224.9
54,1,119.44,225.06
54,2,120.52,225.26
54,3,119.74,224.81
54,4,120.08,224.26
55,0,119.9,225.15
55,1,120.58,223.72
55,2,119.97,224.5
55,3,119.77,223.5
55,4,120.26,225.6
56,0,119.68,223.39
56,1,121.39,224.86
56,2,120.37,223.73
56,3,120.19,223.9
56,4,120.39,223.89
57,0,120.26,224.13
57,1,120.55,223.75
57,2,120.22,223.28
57,3,120.33,224.5
57,4,119.99,223.28
58,0,121.75,224.14
58,1,120.17,223.02
58,2,120.97,223.86
58,3,120.43,223.7
58,4,120.59,222.83
59,0,120.64,222.49
59,1,120.99,222.97
59,2,120.24,223.38
59,3,120.39,222.53
59,4,120.69,223.64
60,0,120.71,222.57
60,1,120.67,222.91
60,2,120.38,222.39
60,3,121.01,222.93
60,4,120.97,222.06
61,0,121.49,223.9
61,1,121.03,223.49
61,2,120.76,221.79
61,3,121.3,222.71
61,4,121.27,222.41
62,0,120.75,221.66
62,1,120.88,223.03
62,2,121.97,222.92
62,3,121.09,222.27
62,4,121.62,222.31
63,0,120.95,222.66
63,1,120.85,221.28
63,2,121.12,223.13
63,3,120.47,221.29
63,4,121.58,221.73
64,0,121.13,222.54
64,1,120.89,223.31
64,2,121.04,222.45
64,3,121.24,222.31
64,4,121.01,222.47
65,0,120.85,221.28
65,1,121.06,222.88
65,2,120.97,222.66
65,3,121.61,222.77
65,4,121.73,223.09
66,0,121.4,222.91
66,1,121.72,222.51
66,2,121.38,223.08
66,3,121.31,222.53
66,4,121.38,221.63
67,0,121.62,223.03
67,1,121.13,222.84
67,2,121.96,222.93
67,3,121.67,222.4
67,4,121.64,223.18
68,0,121.44,221.84
68,1,121.76,222.91
68,2,121.59,222.61
68,3,121.84,221.7
68,4,121.86,223.73
69,0,121.78,221.73
69,1,122.25,222.84
69,2,121.83,221.83
69,3,121.66,223.3
69,4,121.29,222.99
70,0,108.58,225.37
70,1,121.86,222.98
70,2,122.25,222.55
70,3,121.78,223.03
70,4,121.48,222.09
71,0,121.94,223.36
71,1,121.04,221.82
71,2,122.39,223.43
71,3,121.74,222.34
71,4,122.08,223.67
72,0,122.14,223.34
72,1,109.16,224.76
72,2,122.32,224.05
72,3,121.93,222.75
72,4,122.12,224.06
73,0,122.01,223.7
73,1,122.22,224.27
73,2,122.02,223.12
73,3,122.29,224.51
73,4,121.4,223.59
74,0,122.85,223.34
74,1,122.53,223.27
74,2,122.19,222.97
74,3,122.39,224.1
74,4,121.82,223.68
75,0,122.93,223.84
75,1,122.29,223.18
75,2,122.43,224.37
75,3,122.07,223.18
75,4,122.99,224.67
76,0,122.68,223.87
76,1,122.68,223.73
76,2,122.75,224.69
76,3,122.67,223.86
76,4,122.61,224.81
77,0,122.82,223.74
77,1,123.2,224.03
77,2,122.02,223.79
77,3,123.18,224.49
77,4,122.48,224.57
78,0,123.4,223.57
78,1,123.33,224.79
78,2,123.08,223.97
78,3,122.97,224.33
78,4,123.28,224.23
79,0,123.4,224.73
79,1,123.17,224.17
79,2,123.76,225.75
79,3,123.32,225.37
79,4,123.77,223.25
80,0,123.49,225.53
80,1,123.4,223.67
80,2,123.51,225.08
80,3,123.7,224.77
80,4,123.57,225.15
81,0,123.49,224.63
81,1,123.55,225.6
81,2,123.39,225.89
81,3,123.48,225.23
81,4,123.26,224.94
82,0,123.48,225.08
82,1,123.72,224.6
82,2,123.17,226.34
82,3,123.58,225.87
82,4,122.99,225.33
83,0,123.6,226.57
83,1,123.41,226.45
83,2,123.67,225.22
83,3,124.13,226.76
83,4,123.5,225.81
84,0,123.46,225.95
84,1,123.96,226.9
84,2,123.38,226.47
84,3,123.9,225.19
84,4,123.51,227.69
85,0,123.09,225.53
85,1,124.12,226.04
85,2,123.73,226.79
85,3,123.88,226.1
85,4,123.93,226.32
86,0,123.93,226.49
86,1,124.07,225.79
86,2,123.71,226.36
86,3,123.85,226.54
86,4,123.08,225.56
87,0,123.82,226.75
87,1,123.78,227.21
87,2,124.03,225.98
87,3,123.85,226.87
87,4,123.45,226.87
88,0,123.57,226.8
88,1,123.85,225.69
88,2,123.82,227.49
88,3,123.18,225.94
88,4,124.17,227.48
89,0,122.81,227.54
89,1,124.41,226.44
89,2,123.26,226.59
89,3,122.89,227.03
89,4,123.39,224.87
90,0,123.41,226.2
90,1,123.92,227.56
90,2,123.16,226.12
90,3,124.12,227.69
90,4,123.75,226.66
91,0,123.29,226.3
91,1,123.62,226.49
91,2,123.52,227.01
91,3,123.02,226.51
91,4,123.71,227.47
92,0,123.3,227.47
92,1,123.06,225.76
92,2,123.56,228.31
92,3,123.04,227.1
92,4,123.8,228.26
93,0,123.09,227.52
93,1,123.1,227.52
93,2,123.43,227.41
93,3,123.65,227.49
93,4,123.6,226.96
94,0,123.67,225.59
94,1,123.19,228.01
94,2,123,226.39
94,3,123.5,227.65
94,4,123.33,227.47
95,0,123.96,227.43
95,1,122.8,226.42
95,2,123.66,226.47
95,3,123.18,227.02
95,4,123.82,225.47
96,0,123.79,227.4
96,1,123.24,225.94
96,2,123.62,226.23
96,3,123.63,227.25
96,4,123.68,227.06
97,0,123.21,226.1
97,1,123.27,226.78
97,2,123.16,226.85
97,3,122.74,225.43
97,4,123.49,227.04
98,0,123,226.7
98,1,123.5,227.36
98,2,123.37,227.46
98,3,123.46,227.24
98,4,123.17,226.3
99,0,123.26,227.36
99,1,122.72,226.78
99,2,123.15,225.72
99,3,123.23,226.97
99,4,122.39,227.2
100,0,122.97,226.44
100,1,122.94,227.35
100,2,122.98,226.74
100,3,122.59,225.4
100,4,123.08,227.37
101,0,122.86,226.37
101,1,122.82,225.82
101,2,122.44,226.98
101,3,122.64,225.68
101,4,122.45,226.69
102,0,122.98,226.89
102,1,122.84,226.11
102,2,122.69,226.37
102,3,122.31,226.51
102,4,122.17,226.79
103,0,123.28,226.66
103,1,123.05,227.86
103,2,122.41,224.98
103,3,123,227.47
103,4,122.27,227
104,0,122.73,227.08
104,1,122.47,225.83
104,2,123.21,226.72
104,3,121.93,226.27
104,4,123.03,225.39
105,0,122.65,226.42
105,1,122.26,225
105,2,122.54,225.64
105,3,121.97,225.2
105,4,122.08,225.72
106,0,122.54,226.11
106,1,122.55,226.53
106,2,122.69,225.69
106,3,122.71,226.4
106,4,122.34,225.68
107,0,122.16,224.5
107,1,122.55,226.24
107,2,122.24,225.48
107,3,122.01,224.91
107,4,122.25,225.9
108,0,122.14,225.99
108,1,122.01,224.47
108,2,122.37,226.72
108,3,121.83,225.05
108,4,121.84,224.48
109,0,122.19,225.81
109,1,122.42,224.77
109,2,121.47,226.26
109,3,122.18,225.41
109,4,121.9,226.22
110,0,122.15,224.72
110,1,122.37,225.85
110,2,122.21,225.55
110,3,122.05,224.35
110,4,121.8,225.43
111,0,121.92,224.15
111,1,122,225.13
111,2,121.91,224.59
111,3,109.19,228.45
111,4,121.66,223.92
112,0,122.66,225.05
112,1,121.62,224.41
112,2,122.22,224.23
112,3,122.63,225.07
112,4,121.89,223.6
113,0,122.18,222.93
113,1,121.84,224.83
113,2,122.03,224.52
113,3,121.75,224.01
113,4,122.54,224.12
114,0,121.76,224.61
114,1,122.31,224.6
114,2,122.16,225
114,3,121.79,223.98
114,4,121.71,224.04
115,0,122.04,224.82
115,1,121.89,224.79
115,2,121.8,225.01
115,3,122.66,225.06
115,4,121.6,223.98
116,0,122.02,224.4
116,1,121.5,223.6
116,2,121.11,223.79
116,3,121.81,224.56
116,4,122.21,222.91
117,0,121.19,224.91
117,1,121.07,223.2
117,2,121.78,225.16
117,3,121.16,223.73
117,4,122.32,224.01
118,0,120.9,225.11
118,1,121.74,223.58
118,2,121.55,223.87
118,3,121.77,224.15
118,4,121.52,224.78
119,0,121.06,224.24
119,1,121.52,224.91
119,2,120.71,223.63
119,3,122.12,224.9
119,4,121.38,225.05
120,0,121.44,223.82
120,1,121.78,225.9
120,2,121.27,224.84
120,3,121.29,224.37
120,4,121.34,224.2
121,0,121.4,225.31
121,1,120.84,224
121,2,122.01,224.4
121,3,121.27,224.69
121,4,120.65,223.71
122,0,121.58,224.88
122,1,121.32,224.81
122,2,120.97,224.18
122,3,121.8,223.84
122,4,120.85,224.73
123,0,120.53,223.64
123,1,121.63,224.41
123,2,120.85,224.58
123,3,120.96,223.76
123,4,121.51,224.19
124,0,121.1,225.13
124,1,121.19,223.41
124,2,121.21,224.46
124,3,120.21,224.81
124,4,120.74,223.35
125,0,121.49,225.27
125,1,120.78,223.91
125,2,120.52,224.28
125,3,120.66,224.45
125,4,121.1,224.28
126,0,120.48,224.45
126,1,121.46,224.29
126,2,120.59,224.68
126,3,120.47,223.47
126,4,121.12,225.44
127,0,120.55,224
127,1,121.26,224.03
127,2,120.26,224.22
127,3,120.26,224.97
127,4,120.98,223.53
128,0,121,223.51
128,1,120.55,224.6
128,2,119.76,222.59
128,3,121.37,223.81
128,4,120.31,223.48
129,0,121.43,223.34
129,1,107.73,228.81
129,2,120.55,223.74
129,3,121.38,224.39
129,4,121.02,224.25
130,0,120.36,223.72
130,1,121.02,223.65
130,2,120.49,224.5
130,3,120.69,224.79
130,4,121.27,225.48
131,0,120.94,225.17
131,1,121.01,223.94
131,2,120.83,225.67
131,3,120.83,224.96
131,4,121.65,223.14
132,0,121.13,224.14
132,1,120.87,224.76
132,2,120.94,224.28
132,3,121.26,224.61
132,4,121.21,223.9
133,0,120.9,224.75
133,1,120.79,224.23
133,2,121.5,223.54
133,3,120.59,224.38
133,4,121.36,223.06
134,0,121.02,225.78
134,1,120.61,224.06
134,2,121.78,225.65
134,3,121.03,224.03
134,4,121.4,224.76
135,0,121.48,223.95
135,1,121.25,225.31
135,2,121.31,224.37
135,3,121.7,224.81
135,4,121.32,225.38
136,0,121.19,224.15
136,1,121.72,226.95
136,2,121.78,225.17
136,3,122.21,224.11
136,4,122.02,226
137,0,121.5,224.35
137,1,121.55,225.33
137,2,122.56,224.7
137,3,121.85,225.24
137,4,121.13,224.94
138,0,121.93,225.77
138,1,122.14,225.18
138,2,122.64,225.2
138,3,122.06,226.12
138,4,122.49,225.76
139,0,122.34,225.14
139,1,122.66,224.89
139,2,121.95,225.44
139,3,121.7,224.33
139,4,122.73,225.72
140,0,121.88,225.68
140,1,123.05,226.21
140,2,122.51,225.75
140,3,122.25,225.52
140,4,122.54,224.54
141,0,123.32,225.85
141,1,122.84,225.19
141,2,123.1,223.98
141,3,123.13,225.98
141,4,122.61,225.07
142,0,123.19,225.22
142,1,123.54,224.63
142,2,123.06,224.86
142,3,122.34,225.43
142,4,123.75,225.33
143,0,123.21,224.89
143,1,123.4,224.16
143,2,123.45,225.86
143,3,123.38,223.74
143,4,123.75,225.94
144,0,123.35,224.48
144,1,123.38,224.75
144,2,123.42,224.45
144,3,123.96,224.15
144,4,123.48,224.67
145,0,123.8,224.14
145,1,123.79,224.42
145,2,123.25,223.83
145,3,124.33,224.45
145,4,123.62,226.02
146,0,124.45,224.63
146,1,124.6,224.96
146,2,124.25,225.36
146,3,124.01,225.27
146,4,124.99,224.07
147,0,124.42,224.93
147,1,124.08,224.04
147,2,124.64,224.75
147,3,124.66,225.62
147,4,124.34,225.43
148,0,125.05,224.72
148,1,124.3,226.31
148,2,124.91,225.13
148,3,124.96,225.36
148,4,125.38,224.87
149,0,124.55,224.38
149,1,125.77,226.58
149,2,124.63,224.57
149,3,125.26,225.4
149,4,125.04,224.84
150,0,125.66,224.82
150,1,124.96,224.91
150,2,125.77,225.13
150,3,125.24,226.13
150,4,125.19,224.13
151,0,125.76,225.7
151,1,125.23,225.41
151,2,125.7,226.07
151,3,126.04,224.63
151,4,126.19,225.96
152,0,125.04,224.66
152,1,126.71,225.96
152,2,125.55,225.74
152,3,126,225.95
152,4,126.16,225.68
153,0,125.15,226.19
153,1,126.6,226.38
153,2,126.31,226.45
153,3,126.03,225.94
153,4,126.42,226.67
154,0,126.64,226.91
154,1,126.19,226.55
154,2,126.44,225.62
154,3,125.77,226.87
154,4,126.48,225.02
155,0,126.1,227.32
155,1,126.32,225.56
155,2,125.79,227.29
155,3,126.38,226.25
155,4,126.23,227.21
156,0,126.03,227.27
156,1,126.64,227.05
156,2,127.42,227.47
156,3,126.76,226.83
156,4,126.63,226.62
157,0,127.1,226.99
157,1,127.08,228.21
157,2,127.3,225.84
157,3,126.82,228.39
157,4,125.91,228.7
158,0,127.18,228.13
158,1,127.71,228.87
158,2,127.41,226.06
158,3,127.36,227.54
158,4,127.18,228.01
159,0,127.24,228.41
159,1,127.02,227.68
159,2,127.11,228.91
159,3,126.97,228.03
159,4,127.6,228.54
160,0,127.13,227.89
160,1,127.78,227.97
160,2,127.53,228.77
160,3,127.11,226.72
160,4,127.48,229.71
161,0,126.8,227.71
161,1,127.85,228.93
161,2,127.05,228.99
161,3,126.99,226.37
161,4,127.27,227.94
162,0,127.02,228.01
162,1,127.27,227.82
162,2,126.78,227.9
162,3,127.12,229.23
162,4,127.24,228.57
163,0,127.7,229.24
163,1,126.6,228.66
163,2,127.58,228.44
163,3,126.69,229.6
163,4,127.3,229.16
164,0,127.61,228.87
164,1,127.28,229.01
164,2,127.04,230.05
164,3,127.03,228.61
164,4,127.28,229.9
165,0,127.48,228.89
165,1,127.14,229.25
165,2,127.64,229.94
165,3,127.68,229.62
165,4,127.4,229.82
166,0,127.48,229.9
166,1,126.99,229.97
166,2,126.83,228.93
166,3,127.33,230.64
166,4,127.23,229.09
167,0,127.31,228.38
167,1,127.45,230.95
167,2,126.77,228.82
167,3,127.48,229.91
167,4,127.66,229.91
168,0,126.81,230.16
168,1,127.62,228.31
168,2,127.54,231.33
168,3,126.8,228.38
168,4,128.05,230.02
169,0,126.79,230.31
169,1,127.24,229.79
169,2,127.27,230.06
169,3,127.71,230.87
169,4,127.68,229.63
170,0,127.12,229.71
170,1,127.26,230.37
170,2,127.24,229.94
170,3,127.72,230.58
170,4,127.07,230.41
171,0,126.77,230.28
171,1,126.92,230.94
171,2,127.93,230.76
171,3,126.9,230.38
171,4,126.79,229.27
172,0,126.48,231.43
172,1,125.94,229.79
172,2,127.41,230.99
172,3,126.53,230.56
172,4,126.14,231.29
173,0,127.27,230.41
173,1,126.58,231.81
173,2,127.22,228.79
173,3,126.77,230.61
173,4,126.93,231.54
174,0,126.18,229.02
174,1,127.17,231.77
174,2,126.13,231.61
174,3,127.51,230.05
174,4,126.72,231.27
175,0,126.5,230.71
175,1,126.72,230.97
175,2,127.21,231.32
175,3,126.36,230.93
175,4,126.58,230.2
176,0,126.35,232.29
176,1,126.84,230.9
176,2,126.87,230.28
176,3,126.37,230.65
176,4,126.8,231.47
177,0,126.82,230.15
177,1,127.09,230.23
177,2,126.31,230.58
177,3,125.43,230.37
177,4,126.47,231.02
178,0,125.91,230.62
178,1,126.4,229.46
178,2,125.92,231.9
178,3,126.67,231.04
178,4,125.85,229.01
179,0,126.61,230.64
179,1,126.07,231.38
179,2,126.1,229.55
179,3,126.33,231.27
179,4,125.92,229.12
180,0,126.58,229.89
180,1,125.87,231.24
180,2,125.67,229.86
180,3,125.79,230.26
180,4,125.63,231.94
181,0,112.87,233.32
181,1,126.14,229.09
181,2,125.55,230.68
181,3,125.74,229.71
181,4,125.77,230.1
182,0,125.85,228.74
182,1,125.74,229.84
182,2,123.85,229.72
182,3,126.41,231.07
182,4,125.18,230.43
183,0,126.05,229.3
183,1,125.45,231.21
183,2,125.38,229.56
183,3,124.78,229.28
183,4,125.27,230.52
184,0,124.28,231.31
184,1,125.28,229.93
184,2,125.65,231.53
184,3,124.82,230.14
184,4,125.49,229.31
185,0,125.16,231.9
185,1,124.79,227.81
185,2,124.79,231.32
185,3,123.7,231.32
185,4,125.64,229.8
186,0,125.42,229.39
186,1,125.44,230.03
186,2,124.59,229.75
186,3,125.02,229.81
186,4,124.91,229.63
187,0,123.95,229.5
187,1,124.38,231.19
187,2,125.04,230.37
187,3,124.47,230.26
187,4,124.37,230.94
188,0,124.71,230.9
188,1,124.29,231.74
188,2,124.85,229.49
188,3,124.58,230.89
188,4,123.18,231.3
189,0,124.17,230.73
189,1,124.31,231.11
189,2,123.35,231.13
189,3,124.16,230.77
189,4,124.12,232.38
190,0,123.29,229.72
190,1,124.5,231.51
190,2,123.26,232.05
190,3,124.05,230.43
190,4,124.29,232.23
191,0,123.64,231.75
191,1,123.95,231.97
191,2,124.65,231.97
191,3,123.91,231.24
191,4,123.42,231.08
192,0,123.7,232.56
192,1,123.91,232
192,2,124.48,231.23
192,3,123.68,233.43
192,4,124.1,231.71
193,0,123.31,232.75
193,1,123.85,231.29
193,2,123.51,232.74
193,3,122.82,232.41
193,4,123.88,233.15
194,0,123.33,232.77
194,1,122.67,232.06
194,2,123.68,233.41
194,3,122.8,232.25
194,4,123.39,231.51
195,0,123.04,232.65
195,1,122.66,232.85
195,2,122.75,232.01
195,3,123.67,233.85
195,4,122.46,233.56
196,0,122.92,232.58
196,1,123.16,234.05
196,2,122.46,231.79
196,3,122.9,233.06
196,4,122.67,232.94
197,0,122.85,232.67
197,1,122.77,232.72
197,2,122.58,234.68
197,3,122.51,233.22
197,4,122.72,233.6
198,0,123.05,232.47
198,1,121.75,233.08
198,2,121.74,233.07
198,3,121.68,232.81
198,4,122.71,234.64
199,0,121.4,233.18
199,1,122.23,233.35
199,2,121.53,233.69
199,3,121.7,233.21
199,4,121.47,233.72
200,0,121.8,233.47
200,1,120.7,233.42
200,2,121.79,233.47
200,3,120.48,235.23
200,4,121.45,233.13
201,0,121.45,235.29
201,1,120.45,233.5
201,2,121.7,234.23
201,3,121.16,234.28
201,4,121.47,233.14
202,0,121.25,233.57
202,1,120.88,234.16
202,2,121.29,235.07
202,3,120.77,233.4
202,4,121.12,235.01
203,0,120.44,233.85
203,1,121.34,234.54
203,2,120.24,234.58
203,3,120.85,234.4
203,4,120.12,234.79
204,0,121.18,234.39
204,1,120.39,234.03
204,2,119.38,234.96
204,3,120.66,234.53
204,4,119.93,234.39
205,0,120.26,234.37
205,1,120.46,234.96
205,2,119.91,234.82
205,3,120.16,233.61
205,4,119.93,234.63
206,0,119.27,234.6
206,1,120,234.02
206,2,120.64,234.96
206,3,119.34,233.84
206,4,120.35,234.45
207,0,119.12,235.16
207,1,120.01,234.16
207,2,120.27,234.24
207,3,119.81,234.9
207,4,119.21,234.2
208,0,120.45,234.68
208,1,119.58,234.04
208,2,119.22,234.07
208,3,119.22,235.32
208,4,118.89,235.48
209,0,119.53,235.86
209,1,119.17,235.26
209,2,119.3,235.45
209,3,118.99,236
209,4,119.46,235.29
210,0,118.88,236.66
210,1,118.61,234.52
210,2,119.47,235.88
210,3,118.94,235.75
210,4,118.27,237.14
211,0,119.44,236.07
211,1,119.57,236.25
211,2,118.48,235.37
211,3,119.45,235.44
211,4,118.41,236.74
212,0,119.11,235.29
212,1,119.59,236.78
212,2,117.74,236.52
212,3,119.15,235.99
212,4,119.19,236.99
213,0,118.97,235.55
213,1,118.6,236.45
213,2,118.32,235.75
213,3,118.69,236.54
213,4,118.55,234.72
214,0,118.18,237.17
214,1,118.13,235.64
214,2,119.45,236.9
214,3,118.68,236.09
214,4,118.21,236.3
215,0,117.81,235.76
215,1,118.36,236.41
215,2,118.03,236.29
215,3,117.69,236.56
215,4,118.72,236.91
216,0,118.15,236.69
216,1,118.28,236.63
216,2,117.32,236.42
216,3,117.22,237.24
216,4,117.74,236.07
217,0,117.86,236.4
217,1,117.09,237.77
217,2,117.94,236.91
217,3,118.4,237.49
217,4,117.82,235.62
218,0,117.12,237.62
218,1,117.14,235.1
218,2,116.99,238.03
218,3,117.86,235.88
218,4,116.98,237.4
219,0,117.01,237.12
219,1,117.98,236.93
219,2,117.09,236.6
219,3,117.07,235.63
219,4,117.49,234.98
220,0,116.15,236.16
220,1,117.39,236.53
220,2,115.42,236.47
220,3,117.72,236.41
220,4,116.49,237.7
221,0,116.67,236.8
221,1,116.83,236.83
221,2,117.07,236.66
221,3,116.88,236.2
221,4,117.17,236.14
222,0,116,236.62
222,1,116.74,235.44
222,2,117.29,236.76
222,3,116.05,235.88
222,4,116.59,235.41
223,0,116.37,236.78
223,1,116.7,235.34
223,2,117.3,234.41
223,3,115.91,234.95
223,4,116.41,235.42
224,0,115.84,235.32
224,1,116.41,234.99
224,2,116.38,234.3
224,3,116.46,234.66
224,4,116.09,234.35
225,0,116.65,233.47
225,1,115.75,234.76
225,2,116.28,233.01
225,3,116.39,234.84
225,4,115.85,233.07
226,0,116.36,235.61
226,1,116.48,234.07
226,2,116.44,233.64
226,3,116.21,234.25
226,4,116.18,233.71
227,0,116.51,234.48
227,1,117.16,234.11
227,2,115.7,233.77
227,3,115.98,233.71
227,4,103.93,237.73
228,0,115.24,233.57
228,1,117.46,234.14
228,2,115.28,233.8
228,3,116.4,232.78
228,4,115.77,233.85
229,0,115.88,233.49
229,1,116.27,233.19
229,2,116.25,232.45
229,3,117.08,234.13
229,4,116.55,232.53
230,0,116.43,232.77
230,1,115.83,232.64
230,2,116.14,232.09
230,3,116.33,233.57
230,4,116.57,232.34
231,0,116.57,232.8
231,1,116.6,232.61
231,2,116.98,233.04
231,3,116.14,232.54
231,4,117.46,233.24
232,0,116.65,232.72
232,1,115.69,232.14
232,2,117.01,233.01
232,3,117.33,233.05
232,4,117.06,231.8
233,0,117.27,232.51
233,1,116.14,232.66
233,2,115.96,231.78
233,3,117.3,233.79
233,4,116.31,232.26
