Frame, SubFrame, COPx(mm), COPy(mm)
40,2,102.39,232.1
40,3,102.58,229.84
40,4,103.57,231.51
41,0,102.92,229.71
41,1,103.44,230.25
41,2,103.24,231.62
41,3,103.24,230.98
41,4,102.42,230.86
42,0,103.11,230.95
42,1,103.27,231.22
42,2,102.68,230.1
42,3,103.55,230.91
42,4,102.85,231.13
43,0,102.94,230.31
43,1,103.36,230.42
43,2,103.08,230.51
43,3,102.84,231.12
43,4,103.67,230.65
44,0,103.42,230.97
44,1,103.38,229.49
44,2,103.67,231.09
44,3,103.01,230.53
44,4,102.95,230.27
45,0,102.99,231.46
45,1,102.65,231.29
45,2,102.83,229.93
45,3,103.76,231.47
45,4,102.2,230.21
46,0,103.24,228.67
46,1,102.59,232.34
46,2,101.78,229.77
46,3,102.52,231.2
46,4,102.06,230.79
47,0,102.3,230
47,1,102.23,231.41
47,2,102.22,230.83
47,3,102.96,230.81
47,4,102.38,230.42
48,0,102.36,230.81
48,1,101.77,230.72
48,2,102.24,231.7
48,3,102.71,232.36
48,4,102.74,231.44
49,0,102.48,231.19
49,1,102.8,230.82
49,2,102.11,231.17
49,3,102.56,230.26
49,4,102.6,232.28
50,0,101.9,230.43
50,1,102.57,231.57
50,2,102.17,230.25
50,3,102.57,232.78
50,4,102.56,230.54
51,0,102.98,232.04
51,1,101.4,230.68
51,2,102.55,231.44
51,3,101.58,231.87
51,4,102.44,230.3
52,0,102.39,231.57
52,1,101.65,230.94
52,2,102.23,231.54
52,3,101.89,231.06
52,4,102.19,230.69
53,0,101.66,231.84
53,1,101.99,231.92
53,2,101.8,231.72
53,3,101.7,231.05
53,4,101.8,231.31
54,0,101.95,230.42
54,1,102.03,231.56
54,2,101.61,230.74
54,3,102.44,232.15
54,4,101.85,230.34
55,0,101.72,231.1
55,1,101.59,231.16
55,2,101.14,231.25
55,3,102.52,231.81
55,4,101.11,230.5
56,0,101.3,231.1
56,1,101.73,231.4
56,2,101.87,232.46
56,3,101.51,230.16
56,4,102.2,231.49
57,0,100.65,231.76
57,1,101.71,231.26
57,2,102.11,231.7
57,3,101.05,230.24
57,4,101.71,231.85
58,0,100.86,231.04
58,1,101.54,230.91
58,2,100.64,231.64
58,3,102.27,231.18
58,4,101.34,231.85
59,0,101.2,230.68
59,1,102.24,230.27
59,2,101.19,231.38
59,3,101.63,230.75
59,4,101.75,229.9
60,0,101.22,231.52
60,1,100.35,230.58
60,2,102.01,231.55
60,3,101.66,230.72
60,4,102.17,229.68
61,0,101.55,230.84
61,1,101.53,230.4
61,2,101.3,229.69
61,3,101.9,230.74
61,4,100.9,231.25
62,0,101.43,229.04
62,1,102.31,230.76
62,2,100.81,230.55
62,3,102.04,229.66
62,4,100.85,230.97
63,0,101.23,229.2
63,1,101.61,230.29
63,2,101.16,230.06
63,3,101.53,230.6
63,4,101.04,229.41
64,0,101.44,230.14
64,1,100.59,229.86
64,2,101.82,229.86
64,3,100.81,228.79
64,4,101.03,230.04
65,0,100.71,229.53
65,1,101.73,229.38
65,2,101.46,229.82
65,3,101.78,229.51
65,4,101.14,231.01
66,0,101.24,230.6
66,1,101.48,228.56
66,2,101.68,229.37
66,3,100.8,230.85
66,4,101.51,229.25
67,0,102.05,229.88
67,1,101.11,229.98
67,2,102,228.75
67,3,101.82,230.76
67,4,100.65,227.81
68,0,101.98,229.93
68,1,100.68,230.01
68,2,102.32,228.93
68,3,101.49,230.29
68,4,101.43,229.58
69,0,101.51,229.84
69,1,102.73,229.04
69,2,102,229.57
69,3,101.27,228.36
69,4,101.71,229.81
70,0,101.37,229.9
70,1,101.85,228.82
70,2,102.3,229.94
70,3,101.74,229.52
70,4,102.12,229.32
71,0,102.34,228.84
71,1,102.38,229.96
71,2,102.04,228.16
71,3,102.31,229.22
71,4,102.53,229.27
72,0,102.16,229.28
72,1,102.77,229.08
72,2,103.08,230.22
72,3,101.5,228.86
72,4,103.15,228.07
73,0,102.4,229.34
73,1,102.26,226.5
73,2,102.41,229.51
73,3,102.67,229.46
73,4,102.54,229.25
74,0,102.87,228.83
74,1,103.03,228.68
74,2,102.33,227.91
74,3,102.59,228.62
74,4,103.72,228.32
75,0,102.12,227.62
75,1,102.77,229.5
75,2,102.64,228.98
75,3,102.64,228.7
75,4,103.05,229.29
76,0,103.76,229.19
76,1,102.88,227.91
76,2,103.79,228.16
76,3,104,228.71
76,4,103.26,228.08
77,0,103.9,228.48
77,1,103.17,227.97
77,2,103.86,227.64
77,3,104,227.49
77,4,103.45,228.08
78,0,103.36,227.06
78,1,104.51,229.36
78,2,103.3,228.49
78,3,104.01,226.9
78,4,105.1,229.46
79,0,104.15,227.39
79,1,104.38,227.94
79,2,104.17,227.84
79,3,104.33,227.39
79,4,103.61,227.05
80,0,104.25,228.21
80,1,103.55,227.07
80,2,104.67,227.45
80,3,104.68,228.62
80,4,104.39,226.91
81,0,105.13,228.24
81,1,104.65,226.7
81,2,104.14,227.06
81,3,103.72,226.79
81,4,105.26,228.05
82,0,104.85,226.19
82,1,105.02,227.8
82,2,104.58,227.02
82,3,105.37,227.19
82,4,105.4,225.81
83,0,105.32,226.49
83,1,104.35,227.35
83,2,105.42,225.53
83,3,106.16,227.46
83,4,104.56,227.6
84,0,106.08,226.96
84,1,105.44,227.4
84,2,105.44,225.78
84,3,105.28,227.81
84,4,105.65,226.47
85,0,105.72,226.54
85,1,105.53,226.32
85,2,105.56,227.61
85,3,105.75,227.29
85,4,106.87,227.02
86,0,105.42,226.76
86,1,105.67,227.2
86,2,106.2,227.38
86,3,106.86,227.29
86,4,105.86,226.68
87,0,105.54,227.16
87,1,106.13,227.4
87,2,105.87,226.98
87,3,107.27,226.98
87,4,106.77,227.46
88,0,106.54,226.77
88,1,106.39,226.87
88,2,106.66,227.09
88,3,106.1,227.98
88,4,107.21,226.25
89,0,107,228.46
89,1,106.82,226.38
89,2,107.66,227.36
89,3,106.36,226.54
89,4,107.32,225.81
90,0,107.1,226.75
90,1,105.95,226.59
90,2,106.65,226.91
90,3,107.28,227.05
90,4,107.21,227.21
91,0,106.6,226.21
91,1,106.85,226.94
91,2,106.92,227.13
91,3,107.56,226.07
91,4,107.01,227.12
92,0,107.12,226.4
92,1,107.44,227.62
92,2,107.18,226.67
92,3,108.13,226.66
92,4,106.89,226.29
93,0,107.63,227.39
93,1,107.31,227.27
93,2,107.1,227.48
93,3,107.95,226.82
93,4,107.93,227.4
94,0,107.13,226.39
94,1,108.09,226.42
94,2,107.22,227.96
94,3,108.23,225.56
94,4,108.63,227.35
95,0,106.36,226.69
95,1,107.51,226.86
95,2,108.22,228.23
95,3,107.66,226.74
95,4,108.13,226.67
96,0,108.33,226.98
96,1,108.5,227.85
96,2,108.22,224.8
96,3,108.22,227.79
96,4,107.4,226.62
97,0,108.78,227.8
97,1,108.27,227.31
97,2,108.6,227.34
97,3,108.5,226.67
97,4,108.56,226.5
98,0,108.63,226.98
98,1,108.25,226.12
98,2,108.72,228.12
98,3,108.52,226.47
98,4,108.69,226.41
99,0,108.54,226.96
99,1,109.4,227.03
99,2,109.27,225.15
99,3,109.35,226.03
99,4,108.43,224.76
100,0,109.2,225.85
100,1,109.32,226.59
100,2,109.28,225.61
100,3,109.39,225.7
100,4,109.61,225.81
101,0,109.47,226.82
101,1,110.08,225.44
101,2,110.09,225.76
101,3,109.5,225.71
101,4,109.59,224.78
102,0,110.16,226.71
102,1,109.79,224.61
102,2,110.02,226.24
102,3,109.15,225.1
102,4,109.68,225.62
103,0,110.08,225.17
103,1,110.17,225.71
103,2,109.62,225.77
103,3,109.36,225.03
103,4,110.05,225.31
104,0,110.5,225.46
104,1,110.63,225.05
104,2,111.19,225.49
104,3,110.54,224.55
104,4,110.59,224.5
105,0,111.71,225.12
105,1,110.48,224.26
105,2,111.2,223.76
105,3,111.09,224.99
105,4,110.87,222.39
106,0,111.36,223.27
106,1,111.38,223.6
106,2,111.19,223.28
106,3,111.51,223.17
106,4,111.26,223.37
107,0,111.33,222.84
107,1,112.31,224.07
107,2,111.7,223.18
107,3,111.45,222.19
107,4,111.69,223.95
108,0,112.08,223.06
108,1,111.84,222.33
108,2,111.23,222.22
108,3,112.08,223.07
108,4,111.69,222.56
109,0,112.02,222.84
109,1,112.49,222.1
109,2,112.13,222.29
109,3,112.03,221.94
109,4,112.64,221.72
110,0,111.88,222.31
110,1,112.31,221.1
110,2,112.69,223.35
110,3,111.7,220.82
110,4,112.53,222.59
111,0,112.64,221.71
111,1,112.22,221.16
111,2,112.83,221.59
111,3,111.59,220.74
111,4,111.76,220.93
112,0,113.17,220.43
112,1,112.99,221.79
112,2,111.92,220.17
112,3,113.38,222.66
112,4,112.69,221.96
113,0,112.93,220.63
113,1,112.5,221.7
113,2,112.51,221.07
113,3,113.31,221.76
113,4,112.69,221.11
114,0,113.26,221.22
114,1,112.7,220.35
114,2,113.1,221.51
114,3,112.95,220.61
114,4,112.37,220.45
115,0,113.37,221.61
115,1,112.57,220.74
115,2,112.8,219.83
115,3,112.83,221.61
115,4,113.37,221.6
116,0,112.85,219.04
116,1,114.17,221.51
116,2,112.2,219.37
116,3,113.85,220.09
116,4,113.19,221.01
117,0,112.92,219.91
117,1,113.08,219.49
117,2,113.7,220.96
117,3,112.72,220.5
117,4,113.23,219.22
118,0,113.75,220.93
118,1,112.36,219.13
118,2,113.71,220.53
118,3,112.83,220.58
118,4,113.05,219.68
119,0,113.9,220.95
119,1,112.82,220.34
119,2,113.24,220.39
119,3,113.67,219.85
119,4,112.95,220.94
120,0,112.35,219.56
120,1,112.85,221.38
120,2,113.05,220.14
120,3,112.63,221.52
120,4,113.39,221.06
121,0,113.29,221.01
121,1,113.2,219.98
121,2,113.38,220.8
121,3,114.18,221.36
121,4,112.96,219.58
122,0,113.51,220.28
122,1,113.14,220.76
122,2,113.66,221.01
122,3,114.13,219.73
122,4,114.18,220.18
123,0,112.76,220.46
123,1,113.98,220.48
123,2,113.7,220.62
123,3,113.51,219.9
123,4,114.63,221.1
124,0,113.13,220.92
124,1,114.35,220.57
124,2,114.11,220.65
124,3,113.89,220.2
124,4,114.17,220.86
125,0,113.92,220.82
125,1,113.26,221.51
125,2,113.93,221.31
125,3,114.34,221.45
125,4,114.01,220.79
126,0,113.68,221.38
126,1,114.25,221.37
126,2,114.48,221.64
126,3,114.48,221.76
126,4,114.18,221.15
127,0,113.81,221.79
127,1,114.56,220.65
127,2,114.37,222.14
127,3,114.19,220.13
127,4,114.52,222.32
128,0,114.85,220.99
128,1,114.19,221.79
128,2,114.38,221.07
128,3,115.21,222.65
128,4,114.57,222.37
129,0,114.31,221.09
129,1,114.79,222.94
129,2,114.52,221.94
129,3,115.37,222.19
129,4,114.84,222.45
130,0,114.65,222.59
130,1,114.61,222.61
130,2,114.84,221.99
130,3,115.14,223.04
130,4,114.75,222.51
131,0,115.36,223.19
131,1,115.04,223.31
131,2,114.75,222.03
131,3,115.23,222.29
131,4,114.71,224.6
132,0,114.47,222.12
132,1,115.44,223.88
132,2,115.34,223.77
132,3,115.52,222.34
132,4,115.17,223.32
133,0,115.48,223.11
133,1,115.09,222.68
133,2,115.62,222.06
133,3,115.19,224.21
133,4,114.67,222.37
134,0,115.99,224.02
134,1,114.92,222.77
134,2,116.32,223.32
134,3,115.49,223.66
134,4,115.02,222.56
135,0,115.63,223.85
135,1,115.49,224.26
135,2,115.83,223.53
135,3,115.12,223.2
135,4,115.77,224.5
136,0,115.22,223.87
136,1,115.69,223.4
136,2,114.99,224.35
136,3,115.1,223.54
136,4,114.89,223.67
137,0,115.08,224.42
137,1,114.81,224.01
137,2,115.44,223.11
137,3,115.18,226.15
137,4,114.83,223.88
138,0,115.38,224.97
138,1,115.88,224.85
138,2,115.31,224.3
138,3,114.87,224.31
138,4,115.44,225.51
139,0,115.08,224.75
139,1,115.41,223.43
139,2,115.13,225.14
139,3,114.1,223.71
139,4,115.92,225.74
140,0,114.74,224.84
140,1,115.28,223.83
140,2,115.1,224.86
140,3,115.2,225.41
140,4,115.19,224.63
141,0,115.38,224.94
141,1,114.91,224.85
141,2,114.78,223.89
141,3,115.22,225.36
141,4,114.77,225.25
142,0,114.82,224.76
142,1,115.39,224.63
142,2,114.67,225.19
142,3,114.82,224.91
142,4,115.24,226.11
143,0,115.24,225.19
143,1,114.44,224.6
143,2,115.22,226.41
143,3,114.54,225.27
143,4,115.11,225.3
144,0,115.05,226.06
144,1,114.91,224.57
144,2,114.19,224.79
144,3,115.72,225.11
144,4,114.29,225.76
145,0,114.51,223.18
145,1,114.67,226.39
145,2,113.87,224.27
145,3,114.76,225.4
145,4,113.96,226.76
146,0,114.88,225.32
146,1,114.85,225.33
146,2,114.48,225.77
146,3,113.97,225.85
146,4,114.8,225.07
147,0,114.45,226.4
147,1,113.89,225.78
147,2,113.96,226.19
147,3,114.2,226.89
147,4,114.45,226.23
148,0,113.94,226.63
148,1,114.35,226.2
148,2,113.35,226.78
148,3,113.8,225.26
148,4,114.1,227.4
149,0,113.74,226.35
149,1,113.97,226.79
149,2,114.36,226.46
149,3,113.83,227.66
149,4,113.7,226.55
150,0,114.77,226.89
150,1,113.03,226.61
150,2,113.68,226.26
150,3,113.67,227.75
150,4,113.11,225.48
151,0,114.35,227.07
151,1,113.41,226.32
151,2,113.07,226.58
151,3,113.6,226.62
151,4,114.46,226.86
152,0,112.99,226.33
152,1,113.55,226.99
152,2,113.07,228.37
152,3,113.37,225.58
152,4,113.9,227.61
153,0,112.52,227.34
153,1,112.8,226.8
153,2,112.85,227.84
153,3,112.95,227.89
153,4,112.47,226.74
154,0,113.04,227.7
154,1,112.7,227.93
154,2,112.58,226.1
154,3,112.72,227.66
154,4,112.57,226.26
155,0,112.14,227.8
155,1,112.49,227.55
155,2,112.53,228.09
155,3,112.83,227.28
155,4,112.8,228.04
156,0,111.92,228.28
156,1,111.59,226.92
156,2,112.53,227.82
156,3,111.63,227
156,4,111.56,227.1
157,0,112.01,227.63
157,1,111.84,227.61
157,2,111.65,228.66
157,3,112.25,228.04
157,4,111.52,226.98
158,0,111.57,227.56
158,1,111.94,228.31
158,2,111.15,227.44
158,3,111.59,227.56
158,4,111.96,227.54
159,0,111.1,228.52
159,1,111.96,227.86
159,2,111.82,227.85
159,3,111.2,227.7
159,4,111.35,227.44
160,0,110.97,227.3
160,1,110.94,227.63
160,2,111.6,226.99
160,3,111.3,227.21
160,4,111.18,227.17
161,0,111.03,227.29
161,1,111.36,228.37
161,2,110.75,227.48
161,3,111.28,226.83
161,4,110.88,228.13
162,0,110.13,226.49
162,1,111.07,228.57
162,2,110.66,226.68
162,3,111.17,227.76
162,4,110.61,226.89
163,0,110.8,227.77
163,1,110.67,227.87
163,2,110.48,227.31
163,3,110.57,227.79
163,4,110.34,227.84
164,0,110.46,228.62
164,1,110.53,227.84
164,2,110.72,228.13
164,3,110.01,228.25
164,4,110.2,227.52
165,0,109.57,228.27
165,1,111.05,228.35
165,2,109.72,228.3
165,3,110.53,227.55
165,4,109.72,228.49
166,0,110.63,228.07
166,1,109.67,229.39
166,2,110.01,226.94
166,3,110.51,228.89
166,4,109.67,227.77
167,0,110.57,228.71
167,1,110.17,228.67
167,2,110,227.67
167,3,110.28,228.48
167,4,109.98,227.65
168,0,109.38,228.15
168,1,109.61,227.96
168,2,110.1,228.62
168,3,109.29,228.06
168,4,110.27,228.19
169,0,109.47,229.07
169,1,109.76,228.73
169,2,110.19,228.23
169,3,109.2,228.13
169,4,109.52,228.44
170,0,109.96,228.58
170,1,109.31,228.92
170,2,109,227.67
170,3,109.25,228.7
170,4,109.1,229.37
171,0,108.62,227.53
171,1,108.81,228.71
171,2,109,229
171,3,108.91,228.78
171,4,109.34,228.61
172,0,108.92,230.4
172,1,109.44,227.78
172,2,109.25,229.12
172,3,108.26,228.85
172,4,109.06,228.24
173,0,108.74,229.22
173,1,108.74,228.19
173,2,108.65,228.12
173,3,108.26,228.56
173,4,108.5,229.54
174,0,108.59,227.71
174,1,108.97,229.48
174,2,107.43,228.88
174,3,108.27,229.01
174,4,108.05,229.49
175,0,107.76,227.93
175,1,108.46,228.55
175,2,108,228.92
175,3,107.75,229.69
175,4,107.79,228.49
176,0,108.2,229.08
176,1,108.42,228.88
176,2,107.4,229.28
176,3,107.57,229.39
176,4,108.11,228.87
177,0,108.48,228.86
177,1,107.82,228.78
177,2,107.53,228.4
177,3,107.81,228.49
177,4,108.06,230.2
178,0,107.24,227.6
178,1,107.39,228.4
178,2,106.94,229.86
178,3,107.97,228.84
178,4,107.67,229.18
179,0,107.85,228.01
179,1,107.37,228.97
179,2,107.39,228.68
179,3,107.21,229.81
179,4,107.52,227.83
180,0,107.99,228.79
180,1,106.86,229.36
180,2,107.26,227.87
180,3,107.47,228.73
180,4,107.41,228.93
181,0,107.42,228.77
181,1,106.51,228.89
181,2,106.6,229.85
181,3,107.13,228.86
181,4,107.13,229.73
182,0,107.06,229.01
182,1,106.5,228.88
182,2,106.83,230.09
182,3,107.06,229.32
182,4,106.26,229.22
183,0,107.4,228.77
183,1,105.87,231.27
183,2,106.33,228.69
183,3,107.18,231.16
183,4,106.45,229.3
184,0,106.63,229.65
184,1,106.62,229.93
184,2,106.34,230.9
184,3,106.38,229.37
184,4,107.04,229.46
185,0,106.16,229.37
185,1,106.07,228.54
185,2,106.3,231.19
185,3,105.72,229.39
185,4,106.34,229.96
186,0,105.88,230.93
186,1,106.31,230.3
186,2,105.54,229.37
186,3,106.61,231.56
186,4,106.07,230.31
187,0,105.83,229.46
187,1,105.65,231.09
187,2,105.69,229.57
187,3,106.02,231.12
187,4,105.58,231.28
188,0,105.64,230.24
188,1,105.01,229.79
188,2,105.41,230.98
188,3,105.1,230.3
188,4,105.82,230.08
189,0,104.97,231.5
189,1,104.9,230.34
189,2,104.95,230.91
189,3,104.92,230.19
189,4,105.53,230.31
190,0,104.48,229.93
190,1,104.63,230.27
190,2,104.18,229.99
190,3,105.02,229.38
190,4,104.48,230.67
191,0,104.49,229.94
191,1,104.54,230.95
191,2,104.36,230.95
191,3,104.26,229.78
191,4,104.64,230.57
192,0,104.61,230.91
192,1,103.89,230.38
192,2,104.53,231.3
192,3,104.62,230.72
192,4,103.68,229.54
193,0,103.88,231.34
193,1,103.9,231.13
193,2,103.53,230.56
193,3,104.67,230.75
193,4,104.26,231.07
194,0,102.76,230.54
194,1,104.31,231.35
194,2,104.06,231.17
194,3,103.39,229.93
194,4,104.44,231.07
195,0,103.57,229.61
195,1,103.46,231.08
195,2,103.78,230.08
195,3,104.1,230.69
195,4,102.99,230.36
196,0,103.91,230.6
196,1,103.55,231.75
196,2,103.43,229.14
196,3,104.02,231.21
196,4,102.93,230.01
197,0,103.12,230.74
197,1,103.4,230.66
197,2,103.65,230.92
197,3,102.43,229.62
197,4,103.85,232.15
198,0,102.82,231.39
198,1,103.08,230.93
198,2,103.35,231.74
198,3,102.44,230.51
198,4,102.17,231.32
199,0,103.03,231.11
199,1,103.1,231.51
199,2,102.86,231.1
199,3,103.18,232.35
199,4,102.21,231.57
200,0,102.92,231.07
200,1,102.62,232.17
200,2,102.47,230.65
200,3,102.54,231.94
200,4,102.36,231.05
201,0,101.84,232.64
201,1,102.68,230.79
201,2,102.81,232.34
201,3,101.79,231.49
201,4,102.87,230.97
202,0,102.4,232.64
202,1,102.29,231.4
202,2,102.52,232
202,3,102.37,232.14
202,4,101.72,231.7
203,0,101.93,231.85
203,1,102.59,232.84
203,2,101.78,231.81
203,3,102.65,232.81
203,4,102.15,232.57
204,0,102.45,232.65
204,1,101.57,232.61
204,2,102.28,232.2
204,3,101.72,232.19
204,4,101.99,232.61
205,0,102.11,233.23
205,1,101.89,231.76
205,2,102.02,232.47
205,3,101.58,232.6
205,4,102.07,232.53
206,0,101.85,233.01
206,1,102.54,231.27
206,2,101.57,232.34
206,3,101.55,231.47
206,4,102.19,232.56
207,0,101.82,231.97
207,1,101.97,232.01
207,2,101.13,233.1
207,3,101.61,231.09
207,4,102.18,232.26
208,0,101.68,232.22
208,1,101.53,232.33
208,2,102.06,231.64
208,3,101.61,233.44
208,4,101.28,232.38
209,0,102.33,233.76
209,1,101.77,232.41
209,2,101.18,232.46
209,3,101.37,233.03
209,4,101.82,233.56
210,0,101.92,231.97
210,1,101.84,233.11
210,2,101.01,233.72
210,3,100.95,232.89
210,4,102.08,233.94
211,0,101.22,232.63
211,1,101.73,232.75
211,2,101.55,234.05
211,3,101.93,233.01
211,4,101.85,233.08
212,0,101.95,232.86
212,1,101.11,233.91
212,2,100.76,231.68
212,3,101.84,233.95
212,4,100.64,233.22
213,0,102.02,233.66
213,1,101.23,233.67
213,2,100.79,233.59
213,3,101.22,233.08
213,4,101.52,233.74
214,0,101.04,233.37
214,1,101.38,232.08
214,2,101.5,234.64
214,3,100.73,233.15
214,4,102.19,232.93
215,0,101.08,234.06
215,1,101.04,233.36
215,2,101.5,233.59
215,3,101.96,234.87
215,4,100.99,233.36
216,0,101.21,233.56
216,1,101.3,234.79
216,2,101.49,233.45
216,3,101.57,234.16
216,4,100.88,233.92
217,0,101.3,233.75
217,1,100.74,233.74
217,2,101.35,234.03
217,3,101.08,234.21
217,4,101.3,233.48
218,0,100.44,233.95
218,1,100.63,233.11
218,2,101.93,234.32
218,3,100.88,234.07
218,4,101.62,234.39
219,0,100.58,233.7
219,1,100.87,234.82
219,2,100.54,234.77
219,3,101.58,233.4
219,4,100.72,235.09
220,0,100.14,234.04
220,1,100.66,234.54
220,2,100.59,233.99
220,3,101.27,234.36
220,4,101.09,234.66
221,0,100.91,235.97
221,1,101.02,235.58
221,2,100.87,235.57
221,3,101.11,235.05
221,4,101.03,234.97
222,0,100.65,235.16
222,1,100.71,234.32
222,2,101.17,235.33
222,3,100.28,233.76
222,4,101.2,234.97
223,0,100.04,235.14
223,1,100.78,234.29
223,2,101,234.2
223,3,100.55,233.98
223,4,100.43,234.25
224,0,100.58,234.72
224,1,100.84,235.28
224,2,100.44,233.91
224,3,101.21,235.27
224,4,99.85,234.36
225,0,101.6,234.68
225,1,101.05,235.51
225,2,101.35,234.12
225,3,100.43,234.2
225,4,100.55,235.17
226,0,101.04,234.94
226,1,100.64,235.27
226,2,101.23,234.64
226,3,100.59,233.62
226,4,100.95,235.31
227,0,100.71,235.62
227,1,101,233.94
227,2,100.97,235.28
227,3,100.99,234.36
227,4,100.28,234.66
228,0,100.49,235.07
228,1,101.58,235.11
228,2,99.683,233.92
228,3,101.37,235.44
228,4,100.21,234.98
229,0,100.55,234.3
229,1,101.04,235.2
229,2,101.11,234.32
229,3,100.57,234.25
229,4,101.19,233.92
230,0,100.53,235.34
230,1,100.5,234
230,2,101.38,234.81
230,3,99.67,234.64
230,4,100.5,234.3
231,0,100.72,236.67
231,1,100.58,234.24
231,2,101.68,234.59
231,3,101.01,234.83
231,4,100.72,235.03
232,0,100.92,234.12
232,1,101.43,235.69
232,2,100.87,233.56
232,3,101.21,234.71
232,4,100.24,235.41
233,0,100.95,234.27
233,1,100.78,233.81
233,2,100.58,234.74
233,3,100.5,234.01
233,4,100.12,233.72
