Frame, SubFrame, COPx(mm), COPy(mm)
24,3,100.98,212.58
24,4,101.32,213.65
25,0,101.44,213.06
25,1,101.55,214.63
25,2,100.87,213.06
25,3,101.5,214.23
25,4,100.87,213.97
26,0,102.33,213.35
26,1,101.79,213.75
26,2,101.36,213.16
26,3,101.38,214.43
26,4,101.19,213.92
27,0,101.73,214.32
27,1,101.43,212.76
27,2,102.2,214.7
27,3,100.96,213.56
27,4,102.21,213.51
28,0,101.7,214.1
28,1,101.98,212.84
28,2,101.86,213.89
28,3,101.78,213.13
28,4,101.72,213.14
29,0,102.08,212.64
29,1,102.54,214.21
29,2,101.98,212.46
29,3,102.63,213.84
29,4,102.57,213.23
30,0,103,212.64
30,1,102.37,213.83
30,2,102.97,211.86
30,3,102.05,213.54
30,4,102.91,212.65
31,0,103.45,212.25
31,1,102.49,212.38
31,2,103.79,213.53
31,3,102.82,213.44
31,4,103.18,212.06
32,0,103.53,212.75
32,1,103.29,212.96
32,2,103.37,213.15
32,3,103.05,212.88
32,4,103.75,213.64
33,0,103.11,212.58
33,1,103.82,213.84
33,2,103.43,214.24
33,3,103.01,213.56
33,4,103.75,213.84
34,0,103.26,213.84
34,1,103.77,213.47
34,2,103.31,215.02
34,3,102.79,214.26
34,4,104.19,213.06
35,0,104.29,215.11
35,1,103.29,213.36
35,2,104.21,214.62
35,3,103.53,214.24
35,4,104.44,212.67
36,0,103.91,214.22
36,1,103.99,214.13
36,2,104.26,214.91
36,3,103.36,213.57
36,4,104.58,214.04
37,0,103.16,214.54
37,1,104.12,214.44
37,2,103.9,214.64
37,3,103.5,214.17
37,4,103.98,214.82
38,0,104.56,214.7
38,1,104.05,214.83
38,2,103.99,214.22
38,3,104.18,216.17
38,4,103.48,214.64
39,0,104.37,215.3
39,1,103.88,215.61
39,2,103.32,214.72
39,3,104.7,214.99
39,4,104.16,215.46
40,0,103.61,214.2
40,1,103.49,215.07
40,2,104.2,215.64
40,3,103.81,213.12
40,4,104.17,216.02
41,0,103.61,215.19
41,1,103.7,214.78
41,2,103.63,215.66
41,3,104.22,214.68
41,4,103.44,215.14
42,0,104.43,214.86
42,1,104.66,216.13
42,2,103.27,214.19
42,3,104.58,216.12
42,4,103.46,215.07
43,0,103.81,214.58
43,1,103.63,215.67
43,2,103.96,215.64
43,3,104.02,214.49
43,4,103.62,216.23
44,0,103.66,216.75
44,1,103.31,214.6
44,2,104.67,216.03
44,3,103.57,215.47
44,4,103.69,215.08
45,0,103.9,217.02
45,1,103.9,215.56
45,2,104.56,214.86
45,3,104.31,216.22
45,4,103.47,215.57
46,0,104.2,214.22
46,1,104.16,216.9
46,2,104.21,213.61
46,3,104.31,215.33
46,4,103.72,215.56
47,0,104.09,214.68
47,1,103.63,215.36
47,2,104.2,214.4
47,3,104.41,214.4
47,4,104.12,214.49
48,0,104.25,215.35
48,1,103.51,213.31
48,2,104.07,214.1
48,3,103.28,214.28
48,4,103.66,215.18
49,0,104.27,214.98
49,1,104.36,213.72
49,2,103.55,214.6
49,3,103.71,214.29
49,4,103.46,215.47
50,0,103.46,214.42
50,1,104.33,215.15
50,2,103.61,215.08
50,3,102.83,214.61
50,4,104.24,214.51
51,0,103.88,215.24
51,1,104.2,214.39
51,2,103.89,216.02
51,3,103.8,215.55
51,4,103.38,215.26
52,0,104,215.8
52,1,104.14,214.67
52,2,104.53,214.28
52,3,104,214.95
52,4,103.89,215.17
53,0,103.74,214.19
53,1,104.21,214
53,2,104.19,214.94
53,3,103.72,214.87
53,4,104.58,215.45
54,0,104.34,214.11
54,1,104.12,214.98
54,2,104.57,215.44
54,3,104.51,214.38
54,4,103.63,214.1
55,0,104.59,213.87
55,1,104.06,215.28
55,2,104.19,213.79
55,3,105.51,215.44
55,4,103.97,214.89
56,0,104.76,214.85
56,1,104.36,214.79
56,2,104.67,215.35
56,3,103.93,214.49
56,4,104.3,215.83
57,0,104.6,214.88
57,1,104.27,214.29
57,2,104.29,215.63
57,3,103.41,214.88
57,4,104.65,214.87
58,0,103.97,214.29
58,1,103.89,214.38
58,2,103.7,214.38
58,3,104.2,215.55
58,4,104.2,214.19
59,0,104.53,214.38
59,1,103.92,216.22
59,2,104.06,214.31
59,3,104.34,215.26
59,4,104.18,213.3
60,0,104.25,215.09
60,1,103.84,215.76
60,2,104.26,215.26
60,3,103.55,214.9
60,4,105.17,214.46
61,0,104.65,215.29
61,1,103.77,214.4
61,2,104.45,215.26
61,3,103.9,215.59
61,4,104.75,215.06
62,0,104.25,215.38
62,1,104.63,215.85
62,2,103.77,215.88
62,3,105.15,214.58
62,4,104.7,214.68
63,0,103.77,212.94
63,1,104.77,215.75
63,2,104.07,214.41
63,3,104.7,214.1
63,4,104.36,214.8
64,0,103.71,215.19
64,1,104.44,213.63
64,2,104.67,214.78
64,3,104.18,211.86
64,4,104.45,213.52
65,0,104.46,214.6
65,1,104.88,213.91
65,2,104.26,214.12
65,3,104.16,214.5
65,4,104.81,214.83
66,0,103.64,213.46
66,1,104.69,213.53
66,2,104.12,213.65
66,3,104.92,213.05
66,4,103.94,214.92
67,0,103.23,213.38
67,1,103.93,215.01
67,2,104.26,213.46
67,3,104.42,213.95
67,4,103.06,212.09
68,0,104.81,214.15
68,1,104.11,213.47
68,2,104.18,211.29
68,3,104.55,213.67
68,4,103.19,212.99
69,0,104.56,213.85
69,1,104.42,213.68
69,2,103.95,212.11
69,3,103.9,212.59
69,4,103.99,213.28
70,0,103.91,211.72
70,1,104.64,212.98
70,2,103.91,213.09
70,3,103.94,212.51
70,4,103.46,213.2
71,0,104.33,212.39
71,1,104.23,212.6
71,2,104.56,213.1
71,3,104.63,212.98
71,4,103.29,212.92
72,0,104.37,213.38
72,1,104.52,213.29
72,2,103.89,211.82
72,3,104.1,213.69
72,4,103.87,211.93
73,0,104.1,212.59
73,1,104.32,211.8
73,2,104.76,213.58
73,3,103.7,212.1
73,4,104.82,213.28
74,0,104.11,212.89
74,1,105.11,212.29
74,2,104.75,212.21
74,3,104.17,212.59
74,4,103.34,211.12
75,0,103.79,211.9
75,1,104.19,212.5
75,2,103.93,211.41
75,3,103.68,212.38
75,4,102.94,212.42
76,0,104.65,210.91
76,1,104.42,212.29
76,2,103.83,210.91
76,3,103.61,212.19
76,4,104.25,212.49
77,0,104.47,212.38
77,1,104.05,211.7
77,2,104.22,213.66
77,3,104.74,212
77,4,103.97,212.59
78,0,104.24,211.88
78,1,104.43,211.7
78,2,103.82,212.68
78,3,104.89,212.37
78,4,103.11,213.38
79,0,104.55,211.88
79,1,104.89,212.67
79,2,103.74,211.7
79,3,104.18,211
79,4,104.23,212.58
80,0,103.84,211.79
80,1,104.9,212.07
80,2,104.49,211.89
80,3,104.04,212.88
80,4,104.58,211.22
81,0,105.1,212.28
81,1,103.76,210.43
81,2,104.86,211.9
81,3,104.37,212.79
81,4,104.38,210.72
82,0,105.21,211.22
82,1,104.39,212.4
82,2,104.54,211.13
82,3,104.99,211.62
82,4,104.2,211.22
83,0,104.3,210.54
83,1,105.06,212.69
83,2,105.02,211.52
83,3,104.22,212.03
83,4,104.32,211.53
84,0,105.14,212.12
84,1,104.37,211.62
84,2,104.67,210.75
84,3,104.32,212.42
84,4,104.62,210.76
85,0,105.5,211.54
85,1,104.31,211.66
85,2,104.26,211.85
85,3,105.19,212.14
85,4,105.06,210.47
86,0,104.62,210.86
86,1,104.81,210.47
86,2,104.47,211.54
86,3,103.9,209.48
86,4,105.38,211.36
87,0,103.54,212.15
87,1,104.71,211.26
87,2,104.48,212.34
87,3,104.43,210.86
87,4,105.3,210.37
88,0,105.05,211.74
88,1,104.31,210.57
88,2,104.46,209.89
88,3,104.3,212.62
88,4,104.92,210.18
89,0,104.49,211.45
89,1,104.75,212.05
89,2,104.71,211.67
89,3,105.03,211.07
89,4,104.88,210.87
90,0,104.05,211.56
90,1,103.94,211.47
90,2,104.98,211.54
90,3,104.27,209.99
90,4,104.75,211.46
91,0,103.64,210.29
91,1,104.51,212.34
91,2,104.06,209.5
91,3,104.19,210
91,4,103.16,211.37
92,0,104.22,209.89
92,1,103.69,211.18
92,2,103.38,209.99
92,3,104.97,209.89
92,4,104.2,211.16
93,0,104.28,209.59
93,1,103.69,210.89
93,2,103.44,211.75
93,3,104.28,209.99
93,4,104.68,210.28
94,0,103.91,211.06
94,1,103.59,210.81
94,2,105.02,211.65
94,3,103.77,209.4
94,4,104.58,211.66
95,0,103.61,210.99
95,1,104.46,211.08
95,2,104.32,210.87
95,3,104.34,210.49
95,4,104.09,210.77
96,0,103.82,210.31
96,1,103.74,211.77
96,2,103.92,209.79
96,3,103.06,210.59
96,4,104.13,210.28
97,0,103.75,212.06
97,1,103.21,210.79
97,2,104.39,211.06
97,3,104.35,211.08
97,4,104.31,208.91
98,0,103.97,211.27
98,1,103.02,210.19
98,2,104.19,210.87
98,3,103.67,210.4
98,4,103.74,210.97
99,0,103.71,210.49
99,1,104.39,212.27
99,2,104.01,210.87
99,3,104.38,209.71
99,4,103.96,210.78
100,0,103.92,210.69
100,1,103.98,210.99
100,2,103.69,212.07
100,3,103.9,210.79
100,4,104.3,210.98
101,0,104.06,211.78
101,1,103.42,211.01
101,2,104.37,210.39
101,3,103.9,209.89
101,4,103.51,209.7
102,0,103.51,211.78
102,1,104.39,209.98
102,2,103.99,210.69
102,3,102.96,209.6
102,4,104.32,210.87
103,0,103.27,209.99
103,1,104.29,208.7
103,2,103.64,210.57
103,3,102.98,208.7
103,4,103.72,211.36
104,0,103.93,209.78
104,1,103.93,210.48
104,2,103.35,209.59
104,3,103.09,210.78
104,4,103.09,209.39
105,0,104.55,210.69
105,1,103.09,210.78
105,2,103.51,210.09
105,3,103.56,210.29
105,4,103.93,210.67
106,0,103.88,210.68
106,1,103.66,210.79
106,2,103.39,209.69
106,3,103.07,210
106,4,103.19,211.48
107,0,104.06,210.68
107,1,103.36,209.61
107,2,103.61,211.27
107,3,103.82,209.8
107,4,104.02,210.88
108,0,103.63,208.91
108,1,103.88,210.39
108,2,102.28,209.3
108,3,103.94,211.18
108,4,103.2,210.29
109,0,103.65,210
109,1,103.64,210.59
109,2,103.59,209.39
109,3,103.58,209.99
109,4,103.9,209.89
110,0,103.28,209.89
110,1,103.54,209.9
110,2,103.98,210.39
110,3,103.33,210.58
110,4,104.34,209.89
111,0,104.01,210.88
111,1,103.09,209.6
111,2,103.93,210.58
111,3,103.71,209.91
111,4,103.34,210.78
112,0,103.74,209.81
112,1,103.49,211.17
112,2,103.37,209.51
112,3,104.41,210.7
112,4,103.56,209.71
113,0,103.05,209.82
113,1,103.36,210.3
113,2,103.08,209.91
113,3,103.15,210.5
113,4,103.08,210.21
114,0,103.35,211.3
114,1,103.04,210.4
114,2,103.51,210.2
114,3,103.21,210.19
114,4,102.47,209.51
115,0,103.64,210.5
115,1,103.38,209.7
115,2,102.88,211.49
115,3,103.64,209.91
115,4,103.78,211.68
116,0,102.96,210.5
116,1,103.96,210.5
116,2,102.71,211.38
116,3,103.59,210.79
116,4,104.16,210.79
117,0,102.59,211.09
117,1,102.98,211.28
117,2,104.07,212.07
117,3,103.79,211.38
117,4,103.25,210.7
118,0,103.34,211.09
118,1,102.42,210.4
118,2,103.16,210.2
118,3,102.79,211.38
118,4,102.84,210.6
119,0,102.95,211.48
119,1,103.03,210
119,2,102.83,211.19
119,3,103.12,210.5
119,4,103.27,211.28
120,0,102.6,210.29
120,1,102.38,210.99
120,2,102.68,211.09
120,3,103.36,211.49
120,4,102.42,211.09
121,0,102.64,209.8
121,1,102.42,211.37
121,2,102.66,209.69
121,3,102.84,210.98
121,4,101.02,210.28
122,0,103.08,210.98
122,1,102.75,211.67
122,2,102.69,210.49
122,3,102.6,210.29
122,4,102.19,211.09
123,0,102.21,211.28
123,1,102.76,209.6
123,2,101.98,210.89
123,3,100.95,210.41
123,4,102.56,211.4
124,0,101.54,211.78
124,1,101.85,209.72
124,2,102.76,211.38
124,3,101.99,210.9
124,4,102.12,211.39
125,0,101.66,210.12
125,1,102.43,211.76
125,2,101.94,210.52
125,3,101.73,210.61
125,4,101.44,210.71
126,0,102.14,212.19
126,1,102.4,211
126,2,102.27,210.7
126,3,101.5,210.8
126,4,101.55,210.81
127,0,102.07,212.47
127,1,101.69,210.12
127,2,102.57,211.6
127,3,101.72,211.49
127,4,101.71,210.9
128,0,102.33,210.7
128,1,101.84,210.3
128,2,101.59,210.6
128,3,101.99,211.08
128,4,101.06,212.47
129,0,101.35,210
129,1,102.56,211.97
129,2,101.24,210.79
129,3,101.81,210.48
129,4,101.11,211.38
130,0,101.46,211.56
130,1,100.99,210.69
130,2,100.76,211.57
130,3,100.8,211.36
130,4,101.27,210.98
131,0,101.56,212.54
131,1,100.39,211.57
131,2,100.34,211.46
131,3,100.67,212.04
131,4,100.93,212.55
132,0,100.98,211.16
132,1,101.15,212.73
132,2,100.63,213.34
132,3,101.12,211.75
132,4,100.99,213.42
133,0,100.16,212.05
133,1,101.27,213.33
133,2,100.25,212.82
133,3,100.14,213.33
133,4,100.43,212.04
134,0,102.02,213.4
134,1,99.978,213.82
134,2,100.79,212.64
134,3,100.56,214.09
134,4,100.1,212.33
135,0,101.69,213.89
135,1,100.34,213.9
135,2,100.24,213.3
135,3,100.84,214
135,4,100.5,213.2
136,0,100.3,212.92
136,1,100.28,212.82
136,2,100.13,213.78
136,3,99.672,212.44
136,4,99.851,213.59
137,0,99.774,212.81
137,1,99.718,213.91
137,2,99.975,213.39
137,3,99.517,214.29
137,4,99.43,212.92
138,0,100.68,213.09
138,1,99.94,213.79
138,2,99.23,212.79
138,3,100.31,213.58
138,4,99.515,212.52
139,0,99.778,214.07
139,1,99.296,213.6
139,2,99.9,214.66
139,3,100.03,212.31
139,4,100.63,212.51
140,0,99.171,213.38
140,1,99.246,212.52
140,2,99.88,214.78
140,3,99.307,211.91
140,4,99.308,213.98
141,0,98.827,214.78
141,1,99.057,213.98
141,2,98.948,213.68
141,3,99.424,213.78
141,4,98.621,213.69
142,0,99.577,213.68
142,1,98.786,214.74
142,2,98.727,213.18
142,3,99.673,214.35
142,4,98.509,212.79
143,0,98.929,214.34
143,1,98.674,213.77
143,2,99.341,213.94
143,3,99.37,213.68
143,4,99.365,213.84
144,0,98.774,214.14
144,1,99.379,214.34
144,2,99.269,213.36
144,3,99.349,212.08
144,4,98.591,214.24
145,0,98.222,213.27
145,1,99.578,214.22
145,2,99.353,213.84
145,3,99.164,213.24
145,4,98.651,214.72
146,0,98.475,213.55
146,1,99.084,213.92
146,2,98.482,212.65
146,3,98.672,213.54
146,4,98.244,213.44
147,0,98.579,214.23
147,1,98.06,213.15
147,2,99.096,214.22
147,3,98.22,213.54
147,4,98.836,213.34
148,0,97.938,213.65
148,1,98.201,212.75
148,2,98.77,213.25
148,3,98.492,212.86
148,4,98.34,213.52
149,0,98.279,214.64
149,1,98.781,213.24
149,2,98.943,214.21
149,3,98.371,214.02
149,4,98.865,213.72
150,0,98.461,214.43
150,1,98.437,214.5
150,2,98.673,213.73
150,3,98.384,215.31
150,4,98.227,213.72
151,0,99.367,214.79
151,1,98.314,213.91
151,2,98.52,213.54
151,3,98.597,214.3
151,4,98.8,214.81
152,0,98.304,214.51
152,1,98.936,214.5
152,2,98.364,215.12
152,3,98.12,213.54
152,4,98.417,215.48
153,0,97.197,214.84
153,1,98.98,214.02
153,2,98.128,214.71
153,3,97.816,214.12
153,4,98.157,215.42
154,0,98.2,214.41
154,1,98.526,214.81
154,2,98.053,213.93
154,3,97.81,214.02
154,4,98.134,214.93
155,0,98.387,214.63
155,1,98.683,214.49
155,2,97.822,215.52
155,3,98.64,214.62
155,4,98.692,215.22
156,0,98.046,214.34
156,1,98.415,213.94
156,2,98.44,215.87
156,3,97.915,214.75
156,4,98.519,215.59
157,0,97.68,214.85
157,1,97.981,214.54
157,2,97.932,214.64
157,3,97.796,214.95
157,4,97.756,214.93
158,0,97.448,213.96
158,1,98.075,215.61
158,2,97.366,213.95
158,3,97.869,215.03
158,4,97.288,216.02
159,0,97.797,214.15
159,1,97.695,215.53
159,2,97.431,214.14
159,3,97.835,215.21
159,4,97.394,215.31
160,0,97.472,215.79
160,1,97.398,214.33
160,2,98.049,215.69
160,3,97.356,215.92
160,4,97.611,215.4
161,0,97.281,215.35
161,1,97.868,215.1
161,2,97.26,215.21
161,3,97.912,215.21
161,4,97.274,215.71
162,0,97.084,214.55
162,1,97.693,216.69
162,2,97.803,215.32
162,3,97.866,215.63
162,4,97.834,215.81
163,0,97.639,215.23
163,1,97.381,214.93
163,2,97.904,214.84
163,3,97.072,215.74
163,4,97.378,214.27
164,0,97.681,215.55
164,1,96.479,214.59
164,2,98.179,215.24
164,3,96.346,214.79
164,4,97.11,214.67
165,0,97.641,214.79
165,1,97.361,214.86
165,2,97.027,215.19
165,3,97.688,214.76
165,4,97.313,215.35
166,0,96.861,214.49
166,1,97.491,215.44
166,2,96.798,215.38
166,3,98.037,214.09
166,4,97.082,214.97
167,0,96.709,214.37
167,1,96.827,215.49
167,2,97.389,215.06
167,3,97.266,216.15
167,4,96.957,214.98
168,0,97.42,215.55
168,1,96.565,215.57
168,2,97.126,215.37
168,3,97.241,215.46
168,4,96.911,215.56
169,0,96.146,215.18
169,1,97.268,215.26
169,2,96.522,214.57
169,3,96.571,214.1
169,4,97.773,216.03
170,0,96.157,214.58
170,1,97.297,215.34
170,2,96.96,215.58
170,3,97.382,215.25
170,4,96.553,216.04
171,0,97.178,214.74
171,1,97.343,216.32
171,2,97.596,214.17
171,3,97.52,216.12
171,4,96.74,214.75
172,0,97.824,215.84
172,1,97.302,215.64
172,2,97.446,215.16
172,3,97.453,214.64
172,4,97.453,214.44
173,0,98.01,215.31
173,1,97.576,214.66
173,2,97.363,215.33
173,3,96.95,214.67
173,4,97.173,214.83
174,0,97.813,215.61
174,1,97.522,215.23
174,2,97.146,214.86
174,3,97.588,214.93
174,4,96.732,214.97
175,0,97.217,213.97
175,1,97.108,216.45
175,2,96.854,214.69
175,3,97.502,215.62
175,4,96.427,214.88
176,0,97.213,215.45
176,1,97.484,215.06
176,2,97.035,215.45
176,3,96.735,216.02
176,4,96.96,213.99
177,0,97.22,216.92
177,1,96.585,215.45
177,2,97.633,216.51
177,3,96.577,215.45
177,4,97.517,215.45
178,0,97.447,215.56
178,1,97.399,215.73
178,2,96.469,216.09
178,3,96.867,215.93
178,4,96.718,216.15
179,0,96.837,215.05
179,1,98.034,216.53
179,2,96.465,216.16
179,3,97.015,216.84
179,4,96.36,216.23
180,0,97.448,216.93
180,1,96.323,216.26
180,2,97.288,217.42
180,3,96.391,217.19
180,4,96.777,215.66
181,0,97.316,217.56
181,1,96.472,216.43
181,2,95.557,216.33
181,3,96.014,216.9
181,4,96.701,217.2
182,0,96.742,216.11
182,1,97.14,217.27
182,2,95.939,217.71
182,3,96.726,216.2
182,4,96.729,217.97
183,0,96.702,215.71
183,1,97.457,216.68
183,2,95.856,217.88
183,3,96.427,218.54
183,4,95.941,215.93
184,0,97.028,217.16
184,1,96.416,217.57
184,2,95.9,216.52
184,3,96.041,217.95
184,4,95.802,216.32
185,0,96.694,216.98
185,1,96.028,217.18
185,2,95.93,217.79
185,3,96.134,216.61
185,4,96.213,217.88
186,0,96.515,217.79
186,1,95.86,217.38
186,2,95.437,217.69
186,3,95.19,217.2
186,4,96.094,216.88
187,0,95.024,217.52
187,1,96.247,217.59
187,2,95.824,217.78
187,3,95.972,219.22
187,4,95.761,216.82
188,0,96.434,217.07
188,1,95.969,218.55
188,2,95.792,216.8
188,3,96.441,218.24
188,4,96.2,217.1
189,0,95.859,217.88
189,1,95.87,217.88
189,2,96.163,218.56
189,3,95.45,218
189,4,96.833,217.48
190,0,96.023,218
190,1,96.129,216.99
190,2,96.505,219.34
190,3,95.671,217.12
190,4,96.763,217.19
191,0,95.981,217.61
191,1,96.611,218.47
191,2,95.711,217.91
191,3,96.39,217.47
191,4,96.465,218.2
192,0,95.938,217.21
192,1,96.108,218.97
192,2,96.541,217.9
192,3,96.108,217.73
192,4,96.261,218.51
193,0,96.259,218.59
193,1,95.167,216.53
193,2,96.701,218.64
193,3,95.895,217.47
193,4,96.748,217.57
194,0,95.946,218.5
194,1,95.816,217.71
194,2,96.637,217.69
194,3,95.994,217.93
194,4,96.187,218.67
195,0,96.23,217.51
195,1,96.253,219.18
195,2,95.966,218.41
195,3,97.165,217.89
195,4,96.524,218.49
196,0,95.962,217.9
196,1,95.996,218
196,2,96.386,218.34
196,3,96.658,218.19
196,4,95.83,218
197,0,96.404,219.12
197,1,95.823,218.82
197,2,96.795,218.46
197,3,96.267,218.78
197,4,96.492,218.74
198,0,96.103,218.37
198,1,96.868,218.43
198,2,96.955,218.34
198,3,96.649,218.03
198,4,96.627,218.92
199,0,95.7,218.18
199,1,96.586,218.81
199,2,96.973,219.01
199,3,96.82,218.05
199,4,96.702,218.89
200,0,96.68,218.37
200,1,96.622,217.73
200,2,97.635,217.95
200,3,96.74,218.65
200,4,96.378,216.85
201,0,97.138,218.3
201,1,96.776,218.13
201,2,97.237,217.84
201,3,96.428,218.99
201,4,96.816,217.43
202,0,96.891,217.94
202,1,97.044,217.55
202,2,97.274,219.13
202,3,96.741,217.84
202,4,97.43,218.39
203,0,96.961,218.52
203,1,97.484,218.14
203,2,97.209,219.09
203,3,96.756,218.9
203,4,97.294,218.06
204,0,97.055,218.41
204,1,97.503,218.82
204,2,97.055,218.28
204,3,98.155,219.36
204,4,97.063,218.64
205,0,97.713,217.33
205,1,97.748,218.83
205,2,97.47,217.87
205,3,97.865,217.74
205,4,98.042,218.34
206,0,97.871,217.96
206,1,98.139,217
206,2,97.865,218.66
206,3,97.239,217.18
206,4,98.57,218.04
207,0,98.141,217.51
207,1,98.47,217.28
207,2,98.123,218.27
207,3,98.718,217.56
207,4,98.455,218.75
208,0,98.489,217.17
208,1,98.93,218.91
208,2,97.935,217.39
208,3,99.187,218.32
208,4,98.5,218.18
209,0,99.037,217.15
209,1,98.667,217.74
209,2,99.094,218.03
209,3,98.461,217.75
209,4,99.164,216.85
210,0,99.309,217.52
210,1,99.221,216.87
210,2,99.808,217.52
210,3,99.373,216.96
210,4,99.909,216.17
211,0,100.41,217.05
211,1,99.755,217.82
211,2,99.672,216.07
211,3,100.38,216.93
211,4,100.09,217.63
212,0,100.01,215.67
212,1,100.25,218.01
212,2,100.02,217.13
212,3,101.04,216.94
212,4,100.39,217.35
213,0,101.58,217.3
213,1,100.38,216.47
213,2,100.97,217.24
213,3,101.15,217.52
213,4,101.53,215.69
214,0,101.71,217.81
214,1,100.6,216.28
214,2,102.07,217.79
214,3,101.76,217.52
214,4,102.09,216.24
215,0,101.65,217.15
215,1,101.74,216.34
215,2,102.47,217.35
215,3,102.57,216.26
215,4,102.74,217.73
216,0,101.96,217.05
216,1,103,216.45
216,2,102.52,217.26
216,3,102.97,216.69
216,4,103.61,216
217,0,102.78,216.49
217,1,103.41,215.41
217,2,104.06,215.81
217,3,104.03,217.09
217,4,103.93,214.95
218,0,104.13,216.03
218,1,103.99,215.82
218,2,104.86,215.85
218,3,104.31,215.47
218,4,104.54,216.13
219,0,104.3,215.77
219,1,104.54,215.58
219,2,104.9,216.46
219,3,104.93,214.92
219,4,105.36,216.65
220,0,104.36,215.51
220,1,105.2,214.73
220,2,105.05,215.53
220,3,105.61,215.23
220,4,105.33,215.04
221,0,105.86,215.41
221,1,105.83,215.63
221,2,105.6,215.56
221,3,106.43,215.45
221,4,105.34,215.86
222,0,106.14,215.35
222,1,106.1,215.26
222,2,107.02,216.52
222,3,106.33,214.89
222,4,106.29,215.75
223,0,106.31,216.38
223,1,106.9,214.19
223,2,106.68,216.07
223,3,106.34,214.93
223,4,107,215.29
224,0,106.01,215.8
224,1,106.98,215.69
224,2,107.05,214.93
224,3,106.13,216.1
224,4,106.29,216.62
225,0,106.59,214.91
225,1,107.27,217.98
225,2,107.26,216.31
225,3,106.64,217.7
225,4,106.08,216.98
226,0,107.04,216.21
226,1,106.53,216.48
226,2,107.23,217.28
226,3,106.99,216.21
226,4,107.13,216.08
227,0,107.14,217
227,1,107.06,215.59
227,2,107.63,216.79
227,3,107.01,216.38
227,4,107.04,216.86
228,0,107.07,216.19
228,1,107.22,217.45
228,2,106.6,216.52
228,3,107.45,216.75
228,4,106.71,217.36
229,0,107.05,215.59
229,1,107.09,217.06
229,2,106.83,218.36
229,3,106.89,216.97
229,4,107.13,217.23
230,0,107.23,218.54
230,1,106.78,216.68
230,2,107.25,218.1
230,3,106.79,218.06
230,4,106.97,217.54
231,0,106.66,218.33
231,1,106.76,217.82
231,2,106.19,218.72
231,3,106.93,217.91
231,4,106.54,219.38
232,0,106.67,216.65
232,1,107.43,219.05
232,2,106.85,218.98
232,3,106.69,219.06
232,4,106.46,218.99
233,0,106.88,217.41
233,1,106.73,218.86
233,2,106.63,219.22
233,3,107.19,219.36
233,4,106.1,218.4
234,0,107.25,218.44
