Frame, SubFrame, COPx(mm), COPy(mm)
16,4,-21.81,205.2
17,0,-24.105,204.59
17,1,-20.942,204.89
17,2,-21.183,203.96
17,3,-21.95,204.28
17,4,-21.153,203.29
18,0,-21.621,205.05
18,1,-20.865,204.19
18,2,-22.083,204.94
18,3,-21.462,204.68
18,4,-21.646,205.04
19,0,-21.229,204.47
19,1,-22.933,206.22
19,2,-20.622,204.35
19,3,-19.931,204.56
19,4,-22.173,203.57
20,0,-22.789,204.08
20,1,-22.659,205.13
20,2,-21.699,203.86
20,3,-21.688,205.05
20,4,-22.935,203.46
21,0,-20.616,205.56
21,1,-21.748,205.44
21,2,-21.258,204.07
21,3,-22.123,205.06
21,4,-23.217,204.47
22,0,-20.658,206.35
22,1,-21.699,204.35
22,2,-23.077,204.95
22,3,-23.401,204.35
22,4,-21.507,206.33
23,0,-22.394,205.14
23,1,-21.493,204.85
23,2,-23.084,206.35
23,3,-22.808,204.34
23,4,-21.723,204.17
24,0,-23.668,203.96
24,1,-22.067,203.98
24,2,-22.182,206.61
24,3,-20.556,204.56
24,4,-22.369,204.76
25,0,-21.628,206.04
25,1,-21.916,205.46
25,2,-20.977,205.54
25,3,-21.189,205.16
25,4,-21.556,206.91
26,0,-22.376,205.25
26,1,-22.099,207.41
26,2,-21.371,204.38
26,3,-21.116,206.32
26,4,-22.59,205.46
27,0,-21.663,207.12
27,1,-21.461,205.85
27,2,-22.463,205.14
27,3,-20.646,206.04
27,4,-23.745,206.15
28,0,-20.773,205.87
28,1,-22.508,206.15
28,2,-20.206,206.65
28,3,-22.635,204.67
28,4,-21.895,206.64
29,0,-21.984,204.36
29,1,-21.294,204.76
29,2,-21.27,205.57
29,3,-22.417,206.25
29,4,-22.506,206.16
30,0,-22.39,205.95
30,1,-20.267,204.6
30,2,-21.381,207.93
30,3,-22.116,205.38
30,4,-22.072,204.69
31,0,-22.933,205.87
31,1,-21.715,205.09
31,2,-21.863,206.64
31,3,-22.044,204.49
31,4,-21.831,206.54
32,0,-20.544,205.86
32,1,-22.107,206.64
32,2,-21.168,205.95
32,3,-21.579,206.56
32,4,-20.632,206.93
33,0,-21.654,206.85
33,1,-20.243,207.44
33,2,-22.347,204.97
33,3,-21.429,207.14
33,4,-22.783,205.54
34,0,-20.888,206.45
34,1,-21.502,205.66
34,2,-21.765,206.07
34,3,-21.148,205.57
34,4,-21.807,206.14
35,0,-20.61,205.76
35,1,-22.382,206.14
35,2,-21.418,207.05
35,3,-22.363,206.91
35,4,-20.392,205.95
36,0,-23.307,207.03
36,1,-21.09,206.34
36,2,-21.713,206.94
36,3,-21.45,206.74
36,4,-20.909,205.86
37,0,-22.322,206.81
37,1,-20.727,205.95
37,2,-21.965,206.91
37,3,-21.328,205.67
37,4,-22.406,206.71
38,0,-22.483,206.92
38,1,-21.857,205.43
38,2,-20.403,206.04
38,3,-21.142,204.55
38,4,-20.938,206.31
39,0,-22.253,205.44
39,1,-20.897,207.03
39,2,-22.64,205.65
39,3,-21.679,206.53
39,4,-22.448,205.75
40,0,-21.694,207.69
40,1,-21.855,206.33
40,2,-22.213,206.05
40,3,-20.933,207.91
40,4,-22.964,207.61
41,0,-22.426,206.35
41,1,-22.35,206.42
41,2,-21.295,206.84
41,3,-22.11,206.73
41,4,-22.364,207.3
42,0,-21.514,207.32
42,1,-22.385,206.6
42,2,-21.518,207.03
42,3,-21.843,207.51
42,4,-19.794,206.23
43,0,-21.704,205.7
43,1,-21.295,206.22
43,2,-21.086,206.99
43,3,-20.942,205.44
43,4,-21.556,206.62
44,0,-22.055,207.3
44,1,-20.979,205.83
44,2,-21.322,207.39
44,3,-21.743,206.33
44,4,-21.908,207.48
45,0,-21.239,205.23
45,1,-20.689,207.4
45,2,-21.967,206.01
45,3,-20.494,206.01
45,4,-21.582,205.34
46,0,-22.86,205.91
46,1,-19.826,207.5
46,2,-21.92,206.71
46,3,-20.432,207.49
46,4,-22.54,207.57
47,0,-19.224,207.99
47,1,-20.918,207.19
47,2,-21.792,206.41
47,3,-21.933,206.8
47,4,-21.883,206.8
48,0,-20.687,206.22
48,1,-22.058,206.38
48,2,-21.289,206.04
48,3,-22.446,205.62
48,4,-21.403,205.81
49,0,-21.837,206.21
49,1,-21.609,206.01
49,2,-21.69,206.91
49,3,-21.776,206.12
49,4,-22.159,205.93
50,0,-21.528,206.92
50,1,-21.918,206.63
50,2,-20.489,206.6
50,3,-21.588,206.44
50,4,-21.537,207.5
51,0,-20.883,208.19
51,1,-21.052,206.8
51,2,-20.164,207.1
51,3,-21.526,206.72
51,4,-21.245,208.39
52,0,-22.077,205.63
52,1,-20.482,206.33
52,2,-22.017,206.12
52,3,-20.466,206.99
52,4,-21.851,205.92
53,0,-20.891,206.01
53,1,-21.029,205.73
53,2,-20.708,206.91
53,3,-20.895,206.81
53,4,-21.815,206.81
54,0,-20.558,207.8
54,1,-22.158,206.39
54,2,-20.798,206.83
54,3,-22.415,207.38
54,4,-21.203,206.52
55,0,-20.999,207.1
55,1,-21.625,206.5
55,2,-21.419,206.92
55,3,-20.613,207.09
55,4,-21.086,205.64
56,0,-20.902,206.8
56,1,-21.325,205.33
56,2,-20.003,208.08
56,3,-21.384,206.51
56,4,-21.196,206.2
57,0,-22.085,206.8
57,1,-20.029,206.21
57,2,-20.394,207.5
57,3,-21.469,205.54
57,4,-20.984,206.79
58,0,-21.434,206.11
58,1,-20.447,207.11
58,2,-21.654,205.62
58,3,-22.35,207.31
58,4,-21.003,207.31
59,0,-21.046,206.81
59,1,-19.943,206.85
59,2,-22.624,206.62
59,3,-21.287,206.14
59,4,-21.374,206.9
60,0,-21.194,204.26
60,1,-21.554,205.42
60,2,-21.85,206.22
60,3,-20.572,207.1
60,4,-21.342,206.72
61,0,-21.041,206.84
61,1,-21.589,205.62
61,2,-21.414,206.53
61,3,-22.787,206.41
61,4,-21.355,205.45
62,0,-22.291,205.72
62,1,-20.628,205.64
62,2,-21.58,206.73
62,3,-19.904,206.64
62,4,-21.183,204.54
63,0,-20.507,206.63
63,1,-22.09,205.24
63,2,-20.023,205.64
63,3,-22.488,205.93
63,4,-21.331,206.63
64,0,-22.148,207.13
64,1,-20.212,207.03
64,2,-21.271,205.64
64,3,-22.333,206.54
64,4,-21.234,207.42
65,0,-22.206,204.65
65,1,-21.064,206.94
65,2,-24.015,205.44
65,3,-21.107,206.07
65,4,-21.988,206.53
66,0,-21.617,204.66
66,1,-22.664,206.16
66,2,-23.615,206.83
66,3,-21.623,204.96
66,4,-22.091,206.24
67,0,-22.496,203.88
67,1,-22.182,205.95
67,2,-20.889,205.07
67,3,-22.428,203.97
67,4,-22.041,204.96
68,0,-21.749,205.97
68,1,-20.985,206.05
68,2,-22.735,206.74
68,3,-20.614,207.62
68,4,-22.097,204.67
69,0,-21.729,205.28
69,1,-23.225,203.16
69,2,-22.513,206.07
69,3,-23.111,203.57
69,4,-21.461,204.97
70,0,-21.555,206.34
70,1,-22.064,206.14
70,2,-21.016,204.69
70,3,-23.213,205.07
70,4,-21.38,205.77
71,0,-22.043,206.55
71,1,-20.839,206.27
71,2,-23.942,205.37
71,3,-21.177,205.67
71,4,-22.552,206.74
72,0,-21.982,206.27
72,1,-22.258,204.7
72,2,-23.367,204.57
72,3,-21.324,205.89
72,4,-21.91,206.36
73,0,-22.965,203.31
73,1,-22.413,206.06
73,2,-22.863,207.16
73,3,-22.117,205.68
73,4,-21.959,206.47
74,0,-22.531,206.07
74,1,-21.764,205.69
74,2,-21.847,205.39
74,3,-21.529,205.38
74,4,-22.764,204.59
75,0,-22.81,206.65
75,1,-22.906,204.99
75,2,-21.586,205.88
75,3,-21.352,205.37
75,4,-23.587,205.57
76,0,-21.357,205.99
76,1,-22.966,204.18
76,2,-21.738,204.49
76,3,-22.89,204.68
76,4,-21.977,204.4
77,0,-22,205.18
77,1,-23.083,204.98
77,2,-22.841,205.19
77,3,-22.867,204.97
77,4,-22.535,205.89
78,0,-22.84,204.99
78,1,-21.824,206.48
78,2,-23.038,205.09
78,3,-22.326,205.22
78,4,-23.546,206.18
79,0,-23.253,205.79
79,1,-22.459,205.59
79,2,-22.371,206.87
79,3,-22.874,205.69
79,4,-22.161,208.04
80,0,-22.743,203.71
80,1,-22.837,205.08
80,2,-23.509,204.8
80,3,-22.224,205.77
80,4,-22.38,204.3
81,0,-23.309,205.09
81,1,-22.06,205
81,2,-22.204,205.18
81,3,-21.964,205.88
81,4,-23.04,204.69
82,0,-21.669,206.19
82,1,-23.074,205.18
82,2,-20.749,205.49
82,3,-24.743,205.49
82,4,-22.747,205.88
83,0,-22.626,206.58
83,1,-22.053,205.97
83,2,-22.49,204.32
83,3,-22.875,206.15
83,4,-21.851,204.91
84,0,-22.381,205.84
84,1,-23.49,205.59
84,2,-23.444,205.75
84,3,-22.463,206.46
84,4,-22.418,206.66
85,0,-22.147,206.25
85,1,-22.665,206.46
85,2,-23.436,205.95
85,3,-23.88,206.16
85,4,-22.933,208.22
86,0,-23.299,204.57
86,1,-22.272,205.13
86,2,-22.618,204.85
86,3,-22.699,205.56
86,4,-23.12,205.66
87,0,-23.882,204.76
87,1,-22.939,205.76
87,2,-23.31,205.15
87,3,-22.444,206.54
87,4,-23.565,205.04
88,0,-22.445,206.64
88,1,-21.941,205.15
88,2,-23.386,205.34
88,3,-21.909,206.35
88,4,-22.902,205.94
89,0,-22.392,206.74
89,1,-23.187,205.83
89,2,-21.497,206.07
89,3,-23.548,206.84
89,4,-23.518,206.85
90,0,-23.055,206.04
90,1,-23.752,206.93
90,2,-22.755,204.47
90,3,-23.368,207.41
90,4,-23.253,205.45
91,0,-22.267,206.52
91,1,-23.327,202.99
91,2,-23.025,206.52
91,3,-23.521,205.07
91,4,-22.643,206.33
92,0,-23.081,206.25
92,1,-23.318,207.03
92,2,-23.486,205.96
92,3,-23.365,205.64
92,4,-22.919,206.65
93,0,-24.85,205.04
93,1,-22.313,206.84
93,2,-24.513,204.66
93,3,-22.816,206.95
93,4,-23.994,206.85
94,0,-22.978,207.04
94,1,-23.266,205.86
94,2,-23.533,205.92
94,3,-22.765,206.37
94,4,-23.904,206.92
95,0,-22.756,206.17
95,1,-23.113,206.33
95,2,-22.213,205.18
95,3,-23.904,207.04
95,4,-23.058,207.03
96,0,-22.971,207.33
96,1,-23.345,207.33
96,2,-23.462,205.66
96,3,-23.379,208.21
96,4,-23.369,206.76
97,0,-23.398,207.23
97,1,-23.601,206.26
97,2,-23.36,205.77
97,3,-23.234,206.55
97,4,-22.238,205.95
98,0,-23.972,206.76
98,1,-25.086,205.47
98,2,-23.659,207.24
98,3,-23.947,204.98
98,4,-22.472,207.14
99,0,-24.218,205.78
99,1,-24.174,207.72
99,2,-23.897,206.15
99,3,-23.926,206.16
99,4,-23.714,207.15
100,0,-24.154,206.92
100,1,-23.955,207.05
100,2,-24.615,204.42
100,3,-23.726,205.28
100,4,-24.654,207.72
101,0,-23.343,207.33
101,1,-24.491,206.55
101,2,-24.97,206.84
101,3,-23.673,206.07
101,4,-23.777,208.01
102,0,-25.153,205.86
102,1,-23.902,209.39
102,2,-23.72,206.07
102,3,-24.337,207.81
102,4,-23.754,206.16
103,0,-23.401,207.52
103,1,-23.712,208.51
103,2,-23.742,207.62
103,3,-24.328,207.62
103,4,-24.465,206.34
104,0,-23.562,207.53
104,1,-25.701,206.23
104,2,-24.584,207.62
104,3,-23.937,207.13
104,4,-22.895,206.73
105,0,-23.767,204.66
105,1,-24.105,206.62
105,2,-23.236,205.74
105,3,-24.261,206.22
105,4,-23.009,205.75
106,0,-25.119,206.02
106,1,-23.605,206.43
106,2,-24.052,208.29
106,3,-24.586,205.66
106,4,-24.13,206.63
107,0,-23.648,206.92
107,1,-23.209,206.13
107,2,-23.238,207.01
107,3,-25.41,205.84
107,4,-23.708,207.59
108,0,-23.988,206.82
108,1,-23.143,206.63
108,2,-24.326,206.13
108,3,-24.006,207.91
108,4,-24.269,207.41
109,0,-23.601,206.32
109,1,-23.584,206.91
109,2,-24.774,207.11
109,3,-22.829,207.99
109,4,-24.565,206.54
110,0,-22.977,207.5
110,1,-25.434,207.14
110,2,-24.54,207.7
110,3,-24.877,207.89
110,4,-24.081,207.82
111,0,-25.242,208.02
111,1,-26.19,207.39
111,2,-23.639,206.24
111,3,-25.019,206.2
111,4,-23.974,207.13
112,0,-25.083,206.91
112,1,-24.451,206.04
112,2,-25.061,206.63
112,3,-23.8,207.81
112,4,-23.769,206.9
113,0,-23.659,207.41
113,1,-23.925,206.72
113,2,-24.032,208.08
113,3,-24.935,206.32
113,4,-23.632,206.51
114,0,-23.97,206.73
114,1,-24.104,206.7
114,2,-24.101,206.22
114,3,-24.679,206.93
114,4,-23.52,206.41
115,0,-24.207,205.7
115,1,-22.57,207.71
115,2,-24.997,205.8
115,3,-22.956,207.9
115,4,-24.653,206
116,0,-23.395,206.53
116,1,-24.537,206.91
116,2,-25.171,205.82
116,3,-23.655,207.4
116,4,-24.731,208.38
117,0,-22.724,206.52
117,1,-24.426,208.58
117,2,-23.445,208.6
117,3,-24.019,208.09
117,4,-23.675,208.02
118,0,-23.776,208.3
118,1,-24.68,207.22
118,2,-24.407,207.41
118,3,-25.256,207.11
118,4,-23.935,206.43
119,0,-24.96,208.28
119,1,-24.699,204.54
119,2,-21.996,207.21
119,3,-23.922,206.14
119,4,-23.195,206.12
120,0,-22.877,207.22
120,1,-23.373,206.43
120,2,-23.634,207.61
120,3,-25.664,207.32
120,4,-24.009,208.87
121,0,-23.893,206.93
121,1,-24.205,207.42
121,2,-24.93,206.03
121,3,-23.683,208.5
121,4,-23.524,206.63
122,0,-24.308,206.32
122,1,-23.459,207.41
122,2,-24.711,206.09
122,3,-22.965,207.82
122,4,-24.15,207.2
123,0,-23.04,207.82
123,1,-24.104,208.29
123,2,-24.053,206.72
123,3,-24.353,206.81
123,4,-24.045,207.11
124,0,-24.377,206.04
124,1,-23.738,206.72
124,2,-23.77,206.14
124,3,-23.374,207.2
124,4,-23.774,206.44
125,0,-23.647,209.36
125,1,-25.4,206.74
125,2,-23.709,206.9
125,3,-23.685,206.23
125,4,-23.526,206.51
126,0,-23.471,207.51
126,1,-24.314,205.62
126,2,-22.797,207.32
126,3,-24.68,205.94
126,4,-22.696,208.19
127,0,-23.311,206.72
127,1,-22.286,208.39
127,2,-23.479,206.84
127,3,-22.899,207.3
127,4,-22.229,206.63
128,0,-23.79,207.01
128,1,-23.173,207.41
128,2,-24.334,207.69
128,3,-23.807,207.9
128,4,-23.505,206.42
129,0,-23.973,206.64
129,1,-23.613,207.4
129,2,-23.809,206.23
129,3,-23.732,207.42
129,4,-24.75,208.29
130,0,-23.744,205.35
130,1,-23.722,207.59
130,2,-24.123,207.23
130,3,-23.182,208
130,4,-23.593,205.95
131,0,-23.318,206.62
131,1,-24.206,208.2
131,2,-23.187,209.09
131,3,-23.279,207.91
131,4,-24.339,207.12
132,0,-23.016,208.99
132,1,-23.917,207.53
132,2,-23.534,207.33
132,3,-25.138,207.31
132,4,-23.785,207.8
133,0,-23.496,206.62
133,1,-24.169,205.62
133,2,-23.961,207.11
133,3,-24.813,208.09
133,4,-22.657,206.74
134,0,-23.301,206.91
134,1,-22.986,208.11
134,2,-24.967,207.71
134,3,-22.697,208.51
134,4,-23.648,206.62
135,0,-23.573,207.41
135,1,-24.076,207.14
135,2,-24.258,207.12
135,3,-23.982,206.45
135,4,-23.683,207.72
136,0,-24.477,205.95
136,1,-23.113,208.98
136,2,-23.934,207.33
136,3,-22.654,207.92
136,4,-23.162,206.63
137,0,-24.428,205.94
137,1,-23.596,206.42
137,2,-24.91,206.43
137,3,-22.1,205.82
137,4,-23.984,205.75
138,0,-23.17,208.3
138,1,-24.189,206.23
138,2,-22.345,208.99
138,3,-23.693,206.64
138,4,-23.435,207.92
139,0,-23.029,207.23
139,1,-24.432,207.61
139,2,-23.388,207.73
139,3,-24.769,208.68
139,4,-22.561,206.84
140,0,-24.186,208.5
140,1,-23.091,206.44
140,2,-23.811,207.61
140,3,-23.868,207.53
140,4,-23.691,207.33
141,0,-23.143,207.23
141,1,-24.844,207.14
141,2,-23.89,208.78
141,3,-24.246,207.63
141,4,-23.221,207.72
142,0,-24.4,206.74
142,1,-23.523,208.3
142,2,-24.366,207.24
142,3,-23.561,206.54
142,4,-23.317,206.84
143,0,-24.513,206.02
143,1,-22.635,207.92
143,2,-25.892,207.44
143,3,-21.951,207.15
143,4,-24.692,206.43
144,0,-23.43,207.04
144,1,-23.891,206.43
144,2,-23.661,207.04
144,3,-23.804,205.65
144,4,-24.92,206.74
145,0,-23.542,205.68
145,1,-24.625,205.17
145,2,-23.148,206.77
145,3,-24.004,208.03
145,4,-22.27,206.97
146,0,-24.006,207.94
146,1,-23.502,207.56
146,2,-23.619,206.86
146,3,-23.74,209.42
146,4,-23.556,206.77
147,0,-24.677,207.02
147,1,-23.834,204.46
147,2,-24.4,207.22
147,3,-23.184,206.95
147,4,-22.465,206.55
148,0,-22.307,205.87
148,1,-24.222,206.36
148,2,-23.187,206.95
148,3,-22.604,206.06
148,4,-22.917,208.22
149,0,-24.454,205.87
149,1,-22.871,208.5
149,2,-24.296,206.65
149,3,-22.562,206.64
149,4,-23.648,205.66
150,0,-23.843,206.94
150,1,-22.697,206.06
150,2,-23.628,206.44
150,3,-23.072,206.95
150,4,-24.3,206.93
151,0,-22.621,205.58
151,1,-25.517,206.51
151,2,-24.447,206.85
151,3,-22.494,206.83
151,4,-22.51,206.44
152,0,-23.873,205.96
152,1,-23.433,206.15
152,2,-22.872,205.77
152,3,-22.939,207.71
152,4,-22.793,204.38
153,0,-22.532,207.21
153,1,-24.463,205.57
153,2,-23.06,208.4
153,3,-23.653,207.43
153,4,-23.39,206.16
154,0,-23.243,205.64
154,1,-24.167,205.05
154,2,-22.714,207.41
154,3,-24.083,206.55
154,4,-22.58,206.35
155,0,-24.741,205.24
155,1,-22.58,206.25
155,2,-25.308,206.95
155,3,-22.998,207.14
155,4,-22.482,207.92
156,0,-23.34,206.07
156,1,-22.9,207.06
156,2,-23.499,205.46
156,3,-22.15,206.65
156,4,-24.15,206.94
157,0,-22.298,206.65
157,1,-23.278,206.43
157,2,-22.355,205.75
157,3,-23.593,206.35
157,4,-23.259,207.72
158,0,-23.025,205.57
158,1,-23.168,207.21
158,2,-22.829,206.24
158,3,-22.811,207.02
158,4,-23.216,205.66
159,0,-22.635,206.51
159,1,-23.177,205.76
159,2,-23.551,206.45
159,3,-22.014,207.62
159,4,-22.663,205.74
160,0,-23.209,207.71
160,1,-24.337,206.83
160,2,-21.892,209.26
160,3,-23.415,206.21
160,4,-22.579,206.93
161,0,-23.778,206.72
161,1,-23.906,207.1
161,2,-23.816,207.02
161,3,-23.732,207.39
161,4,-22.54,206.62
162,0,-24.329,206.79
162,1,-22.695,206.82
162,2,-25.624,206.12
162,3,-22.795,207.72
162,4,-23.203,207.3
163,0,-23.422,207.81
163,1,-24.586,207.9
163,2,-22.265,208.88
163,3,-23.255,206.64
163,4,-23.882,207.8
164,0,-22.531,206.51
164,1,-22.962,208.37
164,2,-23.529,205.91
164,3,-23.523,208.18
164,4,-23.49,208.38
165,0,-22.363,207.51
165,1,-22.638,206.81
165,2,-23.773,206.59
165,3,-22.773,207.68
165,4,-23.729,205.73
166,0,-21.894,206.6
166,1,-24.004,207
166,2,-22.127,207.49
166,3,-22.134,206.71
166,4,-21.851,206.02
167,0,-22.543,206.69
167,1,-22.177,207.4
167,2,-21.541,207.7
167,3,-23.183,207.08
167,4,-22.186,206.9
168,0,-25.612,208.47
168,1,-21.273,208.98
168,2,-22.754,208.88
168,3,-22.701,207.01
168,4,-22.148,207.11
169,0,-22.154,206.87
169,1,-22.339,207.32
169,2,-23.242,208.18
169,3,-22.173,207.31
169,4,-21.973,210.12
170,0,-22.561,207.5
170,1,-23.179,209.08
170,2,-22.489,208.39
170,3,-22.683,208.7
170,4,-21.621,207.3
171,0,-23.471,206.71
171,1,-22.91,209.16
171,2,-23.184,206.69
171,3,-21.532,209.36
171,4,-22.929,206.5
172,0,-22.601,209.96
172,1,-24.156,206.81
172,2,-22.776,207.68
172,3,-22.902,208.32
172,4,-22.57,208.57
173,0,-22.232,207.91
173,1,-22.781,208.29
173,2,-22.037,208.79
173,3,-23.038,206.89
173,4,-21.212,207.62
174,0,-22.617,207.3
174,1,-22.463,208.2
174,2,-22.249,207.69
174,3,-21.583,208.4
174,4,-21.27,207.41
175,0,-22.423,208.58
175,1,-23.441,206.42
175,2,-22.487,208.76
175,3,-22.054,205.73
175,4,-21.225,207.69
176,0,-22.45,207.01
176,1,-22.148,207.22
176,2,-22.049,208.1
176,3,-22.368,207.33
176,4,-20.652,208.99
177,0,-22.76,206.93
177,1,-21.833,208.4
177,2,-23.566,208.5
177,3,-22.17,208.5
177,4,-22.335,207.61
178,0,-22.602,207.13
178,1,-23.127,208.69
178,2,-23.092,206.84
178,3,-21.262,208.22
178,4,-22.165,207.9
179,0,-20.982,209.67
179,1,-22.973,209.48
179,2,-21.728,207.7
179,3,-22.994,209
179,4,-21.32,208.21
180,0,-22.11,207.63
180,1,-22.065,209.19
180,2,-21.996,208.11
180,3,-22.423,207.81
180,4,-21.092,207.23
181,0,-23.025,207.62
181,1,-21.23,206.84
181,2,-21.461,207.81
181,3,-20.587,207.04
181,4,-22.434,208.31
182,0,-22.753,208.51
182,1,-22.39,206.92
182,2,-20.915,208.49
182,3,-23.871,205.93
182,4,-20.92,209
183,0,-23.456,207.62
183,1,-21.843,207.91
183,2,-22.535,207.33
183,3,-22.35,208.5
183,4,-21.52,207.13
184,0,-22.582,208.6
184,1,-21.612,208.03
184,2,-21.994,208.84
184,3,-20.762,208.12
184,4,-22.268,207.01
185,0,-21.985,207.94
185,1,-22.742,207.51
185,2,-21.113,207.32
185,3,-20.931,208.31
185,4,-22.936,207.32
186,0,-21.451,206.85
186,1,-22.359,208.3
186,2,-21.57,205.06
186,3,-22.501,209.2
186,4,-21.828,206.94
187,0,-23.043,209.38
187,1,-21.785,209.09
187,2,-21.361,208.99
187,3,-22.493,208.61
187,4,-22.257,208.5
188,0,-21.978,208.3
188,1,-21.497,206.85
188,2,-19.807,210.08
188,3,-22.061,207.61
188,4,-20.14,209.78
189,0,-21.931,208.4
189,1,-21.222,208.49
189,2,-21.107,207.6
189,3,-21.61,206.41
189,4,-20.969,208.41
190,0,-21.334,208.39
190,1,-21.684,208.31
190,2,-21.986,208.09
190,3,-20.587,208.5
190,4,-21.62,207.13
191,0,-22.561,208.5
191,1,-22.627,208.58
191,2,-22.077,210.17
191,3,-21.33,208.22
191,4,-22.838,207.21
192,0,-20.776,208.11
192,1,-22.916,209.68
192,2,-21.787,207.33
192,3,-21.889,208.48
192,4,-22.054,208.88
193,0,-22.005,208.99
193,1,-20.446,209.58
193,2,-22.523,208.4
193,3,-21.629,209.47
193,4,-22.253,207.02
194,0,-21.451,208.79
194,1,-21.706,207.4
194,2,-20.553,209.77
194,3,-21.252,207.7
194,4,-20.635,208.3
195,0,-21.871,208.99
195,1,-21.169,207.21
195,2,-19.256,209.48
195,3,-21.98,207.8
195,4,-20.279,207.51
196,0,-23.439,208.67
196,1,-19.794,208.99
196,2,-21.542,209.08
196,3,-21.853,208.89
196,4,-21.058,208.37
197,0,-20.447,208.68
197,1,-20.904,207.41
197,2,-22.282,209.18
197,3,-21.281,207.61
197,4,-21.026,208.87
198,0,-21.043,207.6
198,1,-21.824,209.65
198,2,-21.701,208.79
198,3,-20.705,209.39
198,4,-20.865,208.49
199,0,-22.108,208.6
199,1,-20.46,209.66
199,2,-22.638,206.61
199,3,-20.653,208.68
199,4,-23.599,207.5
200,0,-21.589,209.46
200,1,-21.889,208.59
200,2,-23.293,209.17
200,3,-21.899,209.08
200,4,-22.903,208.97
201,0,-21.035,208.8
201,1,-23.371,208.77
201,2,-21.916,209.09
201,3,-22.978,208.88
201,4,-20.866,208.12
202,0,-21.565,207.51
202,1,-20.903,209.97
202,2,-21.763,210.06
202,3,-20.406,208.19
202,4,-20.688,207.12
203,0,-21.722,209.57
203,1,-20.429,208.21
203,2,-20.392,209.28
203,3,-21.798,206.82
203,4,-21.326,207.98
204,0,-21.98,208.78
204,1,-21.269,208.49
204,2,-19.642,207.41
204,3,-21.738,208.5
204,4,-21.154,209.67
205,0,-22.119,208.11
205,1,-21.462,209.1
205,2,-22.203,206.34
205,3,-21.565,208.79
205,4,-22.192,207.81
206,0,-20.794,208.69
206,1,-21.967,208.69
206,2,-21.804,207.31
206,3,-20.427,209.77
206,4,-23.162,207.32
207,0,-21.05,209.49
207,1,-21.342,209.38
207,2,-20.552,208.89
207,3,-22.122,208.11
207,4,-21.959,207.92
208,0,-22.531,208.3
208,1,-21.011,208.49
208,2,-21.834,208.01
208,3,-21.337,207.41
208,4,-21.427,206.85
209,0,-20.966,207.6
209,1,-20.478,207.03
209,2,-21.238,207.91
209,3,-20.915,208.32
209,4,-21.267,209.19
210,0,-20.72,209.79
210,1,-21.267,208.6
210,2,-20.566,209.77
210,3,-21.76,208.8
210,4,-21.23,208.5
211,0,-22.996,208.21
211,1,-21.362,209.29
211,2,-21.545,208.42
211,3,-21.531,209.38
211,4,-21.884,209.2
212,0,-21.981,208.01
212,1,-20.641,209.3
212,2,-22.619,207.93
212,3,-20.438,208.32
212,4,-23.226,208.71
213,0,-19.96,208.99
213,1,-21.887,207.71
213,2,-20.863,207.43
213,3,-22.108,207.69
213,4,-21.668,208.31
214,0,-20.528,207.73
214,1,-21.071,207.91
214,2,-21.517,208.32
214,3,-21.768,208.39
214,4,-21.705,208.04
215,0,-22.607,209.48
215,1,-21.782,207.61
215,2,-21.731,208.59
215,3,-20.475,207.52
