Frame, SubFrame, COPx(mm), COPy(mm)
28,2,-25.164,220.46
28,3,-24.89,220.89
28,4,-24.323,219.54
29,0,-25.915,219.27
29,1,-23.821,219.46
29,2,-24.834,219.26
29,3,-23.708,220.48
29,4,-26.282,219.11
30,0,-24.542,219.22
30,1,-25.014,219.71
30,2,-26.629,218.75
30,3,-23.847,219.49
30,4,-25.637,219.55
31,0,-24.505,219.01
31,1,-24.676,220.2
31,2,-24.864,219.39
31,3,-24.751,220.3
31,4,-24.174,220.51
32,0,-25.093,220.49
32,1,-26.151,220.68
32,2,-24.277,221.44
32,3,-26.421,220.66
32,4,-23.552,219.24
33,0,-25.086,219.27
33,1,-25.601,217.67
33,2,-24.825,220.12
33,3,-25.51,219.58
33,4,-24.289,218.84
34,0,-24.666,220.34
34,1,-24.365,219.32
34,2,-25.114,219.5
34,3,-23.886,220.37
34,4,-25.051,219.73
35,0,-24.796,219.31
35,1,-25.508,220.75
35,2,-24.923,220.08
35,3,-25.337,219.29
35,4,-24.869,220.27
36,0,-25.386,219.05
36,1,-24.071,221.25
36,2,-23.77,219.05
36,3,-23.933,220.08
36,4,-25.31,218.83
37,0,-24.364,219.51
37,1,-24.64,219.24
37,2,-24.535,218.93
37,3,-24.184,218.56
37,4,-25.459,219.71
38,0,-23.128,221.21
38,1,-24.522,218.76
38,2,-23.852,218.57
38,3,-25.82,218.94
38,4,-24.012,219.7
39,0,-24.79,219.12
39,1,-25.932,217.75
39,2,-24.684,219.69
39,3,-25.201,219.23
39,4,-23.976,220.69
40,0,-26.063,218.62
40,1,-24.539,219.83
40,2,-25.042,218.83
40,3,-24.564,220.56
40,4,-24.795,218.74
41,0,-25.155,219.71
41,1,-23.415,219.81
41,2,-25.24,219.34
41,3,-24.378,220.69
41,4,-26.726,219.07
42,0,-23.568,220.05
42,1,-24.53,219.73
42,2,-24.271,219.11
42,3,-24.897,219.48
42,4,-24.361,219.56
43,0,-23.8,219.49
43,1,-25.335,219.57
43,2,-23.621,219.7
43,3,-25.776,219.39
43,4,-24.067,218.9
44,0,-25.445,217.78
44,1,-24.986,217.99
44,2,-23.551,219.49
44,3,-24.014,219.5
44,4,-23.774,219.15
45,0,-24.467,219.57
45,1,-23.661,219.66
45,2,-24.029,220.83
45,3,-24.189,218.86
45,4,-25.393,219.6
46,0,-25.601,219.82
46,1,-24.424,219.33
46,2,-25.207,220.19
46,3,-24.777,218.28
46,4,-25.467,219.22
47,0,-25.158,218.62
47,1,-24.897,219.18
47,2,-24.061,218.4
47,3,-24.846,219.68
47,4,-25.232,218.58
48,0,-24.426,220.77
48,1,-24.354,220.05
48,2,-24.208,219.13
48,3,-24.972,220.8
48,4,-25.306,219.52
49,0,-25.095,220.55
49,1,-24.642,219.18
49,2,-24.021,219.2
49,3,-25.716,218.53
49,4,-24.847,218.19
50,0,-25.117,219.02
50,1,-25.23,218.77
50,2,-23.998,219.39
50,3,-25.495,217.69
50,4,-23.942,219.42
51,0,-25.316,218.71
51,1,-23.973,220.43
51,2,-23.371,219.67
51,3,-24.574,219.44
51,4,-23.795,220.71
52,0,-24.518,218.64
52,1,-24.799,219.66
52,2,-25.336,218.45
52,3,-24.404,219.05
52,4,-24.706,219.57
53,0,-24.32,219.9
53,1,-25.158,217.84
53,2,-25.79,219.78
53,3,-23.559,218.91
53,4,-24.653,219.25
54,0,-23.093,219.23
54,1,-25.14,218.61
54,2,-24.764,220.21
54,3,-25.028,219.78
54,4,-24.459,219.01
55,0,-25.393,219.47
55,1,-24.852,219.5
55,2,-23.926,220.15
55,3,-24.831,219.35
55,4,-24.558,219.22
56,0,-25.405,219.63
56,1,-23.965,219.47
56,2,-26.105,219.16
56,3,-25.193,219.15
56,4,-24.813,218.56
57,0,-25.137,219.02
57,1,-24.541,220.14
57,2,-24.191,219.76
57,3,-24.952,219.15
57,4,-24.565,220.66
58,0,-24.726,218.72
58,1,-25.656,220.25
58,2,-24.625,219.05
58,3,-25.239,219.54
58,4,-24.959,219.83
59,0,-23.892,218.82
59,1,-25.256,219.52
59,2,-24.096,217.49
59,3,-23.51,219.7
59,4,-25.162,219.19
60,0,-24.668,219.62
60,1,-25.004,219.24
60,2,-25.283,219.31
60,3,-24.259,219.31
60,4,-25.305,218.85
61,0,-25.335,220.09
61,1,-24.195,218.53
61,2,-24.361,219.73
61,3,-24.924,217.53
61,4,-24.121,220.51
62,0,-25.264,218.9
62,1,-22.954,218.91
62,2,-24.494,219
62,3,-25.148,219.39
62,4,-24.791,219.58
63,0,-24.997,219.63
63,1,-23.289,219
63,2,-25.522,219.15
63,3,-23.889,219.39
63,4,-25.49,217.59
64,0,-25.574,219.07
64,1,-25.073,217.79
64,2,-25.453,218.67
64,3,-23.301,220.3
64,4,-25.502,219.38
65,0,-24.453,220.59
65,1,-25.736,218.91
65,2,-23.621,218.93
65,3,-24.399,218.97
65,4,-24.494,218.21
66,0,-25.079,218.81
66,1,-25.92,220.02
66,2,-24.38,218.62
66,3,-25.113,219.02
66,4,-23.368,219.97
67,0,-26.259,217.52
67,1,-24.32,219.01
67,2,-25.489,218.93
67,3,-24.58,218.64
67,4,-25.145,219.24
68,0,-25.823,219.64
68,1,-24.883,217.94
68,2,-25.036,220.18
68,3,-24.144,217.51
68,4,-24.817,218.57
69,0,-23.763,218.79
69,1,-25.325,218.27
69,2,-24.294,218.8
69,3,-25.4,218.28
69,4,-25.257,218.76
70,0,-24.272,219.01
70,1,-24.622,218.86
70,2,-24.773,218.47
70,3,-24.668,219.62
70,4,-24.175,218.55
71,0,-24.879,219.15
71,1,-25.51,217.56
71,2,-25.133,217.62
71,3,-24.668,219.47
71,4,-25.291,217.3
72,0,-25.272,220.12
72,1,-25.551,217.6
72,2,-25.221,219.33
72,3,-24.932,218.81
72,4,-24.31,219.49
73,0,-24.461,218.49
73,1,-25.268,219.3
73,2,-24.656,218.68
73,3,-25.679,219.15
73,4,-24.715,220.62
74,0,-24.844,217.99
74,1,-23.915,219.69
74,2,-25.515,219.43
74,3,-24.427,218.89
74,4,-25.216,218.57
75,0,-25.304,216.35
75,1,-24.441,218.33
75,2,-25.076,217.92
75,3,-25.194,218.27
75,4,-26.096,217.83
76,0,-24.055,218.34
76,1,-23.976,219.25
76,2,-23.931,219.72
76,3,-24.824,218.19
76,4,-25.437,218.27
77,0,-23.446,219.68
77,1,-25.877,216.03
77,2,-24.737,219.02
77,3,-27.074,218.5
77,4,-24.776,218.56
78,0,-26.135,218.88
78,1,-24.947,218.76
78,2,-25.724,217.14
78,3,-24.194,219.16
78,4,-24.33,216.63
79,0,-25.366,218.3
79,1,-25.236,217.61
79,2,-25.152,218.88
79,3,-23.304,219.07
79,4,-25.606,219.56
80,0,-25.717,220.01
80,1,-25.134,220.36
80,2,-25.775,217.62
80,3,-24.73,217.79
80,4,-25.702,219.46
81,0,-25.089,217.67
81,1,-25.394,219.03
81,2,-25.42,217.86
81,3,-25.302,217.69
81,4,-25.016,218.28
82,0,-25.354,218.96
82,1,-24.197,219.36
82,2,-23.778,218.99
82,3,-26.057,217.64
82,4,-24.18,218.65
83,0,-26.168,219.97
83,1,-24.806,217.29
83,2,-24.502,218.47
83,3,-25.794,218.85
83,4,-24.417,218.83
84,0,-24.263,220.15
84,1,-25.657,217.59
84,2,-24.554,218.29
84,3,-25.341,216.03
84,4,-24.611,219.44
85,0,-25.169,217.42
85,1,-25.762,218.77
85,2,-24.23,218.11
85,3,-25.112,219.86
85,4,-25.93,218.8
86,0,-26.273,219
86,1,-23.953,220.13
86,2,-27.047,218.31
86,3,-23.899,219.04
86,4,-27.106,217.26
87,0,-25.318,218.84
87,1,-25.055,218.7
87,2,-24.796,218.46
87,3,-24.943,218.76
87,4,-24.871,217.94
88,0,-24.695,218.14
88,1,-25.357,217.75
88,2,-25.03,218.68
88,3,-25.064,218.23
88,4,-24.109,219.47
89,0,-26.07,218.79
89,1,-25.364,218.49
89,2,-25.253,218.1
89,3,-25.733,217.13
89,4,-24.49,217.22
90,0,-25.697,217.11
90,1,-23.973,218.68
90,2,-24.491,217.82
90,3,-24.074,218.24
90,4,-24.906,218.19
91,0,-25.093,218.29
91,1,-25.018,219.32
91,2,-26.207,218.65
91,3,-25.101,219.72
91,4,-26.131,219.39
92,0,-24.199,217.86
92,1,-26.377,218.67
92,2,-25.161,219.08
92,3,-26.359,218.9
92,4,-25.451,218.04
93,0,-24.762,218.5
93,1,-25.008,219.47
93,2,-24.911,218.4
93,3,-25.154,217.77
93,4,-24.991,217.95
94,0,-25.067,218.6
94,1,-25.041,218.27
94,2,-26.262,219.04
94,3,-25.068,218.26
94,4,-24.936,218.99
95,0,-25.036,219.38
95,1,-25.109,217.05
95,2,-25.707,218.97
95,3,-24.682,217.16
95,4,-24.513,218.21
96,0,-25.045,217.26
96,1,-24.648,218.39
96,2,-25.63,217.61
96,3,-25.744,217.51
96,4,-25.483,218.58
97,0,-24.889,218.31
97,1,-23.149,218.6
97,2,-25.662,216.15
97,3,-25.615,219.2
97,4,-25.354,217.03
98,0,-25.034,218.86
98,1,-25.207,217.29
98,2,-25.088,217.91
98,3,-24.828,219.35
98,4,-24.692,218.17
99,0,-24.473,219.03
99,1,-26.395,217.79
99,2,-23.834,218.82
99,3,-24.814,217.97
99,4,-25.193,218.92
100,0,-25.89,217.16
100,1,-24.721,218.63
100,2,-25.549,218.28
100,3,-25.534,216.27
100,4,-24.686,218.53
101,0,-25.653,217.59
101,1,-23.658,219.71
101,2,-25.487,217.9
101,3,-24.607,217.89
101,4,-25.57,217.64
102,0,-24.681,218.81
102,1,-24.515,218.55
102,2,-25.848,218.28
102,3,-24.302,217.79
102,4,-26.288,217.58
103,0,-24.256,218.15
103,1,-26.092,217.82
103,2,-24.9,218.42
103,3,-25.129,217.72
103,4,-25.181,218.07
104,0,-24.996,217.87
104,1,-25.302,218.99
104,2,-24.556,218.34
104,3,-25.458,218.25
104,4,-24.306,217.37
105,0,-25.43,219.13
105,1,-24.943,218.63
105,2,-25.729,219.71
105,3,-25.25,218.96
105,4,-26.233,217.79
106,0,-25.888,217.79
106,1,-25,217.97
106,2,-25.707,218.62
106,3,-24.782,217.49
106,4,-25.056,217.39
107,0,-25.996,217.42
107,1,-25.65,217.48
107,2,-25.131,217.63
107,3,-24.088,217.47
107,4,-24.976,218.59
108,0,-25.38,218.09
108,1,-26.164,219.52
108,2,-26.321,217.98
108,3,-25.43,220.2
108,4,-24.678,218.97
109,0,-25.342,220.47
109,1,-25.775,217.88
109,2,-26.619,218.53
109,3,-25.535,219.38
109,4,-25.55,217.1
110,0,-25.59,218.92
110,1,-26.655,217.33
110,2,-25.074,220.3
110,3,-25.167,218.33
110,4,-24.441,219.46
111,0,-24.768,218.88
111,1,-25.102,218.95
111,2,-24.584,220.03
111,3,-26.49,220.46
111,4,-24.407,220.81
112,0,-27.001,219.3
112,1,-24.423,220.76
112,2,-26.708,218.77
112,3,-25.628,220.1
112,4,-26.281,219.05
113,0,-25.301,218.69
113,1,-25.059,218.84
113,2,-25.613,217.34
113,3,-24.843,219.94
113,4,-25.89,219.1
114,0,-24.977,217.93
114,1,-26.193,219.78
114,2,-25.333,218.98
114,3,-25.317,220.02
114,4,-26.203,218.88
115,0,-26.249,220.2
115,1,-26.035,218.72
115,2,-25.134,218.7
115,3,-26.887,218.97
115,4,-25.867,219.52
116,0,-25.645,219.21
116,1,-25.502,219.06
116,2,-25.469,217.81
116,3,-26.415,219.77
116,4,-24.732,218.89
117,0,-25.558,219.02
117,1,-24.39,218.91
117,2,-25.698,219.27
117,3,-25.372,218.49
117,4,-26.668,220.19
118,0,-25.085,218.15
118,1,-25.548,219.96
118,2,-25.572,220.46
118,3,-25.814,218.95
118,4,-26.068,220.74
119,0,-25.637,218.6
119,1,-26.313,219.92
119,2,-25.414,218.78
119,3,-25.713,219.47
119,4,-26.37,219.57
120,0,-26.346,219.56
120,1,-25.511,219.38
120,2,-25.519,220.41
120,3,-25.655,220.59
120,4,-25.825,217.55
121,0,-25.336,220.43
121,1,-25.763,218.12
121,2,-24.75,220.74
121,3,-25.35,218.69
121,4,-26.124,218.29
122,0,-26.214,220.42
122,1,-26.292,219.54
122,2,-24.592,219.45
122,3,-25.871,218.6
122,4,-25.464,220.36
123,0,-26.792,219.08
123,1,-24.806,220.11
123,2,-25.45,218.23
123,3,-25.532,220.53
123,4,-25.806,218.96
124,0,-26.152,217.35
124,1,-25.16,219.55
124,2,-26.728,219.34
124,3,-25.396,220.24
124,4,-26.522,218.4
125,0,-26.045,219.5
125,1,-26.328,220.41
125,2,-25.303,220.6
125,3,-26.137,219.34
125,4,-26.429,219.25
126,0,-25.868,220.38
126,1,-26.761,220.08
126,2,-25.024,219.43
126,3,-27.932,218.34
126,4,-25.519,220.07
127,0,-26.028,218.73
127,1,-24.971,219.4
127,2,-25.317,219.15
127,3,-26.608,220.05
127,4,-24.222,218.96
128,0,-25.915,218.69
128,1,-25.668,218.83
128,2,-25.431,218.93
128,3,-25.528,219.59
128,4,-26.332,219.09
129,0,-25.61,218.57
129,1,-25.814,218.57
129,2,-26.473,219.41
129,3,-25.424,218.66
129,4,-27.119,221.04
130,0,-24.927,216.82
130,1,-26.434,220
130,2,-26.64,219.34
130,3,-25.429,219.65
130,4,-25.605,220.26
131,0,-26.105,219.71
131,1,-25.917,219.84
131,2,-26.941,220.24
131,3,-25.418,220.63
131,4,-26.501,218.9
132,0,-26.146,219.32
132,1,-26.816,218.29
132,2,-26.863,221.41
132,3,-26.84,218.66
132,4,-26.337,219.9
133,0,-26.326,220.36
133,1,-26.102,219.03
133,2,-25.11,221.17
133,3,-26.687,219.56
133,4,-25.516,220.5
134,0,-25.149,219.94
134,1,-25.255,218.92
134,2,-25.343,219.68
134,3,-26.18,221.23
134,4,-25.342,220.32
135,0,-26.933,218.8
135,1,-25.315,220.42
135,2,-26.471,218.38
135,3,-23.711,219.95
135,4,-26.335,217.28
136,0,-25.674,220.3
136,1,-25.855,218.86
136,2,-25.989,218.54
136,3,-25.321,219.73
136,4,-27.038,220.72
137,0,-25.038,220.45
137,1,-26.283,219.6
137,2,-25.101,219.53
137,3,-27.249,219.97
137,4,-25.601,219.91
138,0,-26.641,218.98
138,1,-25.015,218.43
138,2,-26.812,219.14
138,3,-26.089,220.29
138,4,-25.218,219.11
139,0,-25.803,221.05
139,1,-25.422,220.32
139,2,-25.744,220.53
139,3,-25.799,219.88
139,4,-25.248,220.28
140,0,-26.538,220.44
140,1,-26.052,220.62
140,2,-26.158,220.54
140,3,-26.868,220.63
140,4,-27.425,220.53
141,0,-24.332,220.6
141,1,-25.805,220.11
141,2,-24.646,219.32
141,3,-26.397,219.94
141,4,-26.24,219.94
142,0,-25.762,220.01
142,1,-25.704,221.08
142,2,-25.153,219.34
142,3,-25.051,221.73
142,4,-25.615,219.34
143,0,-26.377,220.68
143,1,-26.556,221.38
143,2,-25.774,220.57
143,3,-25.288,219.72
143,4,-26.445,220.17
144,0,-25.04,219.97
144,1,-26.359,220.62
144,2,-25.596,221.75
144,3,-26.184,218.13
144,4,-24.908,221.31
145,0,-25.922,219.22
145,1,-27.001,219.81
145,2,-25.165,220.07
145,3,-24.665,218.97
145,4,-24.879,220.66
146,0,-27.038,219.26
146,1,-24.592,221.24
146,2,-26.285,220.96
146,3,-25.091,221.08
146,4,-25.932,219.88
147,0,-26.238,222.34
147,1,-25.821,220.73
147,2,-25.362,219.54
147,3,-26.233,219.75
147,4,-26.248,219.17
148,0,-23.816,220.84
148,1,-27.113,219.69
148,2,-25.174,220.72
148,3,-25.926,221.22
148,4,-24.665,220.26
149,0,-26.037,219.55
149,1,-25.031,219.47
149,2,-25.327,219.93
149,3,-26.029,221.63
149,4,-25.441,220.3
150,0,-26.531,221.2
150,1,-24.74,220.02
150,2,-26.933,220.29
150,3,-24.044,220.12
150,4,-25.761,220.8
151,0,-25.457,220.37
151,1,-24.99,220.2
151,2,-26.021,219.54
151,3,-23.841,219.01
151,4,-26.385,220
152,0,-25.799,218.38
152,1,-25.002,219.38
152,2,-26.782,220.5
152,3,-25.56,221.23
152,4,-25.231,219.27
153,0,-24.776,219.51
153,1,-25.613,219.38
153,2,-26.473,219.3
153,3,-25.915,220.6
153,4,-25.363,218.78
154,0,-25.473,220.6
154,1,-26.27,219.6
154,2,-25.239,220.03
154,3,-26.026,221.09
154,4,-26.276,218.59
155,0,-25.672,219.76
155,1,-25.742,218.44
155,2,-23.94,220.73
155,3,-26.182,220.19
155,4,-25.328,221.14
156,0,-26.263,220.97
156,1,-24.745,221.12
156,2,-25.184,219.63
156,3,-25.147,221.02
156,4,-26.349,221.46
157,0,-25.641,220
157,1,-25.809,221.84
157,2,-25.821,218.98
157,3,-26.093,220.1
157,4,-25.727,219.62
158,0,-25.837,219.71
158,1,-25.237,220.15
158,2,-26.059,219.19
158,3,-24.821,219.84
158,4,-26.113,220.41
159,0,-24.01,220.52
159,1,-25.935,221.03
159,2,-24.022,220.63
159,3,-25.51,219.91
159,4,-25.615,220.75
160,0,-25.463,220.09
160,1,-25.425,218.31
160,2,-25.238,219.89
160,3,-26.468,219.29
160,4,-25.321,220.08
161,0,-26.366,218.8
161,1,-24.091,219.43
161,2,-25.134,219.33
161,3,-24.025,219.71
161,4,-25.757,219.85
162,0,-25.975,219.07
162,1,-23.822,220.43
162,2,-25.735,218.77
162,3,-24.723,220.27
162,4,-25.691,220.55
163,0,-24.702,219.69
163,1,-25.934,220.42
163,2,-25.587,219.27
163,3,-25.951,220.12
163,4,-25.782,220.33
164,0,-24.344,218.44
164,1,-26.062,220.4
164,2,-24.588,219.81
164,3,-24.218,220.63
164,4,-24.604,219.63
165,0,-25.298,220.61
165,1,-25.61,219.69
165,2,-24.491,220.94
165,3,-24.452,219.74
165,4,-25.227,219.44
166,0,-24.012,220.43
166,1,-26.521,218.86
166,2,-25.425,220.25
166,3,-24.233,217.66
166,4,-24.66,219.73
167,0,-24.396,218.57
167,1,-25.503,220.29
167,2,-24.355,220.33
167,3,-24.937,219.76
167,4,-25.064,220.18
168,0,-25.183,219.45
168,1,-24.329,220.8
168,2,-26.205,219.76
168,3,-24.392,220.29
168,4,-26.139,218.84
169,0,-25.744,220.04
169,1,-25.65,219.63
169,2,-25.47,220.33
169,3,-24.559,219.07
169,4,-26.9,218.99
170,0,-24.299,219.09
170,1,-26.407,219.59
170,2,-24.334,220.3
170,3,-25.983,220.26
170,4,-25.428,220.48
171,0,-25.043,220.99
171,1,-25.331,219.26
171,2,-24.599,221.41
171,3,-26.053,218.98
171,4,-24.991,220.26
172,0,-25.045,220.23
172,1,-25.431,219.72
172,2,-26.624,218.6
172,3,-25.76,219.87
172,4,-25.366,219.75
173,0,-25.117,219.77
173,1,-24.23,218.63
173,2,-26.256,218.93
173,3,-23.385,219.73
173,4,-26.145,219.9
174,0,-23.716,219.06
174,1,-25.483,218.81
174,2,-24.719,220.77
174,3,-24.348,219.04
174,4,-25.759,220.04
175,0,-25.043,219.21
175,1,-26.478,220.14
175,2,-25.644,219.24
175,3,-25.62,219.26
175,4,-24.692,219.23
176,0,-26.904,220.35
176,1,-24.95,218.47
176,2,-26.305,219.96
176,3,-25.031,219.64
176,4,-26.007,220
177,0,-25.069,220.19
177,1,-25.064,219.26
177,2,-25.555,219.86
177,3,-25.054,218.76
177,4,-25.366,220.62
178,0,-25.639,220.7
178,1,-25.86,219.8
178,2,-25.614,220.83
178,3,-24.849,220.01
178,4,-25.694,219.6
179,0,-26.056,220.72
179,1,-25.603,221.13
179,2,-25.449,217.72
179,3,-24.646,220.3
179,4,-25.796,217.97
180,0,-25.85,220.27
180,1,-25.256,220.27
180,2,-25.697,218.63
180,3,-24.016,219.82
180,4,-26.762,219.02
181,0,-25.177,220.43
181,1,-25.195,217.92
181,2,-24.121,220.6
181,3,-25.399,219.43
181,4,-24.786,220.86
182,0,-25.995,220.73
182,1,-25.548,220.77
182,2,-25.539,220.74
182,3,-26.795,219.73
182,4,-24.765,221.13
183,0,-27.321,220.12
183,1,-24.936,219.84
183,2,-26.426,219.25
183,3,-26.317,219.56
183,4,-25.075,219.28
184,0,-25.603,217.92
184,1,-24.656,220.49
184,2,-24.932,219.47
184,3,-24.605,222.16
184,4,-25.366,220.23
185,0,-25.043,220.52
185,1,-25.935,219.34
185,2,-25.186,220.44
185,3,-25.159,220.02
185,4,-26.361,217.84
186,0,-25.471,219.62
186,1,-26.442,220.53
186,2,-24.07,219.6
186,3,-25.521,220.29
186,4,-24.384,220.39
187,0,-26.089,218.31
187,1,-25.569,220.04
187,2,-26.471,219.37
187,3,-24.53,221.21
187,4,-24.661,221.02
188,0,-27.406,220.68
188,1,-24.877,220.94
188,2,-25.788,221.77
188,3,-24.212,219.39
188,4,-25.671,220.46
189,0,-25.618,218.13
189,1,-26.22,220.09
189,2,-25.064,219.53
189,3,-26.756,217.96
189,4,-25.652,220.18
190,0,-25.421,219.14
190,1,-25.484,221.49
190,2,-24.925,218.88
190,3,-25.081,221.18
190,4,-25.721,219.94
191,0,-25.852,222.52
191,1,-25.518,220.36
191,2,-25.344,218.92
191,3,-26.328,221.22
191,4,-26.31,218.83
192,0,-25.852,220.76
192,1,-26.117,219.06
192,2,-25.436,219.48
192,3,-26.124,220.19
192,4,-24.136,219.22
193,0,-25.177,219.84
193,1,-25.428,219.68
193,2,-26.03,218.96
193,3,-25.509,219.51
193,4,-25.444,221.96
194,0,-25.621,219.17
194,1,-24.737,221.5
194,2,-26.143,219.61
194,3,-25.122,221.56
194,4,-25.753,220.53
195,0,-25.853,219.58
195,1,-25.414,221.66
195,2,-27.132,219.74
195,3,-25.84,221.93
195,4,-26.005,219.56
196,0,-25.274,220.64
196,1,-26.285,219.36
196,2,-25.683,219.91
196,3,-27.208,220.22
196,4,-25.881,219.59
197,0,-25.263,220.96
197,1,-27.071,220.64
197,2,-24.649,220.99
197,3,-27.378,221.82
197,4,-25.131,221.32
198,0,-26.863,221.85
198,1,-25.811,219.83
198,2,-25.423,219.17
198,3,-25.404,220.04
198,4,-25.417,219.07
199,0,-26.957,218.85
199,1,-25.003,220.95
199,2,-26.098,220.04
199,3,-24.059,221.81
199,4,-26.268,220.13
200,0,-25.571,220.95
200,1,-26.435,220.54
200,2,-24.854,221.18
200,3,-24.575,219.27
200,4,-27.059,220.14
201,0,-26.106,220.19
201,1,-25.857,221.03
201,2,-25.581,220.09
201,3,-26.131,220.5
201,4,-25.194,220.67
202,0,-25.94,221.26
202,1,-25.451,221.86
202,2,-25.238,220.78
202,3,-25.773,221.38
202,4,-26.341,220.29
203,0,-26.098,221.76
203,1,-25.97,219.92
203,2,-25.97,221.47
203,3,-26.31,220.58
203,4,-26.015,220.71
204,0,-25.897,221.66
204,1,-26.404,219.57
204,2,-25.834,220.21
204,3,-26.338,219.62
204,4,-26.331,220.52
205,0,-26.196,218.5
205,1,-25.79,219.96
205,2,-25.907,218.67
205,3,-24.665,220.9
205,4,-25.692,218.97
206,0,-25.305,219.33
206,1,-25.268,220.65
206,2,-27.276,219.63
206,3,-25.095,220.95
206,4,-26.496,219.46
207,0,-25.813,220.67
207,1,-26.485,219.45
207,2,-25.92,220.69
207,3,-24.354,220.41
207,4,-25.678,219.95
208,0,-25.313,219.82
208,1,-27.399,219.54
208,2,-26.227,221.06
208,3,-26.91,219.27
208,4,-24.16,219.74
209,0,-26.448,220.35
209,1,-25.554,220.92
209,2,-27.174,220
209,3,-25.993,220.85
209,4,-24.345,219.22
210,0,-26.611,221.81
210,1,-25.016,220.49
210,2,-26.303,220.16
210,3,-24.921,220.21
210,4,-26.368,219.71
211,0,-25.919,220.56
211,1,-26.031,219.37
211,2,-25.823,220.44
211,3,-25.823,220.2
211,4,-25.968,219.26
212,0,-24.419,219.71
212,1,-25.905,219.87
212,2,-25.102,218.45
212,3,-25.806,219.77
212,4,-25.309,220.03
213,0,-26.933,221.4
213,1,-26.03,220.3
213,2,-26.571,220.03
213,3,-25.293,219.97
213,4,-25.521,220.01
214,0,-25.211,220.25
214,1,-26.052,218.58
214,2,-26.473,219.98
214,3,-26.171,219.13
214,4,-26.06,219.94
215,0,-25.461,219.86
215,1,-25.889,219.98
215,2,-25.757,220.12
215,3,-26.236,219.4
