Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
129,0,0,0,0,0,0,0
129,1,0,0,0,0,0,0
129,2,0,0,0,0,0,0
129,3,0,0,0,0,0,0
129,4,0,0,0,0,0,0
130,0,0,0,0,0,0,0
130,1,0,0,0,0,0,0
130,2,0,0,0,0,0,0
130,3,0,0,0,0,0,0
130,4,0,0,0,0,0,0
131,0,0,0,0,0,0,0
131,1,0,0,0,0,0,0
131,2,0,0,0,0,0,0
131,3,0,0,0,0,0,0
131,4,0,0,0,0,0,0
132,0,0,0,0,0,0,0
132,1,0,0,0,0,0,0
132,2,0,0,0,0,0,0
132,3,0,0,0,0,0,0
132,4,0,0,0,0,0,0
133,0,0,0,0,0,0,0
133,1,0,0,0,0,0,0
133,2,0,0,0,0,0,0
133,3,0,0,0,0,0,0
133,4,0,0,0,0,0,0
134,0,0,0,0,0,0,0
134,1,0,0,0,0,0,0
134,2,0,0,0,0,0,0
134,3,0,0,0,0,0,0
134,4,0,0,0,0,0,0
135,0,0,0,0,0,0,0
135,1,0,0,0,0,0,0
135,2,0,0,0,0,0,0
135,3,0,0,0,0,0,0
135,4,0,0,0,0,0,0
136,0,0,0,0,0,0,0
136,1,0,0,0,0,0,0
136,2,0,0,0,0,0,0
136,3,0,0,0,0,0,0
136,4,0,0,0,0,0,0
137,0,0,0,0,0,0,0
137,1,0,0,0,0,0,0
137,2,0,0,0,0,0,0
137,3,0,0,0,0,0,0
137,4,0,0,0,0,0,0
138,0,0,0,0,0,0,0
138,1,0,0,0,0,0,0
138,2,0,0,0,0,0,0
138,3,0,0,0,0,0,0
138,4,0,0,0,0,0,0
139,0,0,0,0,0,0,0
139,1,0,0,0,0,0,0
139,2,0,0,0,0,0,0
139,3,0,0,0,0,0,0
139,4,0,0,0,0,0,0
140,0,0,0,0,0,0,0
140,1,0,0,0,0,0,0
140,2,0,0,0,0,0,0
140,3,0,0,0,0,0,0
140,4,0,0,0,0,0,0
141,0,0,0,0,0,0,0
141,1,0,0,0,0,0,0
141,2,0,0,0,0,0,0
141,3,0,0,0,0,0,0
141,4,0,0,0,0,0,0
142,0,0,0,0,0,0,0
142,1,0,0,0,0,0,0
142,2,0,0,0,0,0,0
142,3,0,0,0,0,0,0
142,4,0,0,0,0,0,0
143,0,0,0,0,0,0,0
143,1,0,0,0,0,0,0
143,2,0,0,0,0,0,0
143,3,0,0,0,0,0,0
143,4,0,0,0,0,0,0
144,0,0,0,0,0,0,0
144,1,0,0,0,0,0,0
144,2,0,0,0,0,0,0
144,3,0,0,0,0,0,0
144,4,0,0,0,0,0,0
145,0,0,0,0,0,0,0
145,1,0,0,0,0,0,0
145,2,0,0,0,0,0,0
145,3,0,0,0,0,0,0
145,4,0,0,0,0,0,0
146,0,1.5211,1.0126,-26.47,0,0,0
146,1,2.6907,1.3255,-46.193,0,0,0
146,2,3.5469,2.3427,-71.785,0,0,0
146,3,4.4825,4.5332,-114.69,0,0,0
146,4,4.9446,8.758,-187.68,0,0,0
147,0,4.9423,13.686,-300.46,0,0,0
147,1,2.5321,11.182,-431.63,0,0,0
147,2,-9.2448,6.3294,-517.8,0,0,0
147,3,-23.053,7.8929,-517.45,0,0,0
147,4,-27.645,13.212,-466.22,0,0,0
148,0,-28.884,15.089,-415.67,0,0,0
148,1,-34.038,18.297,-416.73,0,0,0
148,2,-36.536,23.851,-446.17,0,0,0
148,3,-37.238,29.406,-462.79,0,0,0
148,4,-38.019,35.352,-434.77,0,0,0
149,0,-36.776,41.063,-392.53,0,0,0
149,1,-35.45,47.791,-365.87,0,0,0
149,2,-33.5,53.581,-379.38,0,0,0
149,3,-32.803,57.571,-405,0,0,0
149,4,-32.648,65.317,-412.97,0,0,0
150,0,-33.198,74.783,-399.47,0,0,0
150,1,-32.343,81.981,-385.61,0,0,0
150,2,-31.018,91.604,-387.69,0,0,0
150,3,-30.632,100.52,-406.04,0,0,0
150,4,-30.322,110.77,-428.89,0,0,0
151,0,-29.78,120.79,-436.83,0,0,0
151,1,-28.3,131.11,-425.76,0,0,0
151,2,-26.038,139.8,-410.17,0,0,0
151,3,-23.305,148.56,-412.26,0,0,0
151,4,-21.278,156.46,-427.13,0,0,0
152,0,-18.862,164.52,-448.26,0,0,0
152,1,-16.992,170.63,-452.76,0,0,0
152,2,-14.031,174.54,-443.06,0,0,0
152,3,-10.99,176.96,-436.48,0,0,0
152,4,-9.274,177.12,-438.9,0,0,0
153,0,-8.2607,175.24,-457.25,0,0,0
153,1,-8.1052,171.1,-472.49,0,0,0
153,2,-7.7133,165.15,-470.75,0,0,0
153,3,-7.6318,156.78,-454.13,0,0,0
153,4,-7.7835,149.82,-445.48,0,0,0
154,0,-8.7984,143.48,-446.86,0,0,0
154,1,-10.123,136.83,-461.07,0,0,0
154,2,-10.902,130.26,-469.71,0,0,0
154,3,-11.055,124.94,-464.17,0,0,0
154,4,-12.538,119.15,-462.78,0,0,0
155,0,-12.46,114.45,-463.82,0,0,0
155,1,-12.303,110.54,-480.77,0,0,0
155,2,-12.85,107.26,-495.32,0,0,0
155,3,-11.522,104.6,-513.64,0,0,0
155,4,-9.882,102.41,-517.79,0,0,0
156,0,-9.9643,103.19,-517.09,0,0,0
156,1,-5.125,104.28,-522.96,0,0,0
156,2,-2.0065,106.63,-540.97,0,0,0
156,3,-0.52806,110,-559.99,0,0,0
156,4,4.6994,114.69,-571.41,0,0,0
157,0,7.0333,122.05,-575.22,0,0,0
157,1,10.46,129.48,-576.25,0,0,0
157,2,14.743,136.6,-582.82,0,0,0
157,3,16.06,145.04,-592.87,0,0,0
157,4,17.145,153.81,-602.55,0,0,0
158,0,16.83,163.27,-607.75,0,0,0
158,1,15.888,170.71,-605.31,0,0,0
158,2,15.185,177.67,-606.7,0,0,0
158,3,13.386,183.85,-607.74,0,0,0
158,4,11.509,189.95,-614.31,0,0,0
159,0,11.12,195.04,-616.74,0,0,0
159,1,10.262,199.42,-619.85,0,0,0
159,2,10.498,202.08,-614.31,0,0,0
159,3,10.652,204.35,-616.39,0,0,0
159,4,11.278,204.9,-615.01,0,0,0
160,0,12.057,204.04,-619.86,0,0,0
160,1,12.369,202.63,-626.08,0,0,0
160,2,13.384,199.89,-630.92,0,0,0
160,3,14.009,197.7,-630.93,0,0,0
160,4,13.538,196.13,-634.04,0,0,0
161,0,14.242,194.81,-638.88,0,0,0
161,1,14.942,193.47,-650.99,0,0,0
161,2,15.253,193.47,-658.97,0,0,0
161,3,16.576,193.71,-663.11,0,0,0
161,4,17.356,194.73,-668.65,0,0,0
162,0,18.68,195.12,-668.63,0,0,0
162,1,19.614,195.9,-676.61,0,0,0
162,2,21.014,196.45,-681.79,0,0,0
162,3,22.652,197.15,-683.17,0,0,0
162,4,24.837,197.31,-683.86,0,0,0
163,0,25.694,197.54,-685.59,0,0,0
163,1,27.098,197.39,-691.81,0,0,0
163,2,27.721,197.23,-700.47,0,0,0
163,3,28.576,197.31,-705.3,0,0,0
163,4,29.67,196.68,-708.77,0,0,0
164,0,29.982,196.45,-712.24,0,0,0
164,1,30.136,196.37,-718.11,0,0,0
164,2,29.746,196.21,-722.27,0,0,0
164,3,29.431,196.14,-726.76,0,0,0
164,4,29.823,196.14,-730.57,0,0,0
165,0,29.276,195.98,-730.22,0,0,0
165,1,29.119,196.29,-737.13,0,0,0
165,2,28.961,196.53,-741.64,0,0,0
165,3,28.651,196.92,-749.26,0,0,0
165,4,28.492,196.68,-746.83,0,0,0
166,0,28.101,196.76,-754.44,0,0,0
166,1,27.868,196.84,-755.15,0,0,0
166,2,27.552,196.76,-761.37,0,0,0
166,3,27.084,196.6,-761.71,0,0,0
166,4,26.926,196.37,-761.01,0,0,0
167,0,27.397,195.43,-764.48,0,0,0
167,1,26.304,195.59,-769.67,0,0,0
167,2,26.147,194.73,-774.17,0,0,0
167,3,26.378,194.18,-776.59,0,0,0
167,4,26.536,193.48,-776.94,0,0,0
168,0,26.612,192.46,-780.39,0,0,0
168,1,26.532,191.76,-785.93,0,0,0
168,2,26.925,191.13,-785.92,0,0,0
168,3,27.236,190.43,-788.36,0,0,0
168,4,27.469,189.1,-784.54,0,0,0
169,0,28.252,187.84,-787.66,0,0,0
169,1,28.249,186.59,-791.11,0,0,0
169,2,28.72,186.04,-795.28,0,0,0
169,3,29.031,184.56,-792.86,0,0,0
169,4,29.813,183.15,-791.81,0,0,0
170,0,30.205,181.98,-789.03,0,0,0
170,1,30.123,180.96,-794.58,0,0,0
170,2,30.359,179.94,-797.7,0,0,0
170,3,31.14,178.77,-794.93,0,0,0
170,4,31.922,177.44,-794.23,0,0,0
171,0,32.237,176.27,-795.27,0,0,0
171,1,32.08,175.01,-794.92,0,0,0
171,2,32.236,173.84,-798.04,0,0,0
171,3,32.783,172.51,-796.32,0,0,0
171,4,32.861,171.34,-795.96,0,0,0
172,0,32.942,170.01,-795.96,0,0,0
172,1,32.629,168.68,-799.41,0,0,0
172,2,32.55,168.05,-800.47,0,0,0
172,3,32.084,166.72,-802.89,0,0,0
172,4,32.241,165.31,-798.39,0,0,0
173,0,32.162,163.83,-797,0,0,0
173,1,31.461,162.89,-797.69,0,0,0
173,2,31.307,161.56,-794.57,0,0,0
173,3,30.839,160.38,-793.19,0,0,0
173,4,30.682,158.74,-790.42,0,0,0
174,0,29.901,157.96,-788.69,0,0,0
174,1,29.124,156.79,-788.69,0,0,0
174,2,29.282,156,-793.2,0,0,0
174,3,28.501,154.83,-789.73,0,0,0
174,4,27.955,153.97,-789.39,0,0,0
175,0,28.034,152.56,-788.01,0,0,0
175,1,27.721,151.54,-786.97,0,0,0
175,2,27.8,150.13,-784.55,0,0,0
175,3,27.487,149.04,-785.23,0,0,0
175,4,27.257,148.02,-779.7,0,0,0
176,0,27.256,146.77,-779.36,0,0,0
176,1,26.632,145.44,-775.55,0,0,0
176,2,26.634,144.03,-775.55,0,0,0
176,3,27.027,143.17,-778.65,0,0,0
176,4,26.166,142.31,-772.43,0,0,0
177,0,26.325,141.53,-769.32,0,0,0
177,1,26.481,139.57,-767.94,0,0,0
177,2,26.325,138.87,-766.21,0,0,0
177,3,26.246,137.77,-763.1,0,0,0
177,4,26.168,136.68,-761.02,0,0,0
178,0,26.562,135.11,-756.52,0,0,0
178,1,26.327,134.1,-754.09,0,0,0
178,2,26.015,132.92,-754.09,0,0,0
178,3,25.782,131.67,-755.82,0,0,0
178,4,26.488,130.42,-753.07,0,0,0
179,0,26.331,129.25,-749.94,0,0,0
179,1,26.488,127.92,-749.6,0,0,0
179,2,26.488,126.51,-749.59,0,0,0
179,3,26.335,125.49,-747.54,0,0,0
179,4,26.958,123.69,-740.6,0,0,0
180,0,26.726,122.6,-735.07,0,0,0
180,1,27.195,120.56,-731.95,0,0,0
180,2,26.649,119.15,-730.91,0,0,0
180,3,26.806,118.14,-730.57,0,0,0
180,4,26.729,117.04,-725.38,0,0,0
181,0,27.201,115.63,-719.49,0,0,0
181,1,26.889,114.38,-717.08,0,0,0
181,2,26.654,113.13,-717.07,0,0,0
181,3,26.263,112.27,-716.04,0,0,0
181,4,26.654,111.25,-706.35,0,0,0
182,0,26.969,109.77,-699.77,0,0,0
182,1,27.127,108.67,-699.08,0,0,0
182,2,27.051,107.65,-694.23,0,0,0
182,3,26.815,106.87,-696.31,0,0,0
182,4,26.74,106.01,-683.51,0,0,0
183,0,27.284,104.84,-683.86,0,0,0
183,1,27.599,103.58,-674.51,0,0,0
183,2,27.287,102.8,-677.29,0,0,0
183,3,27.759,101.86,-676.6,0,0,0
183,4,27.598,100.85,-673.14,0,0,0
184,0,28.304,99.829,-663.44,0,0,0
184,1,28.539,98.733,-659.64,0,0,0
184,2,28.541,97.403,-654.44,0,0,0
184,3,29.166,96.543,-654.45,0,0,0
184,4,29.632,95.213,-648.22,0,0,0
185,0,30.183,93.726,-643.72,0,0,0
185,1,30.417,92.475,-639.91,0,0,0
185,2,30.339,91.536,-639.22,0,0,0
185,3,30.728,90.832,-636.8,0,0,0
185,4,31.588,89.658,-629.88,0,0,0
186,0,32.372,88.328,-627.11,0,0,0
186,1,32.683,86.92,-621.57,0,0,0
186,2,32.605,86.059,-619.84,0,0,0
186,3,33.622,84.886,-613.61,0,0,0
186,4,34.404,83.947,-610.51,0,0,0
187,0,34.324,82.93,-608.09,0,0,0
187,1,34.639,81.757,-601.15,0,0,0
187,2,34.872,80.896,-598.73,0,0,0
187,3,35.186,80.504,-596.66,0,0,0
187,4,35.811,79.409,-594.25,0,0,0
188,0,36.28,78.627,-589.4,0,0,0
188,1,36.594,77.376,-585.59,0,0,0
188,2,36.673,76.671,-581.44,0,0,0
188,3,36.75,75.967,-577.29,0,0,0
188,4,37.455,74.793,-573.14,0,0,0
189,0,37.689,73.776,-565.88,0,0,0
189,1,37.064,72.681,-565.53,0,0,0
189,2,37.38,71.82,-563.11,0,0,0
189,3,37.221,71.351,-558.95,0,0,0
189,4,37.85,70.803,-556.88,0,0,0
190,0,37.615,70.021,-553.07,0,0,0
190,1,37.773,69.082,-550.31,0,0,0
190,2,37.383,68.534,-545.46,0,0,0
190,3,37.694,67.752,-541.31,0,0,0
190,4,37.618,67.048,-536.11,0,0,0
191,0,37.776,66.031,-531.27,0,0,0
191,1,37.697,65.17,-529.89,0,0,0
191,2,37.232,64.701,-525.74,0,0,0
191,3,37.076,64.153,-524.35,0,0,0
191,4,36.764,63.762,-523.66,0,0,0
192,0,36.845,62.979,-519.16,0,0,0
192,1,36.687,62.901,-516.05,0,0,0
192,2,36.062,62.197,-514.66,0,0,0
192,3,35.988,61.258,-513.63,0,0,0
192,4,36.142,60.71,-510.86,0,0,0
193,0,35.754,59.771,-506.71,0,0,0
193,1,35.521,59.145,-502.9,0,0,0
193,2,35.054,58.285,-499.79,0,0,0
193,3,34.822,57.581,-497.7,0,0,0
193,4,34.276,57.189,-497.72,0,0,0
194,0,33.573,56.72,-494.25,0,0,0
194,1,33.967,56.251,-493.56,0,0,0
194,2,33.263,55.468,-489.07,0,0,0
194,3,32.637,55.077,-492.18,0,0,0
194,4,32.327,54.607,-487.69,0,0,0
195,0,32.014,53.825,-485.62,0,0,0
195,1,31.86,53.668,-480.42,0,0,0
195,2,31.315,52.886,-476.95,0,0,0
195,3,30.768,52.26,-475.92,0,0,0
195,4,30.77,51.79,-476.62,0,0,0
196,0,30.067,51.869,-475.57,0,0,0
196,1,29.68,50.695,-470.04,0,0,0
196,2,29.76,49.913,-471.43,0,0,0
196,3,29.055,49.678,-467.96,0,0,0
196,4,28.509,49.208,-471.08,0,0,0
197,0,28.121,49.052,-467.62,0,0,0
197,1,28.119,48.347,-463.82,0,0,0
197,2,27.733,47.722,-461.05,0,0,0
197,3,27.343,48.035,-461.73,0,0,0
197,4,26.875,47.174,-460.35,0,0,0
198,0,26.484,46.861,-459.32,0,0,0
198,1,26.719,46.235,-456.21,0,0,0
198,2,26.173,45.531,-455.86,0,0,0
198,3,25.552,45.452,-456.55,0,0,0
198,4,24.925,45.374,-457.93,0,0,0
199,0,24.692,44.435,-455.17,0,0,0
199,1,24.693,43.966,-455.17,0,0,0
199,2,24.616,43.027,-448.24,0,0,0
199,3,24.146,42.714,-452.4,0,0,0
199,4,24.15,42.636,-450.67,0,0,0
200,0,24.071,41.853,-451.71,0,0,0
200,1,23.919,41.227,-443.74,0,0,0
200,2,23.29,40.992,-448.6,0,0,0
200,3,22.824,40.288,-444.44,0,0,0
200,4,22.747,40.445,-449.29,0,0,0
201,0,22.826,40.132,-447.91,0,0,0
201,1,23.06,39.505,-446.86,0,0,0
201,2,22.594,38.88,-445.48,0,0,0
201,3,22.438,38.097,-446.87,0,0,0
201,4,22.358,38.488,-444.1,0,0,0
202,0,22.516,38.175,-444.8,0,0,0
202,1,22.439,37.55,-441.68,0,0,0
202,2,22.128,37.237,-441.68,0,0,0
202,3,21.582,37.158,-442.71,0,0,0
202,4,21.737,37.471,-443.41,0,0,0
203,0,22.052,37.236,-444.1,0,0,0
203,1,21.973,36.689,-441.68,0,0,0
203,2,22.13,36.532,-444.44,0,0,0
203,3,21.506,36.61,-442.71,0,0,0
203,4,21.74,36.298,-444.1,0,0,0
204,0,21.818,35.828,-440.64,0,0,0
204,1,22.288,35.202,-440.64,0,0,0
204,2,21.429,35.124,-441.69,0,0,0
204,3,21.82,34.498,-438.9,0,0,0
204,4,21.353,34.263,-438.56,0,0,0
205,0,21.276,34.185,-439.26,0,0,0
205,1,20.887,33.872,-439.95,0,0,0
205,2,21.198,33.403,-438.91,0,0,0
205,3,20.965,32.933,-439.95,0,0,0
205,4,20.965,32.542,-442.71,0,0,0
206,0,20.653,32.072,-442.72,0,0,0
206,1,20.886,31.994,-442.03,0,0,0
206,2,21.122,31.759,-442.73,0,0,0
206,3,20.576,31.446,-438.91,0,0,0
206,4,20.967,30.351,-443.07,0,0,0
207,0,20.265,30.586,-443.06,0,0,0
207,1,20.422,30.273,-442.73,0,0,0
207,2,20.579,30.116,-443.41,0,0,0
207,3,20.501,29.021,-443.07,0,0,0
207,4,20.112,29.412,-445.49,0,0,0
208,0,20.424,28.708,-447.57,0,0,0
208,1,20.343,28.786,-443.41,0,0,0
208,2,20.737,28.16,-442.38,0,0,0
208,3,20.425,27.613,-443.07,0,0,0
208,4,20.27,27.456,-442.38,0,0,0
209,0,19.879,27.3,-447.57,0,0,0
209,1,20.271,26.439,-444.8,0,0,0
209,2,20.349,25.813,-444.45,0,0,0
209,3,20.586,25.187,-447.22,0,0,0
209,4,19.803,25.813,-450.33,0,0,0
210,0,20.428,25.813,-451.72,0,0,0
210,1,20.585,24.796,-454.83,0,0,0
210,2,20.898,24.953,-448.95,0,0,0
210,3,20.898,24.014,-451.71,0,0,0
210,4,20.82,24.64,-453.1,0,0,0
211,0,20.898,24.405,-452.05,0,0,0
211,1,21.368,24.405,-452.76,0,0,0
211,2,21.29,23.153,-450.32,0,0,0
211,3,21.292,23.701,-454.83,0,0,0
