Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
243,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0
243,2,0,0,0,0,0,0
243,3,0,0,0,0,0,0
243,4,0,0,0,0,0,0
244,0,0,0,0,0,0,0
244,1,0,0,0,0,0,0
244,2,0,0,0,0,0,0
244,3,0,0,0,0,0,0
244,4,0,0,0,0,0,0
245,0,0,0,0,0,0,0
245,1,0,0,0,0,0,0
245,2,0,0,0,0,0,0
245,3,0,0,0,0,0,0
245,4,0,0,0,0,0,0
246,0,0,0,0,0,0,0
246,1,0,0,0,0,0,0
246,2,0,0,0,0,0,0
246,3,0,0,0,0,0,0
246,4,0,0,0,0,0,0
247,0,0,0,0,0,0,0
247,1,0,0,0,0,0,0
247,2,0,0,0,0,0,0
247,3,0,0,0,0,0,0
247,4,0,0,0,0,0,0
248,0,0,0,0,0,0,0
248,1,0,0,0,0,0,0
248,2,0,0,0,0,0,0
248,3,0,0,0,0,0,0
248,4,0,0,0,0,0,0
249,0,0,0,0,0,0,0
249,1,0,0,0,0,0,0
249,2,0,0,0,0,0,0
249,3,0,0,0,0,0,0
249,4,0,0,0,0,0,0
250,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0
250,2,0,0,0,0,0,0
250,3,0,0,0,0,0,0
250,4,0,0,0,0,0,0
251,0,0,0,0,0,0,0
251,1,0,0,0,0,0,0
251,2,0,0,0,0,0,0
251,3,0,0,0,0,0,0
251,4,0,0,0,0,0,0
252,0,0,0,0,0,0,0
252,1,0,0,0,0,0,0
252,2,0,0,0,0,0,0
252,3,0,0,0,0,0,0
252,4,0,0,0,0,0,0
253,0,0,0,0,0,0,0
253,1,0,0,0,0,0,0
253,2,0,0,0,0,0,0
253,3,0,0,0,0,0,0
253,4,0,0,0,0,0,0
254,0,0,0,0,0,0,0
254,1,0,0,0,0,0,0
254,2,0,0,0,0,0,0
254,3,0,0,0,0,0,0
254,4,0,0,0,0,0,0
255,0,0,0,0,0,0,0
255,1,0,0,0,0,0,0
255,2,0,0,0,0,0,0
255,3,0,0,0,0,0,0
255,4,0,0,0,0,0,0
256,0,0,0,0,0,0,0
256,1,0,0,0,0,0,0
256,2,0,0,0,0,0,0
256,3,0,0,0,0,0,0
256,4,0,0,0,0,0,0
257,0,0,0,0,0,0,0
257,1,0,0,0,0,0,0
257,2,0,0,0,0,0,0
257,3,0,0,0,0,0,0
257,4,0,0,0,0,0,0
258,0,0,0,0,0,0,0
258,1,0,0,0,0,0,0
258,2,0,0,0,0,0,0
258,3,0,0,0,0,0,0
258,4,0,0,0,0,0,0
259,0,0,0,0,0,0,0
259,1,0,0,0,0,0,0
259,2,0,0,0,0,0,0
259,3,0,0,0,0,0,0
259,4,0,0,0,0,0,0
260,0,0,0,0,0,0,0
260,1,0,0,0,0,0,0
260,2,0,0,0,0,0,0
260,3,0,0,0,0,0,0
260,4,0,0,0,0,0,0
261,0,0,0,0,0,0,0
261,1,0,0,0,0,0,0
261,2,0,0,0,0,0,0
261,3,0,0,0,0,0,0
261,4,0,0,0,0,0,0
262,0,0,0,0,0,0,0
262,1,0,0,0,0,0,0
262,2,0,0,0,0,0,0
262,3,0,0,0,0,0,0
262,4,0,0,0,0,0,0
263,0,0,0,0,0,0,0
263,1,0,0,0,0,0,0
263,2,0,0,0,0,0,0
263,3,0,0,0,0,0,0
263,4,0,0,0,0,0,0
264,0,0,0,0,0,0,0
264,1,0,0,0,0,0,0
264,2,0,0,0,0,0,0
264,3,0,0,0,0,0,0
264,4,0,0,0,0,0,0
265,0,0,0,0,0,0,0
265,1,0,0,0,0,0,0
265,2,0,0,0,0,0,0
265,3,0,0,0,0,0,0
265,4,0,0,0,0,0,0
266,0,0,0,0,0,0,0
266,1,0,0,0,0,0,0
266,2,0,0,0,0,0,0
266,3,0,0,0,0,0,0
266,4,0,0,0,0,0,0
267,0,0,0,0,0,0,0
267,1,0,0,0,0,0,0
267,2,0,0,0,0,0,0
267,3,0,0,0,0,0,0
267,4,0,0,0,0,0,0
268,0,0,0,0,0,0,0
268,1,0,0,0,0,0,0
268,2,0,0,0,0,0,0
268,3,0,0,0,0,0,0
268,4,0,0,0,0,0,0
269,0,0,0,0,0,0,0
269,1,0,0,0,0,0,0
269,2,0,0,0,0,0,0
269,3,0,0,0,0,0,0
269,4,0,0,0,0,0,0
270,0,0,0,0,0,0,0
270,1,0,0,0,0,0,0
270,2,0,0,0,0,0,0
270,3,0,0,0,0,0,0
270,4,0,0,0,0,0,0
271,0,0,0,0,0,0,0
271,1,0,0,0,0,0,0
271,2,0,0,0,0,0,0
271,3,0,0,0,0,0,0
271,4,0.023838,2.0579,-33.453,0,0,0
272,0,-0.28953,3.2311,-58.702,0,0,0
272,1,-0.52284,4.1694,-88.459,0,0,0
272,2,-2.7088,7.1418,-143.11,0,0,0
272,3,-5.5947,12.383,-231.31,0,0,0
272,4,-9.3391,18.875,-354.46,0,0,0
273,0,-14.551,19.5,-472.45,0,0,0
273,1,-25.77,16.526,-547.53,0,0,0
273,2,-36.606,16.29,-565.19,0,0,0
273,3,-40.654,17.071,-535.07,0,0,0
273,4,-40.727,18.635,-499.77,0,0,0
274,0,-43.769,22.39,-490.09,0,0,0
274,1,-45.172,26.615,-500.83,0,0,0
274,2,-45.476,30.762,-500.84,0,0,0
274,3,-45.947,37.96,-480.78,0,0,0
274,4,-45.328,41.716,-442.01,0,0,0
275,0,-42.522,47.505,-425.06,0,0,0
275,1,-41.201,52.591,-427.48,0,0,0
275,2,-39.404,56.66,-444.45,0,0,0
275,3,-39.485,63.78,-453.46,0,0,0
275,4,-40.036,71.056,-436.5,0,0,0
276,0,-39.257,75.672,-424.73,0,0,0
276,1,-37.46,80.758,-426.1,0,0,0
276,2,-37.693,87.174,-442.03,0,0,0
276,3,-38.006,95.859,-461.42,0,0,0
276,4,-37.382,103.53,-469.72,0,0,0
277,0,-35.353,109.63,-460.37,0,0,0
277,1,-33.012,114.25,-454.14,0,0,0
277,2,-29.973,119.88,-455.52,0,0,0
277,3,-26.309,124.65,-464.18,0,0,0
277,4,-23.197,129.35,-471.45,0,0,0
278,0,-19.38,131.78,-467.99,0,0,0
278,1,-16.266,133.1,-461.06,0,0,0
278,2,-12.919,134.51,-454.48,0,0,0
278,3,-9.884,135.69,-456.2,0,0,0
278,4,-7.7048,137.41,-463.48,0,0,0
279,0,-6.7754,139.68,-485.62,0,0,0
279,1,-5.454,142.1,-499.1,0,0,0
279,2,-4.4475,145,-506.71,0,0,0
279,3,0.9286,147.74,-513.26,0,0,0
279,4,6.9292,150.32,-534.03,0,0,0
280,0,11.913,154.47,-561.35,0,0,0
280,1,17.128,160.33,-590.76,0,0,0
280,2,22.812,166.44,-609.44,0,0,0
280,3,27.874,172.07,-619.82,0,0,0
280,4,31.223,177.47,-633.3,0,0,0
281,0,31.61,182.24,-655.45,0,0,0
281,1,29.814,187.33,-676.55,0,0,0
281,2,27.554,191.63,-691.45,0,0,0
281,3,23.813,195.38,-696.62,0,0,0
281,4,19.689,198.51,-700.1,0,0,0
282,0,13.763,203.05,-710.47,0,0,0
282,1,7.6842,208.68,-721.21,0,0,0
282,2,2.1473,214.79,-734.71,0,0,0
282,3,-2.92,219.87,-732.64,0,0,0
282,4,-7.2866,225.35,-730.9,0,0,0
283,0,-11.653,230.75,-731.95,0,0,0
283,1,-16.021,236.54,-734.72,0,0,0
283,2,-19.918,240.76,-738.53,0,0,0
283,3,-23.27,243.66,-744.42,0,0,0
283,4,-26.311,244.67,-749.6,0,0,0
284,0,-28.18,245.14,-756.18,0,0,0
284,1,-29.666,245.06,-758.61,0,0,0
284,2,-30.133,243.97,-763.1,0,0,0
284,3,-29.976,243.26,-773.83,0,0,0
284,4,-29.9,242.25,-780.06,0,0,0
285,0,-29.122,241.7,-788.02,0,0,0
285,1,-28.343,241.7,-788.71,0,0,0
285,2,-27.098,242.33,-792.86,0,0,0
285,3,-25.618,242.56,-798.05,0,0,0
285,4,-23.902,243.89,-805.31,0,0,0
286,0,-22.036,245.69,-813.98,0,0,0
286,1,-19.462,246.87,-812.24,0,0,0
286,2,-16.034,248.51,-810.5,0,0,0
286,3,-13.618,249.68,-815.7,0,0,0
286,4,-11.042,250.7,-818.46,0,0,0
287,0,-8.6277,252.03,-825.38,0,0,0
287,1,-7.3025,252.66,-826.08,0,0,0
287,2,-5.5862,252.73,-827.45,0,0,0
287,3,-4.1795,252.81,-827.79,0,0,0
287,4,-4.4181,252.5,-836.11,0,0,0
288,0,-4.2603,252.89,-840.95,0,0,0
288,1,-4.653,252.03,-842.68,0,0,0
288,2,-4.6507,251.4,-842.68,0,0,0
288,3,-5.4314,250.93,-846.48,0,0,0
288,4,-6.4478,250,-851.68,0,0,0
289,0,-8.0093,249.84,-856.18,0,0,0
289,1,-9.4138,249.13,-859.28,0,0,0
289,2,-11.051,247.88,-866.9,0,0,0
289,3,-12.613,247.02,-871.4,0,0,0
289,4,-14.095,246.47,-879.01,0,0,0
290,0,-15.266,245.22,-881.79,0,0,0
290,1,-15.5,244.44,-882.81,0,0,0
290,2,-15.966,243.11,-885.93,0,0,0
290,3,-15.966,242.09,-890.43,0,0,0
290,4,-15.498,241.31,-892.15,0,0,0
291,0,-14.876,240.22,-894.92,0,0,0
291,1,-13.312,238.49,-893.19,0,0,0
291,2,-11.99,237.09,-896.31,0,0,0
291,3,-10.741,235.05,-900.12,0,0,0
291,4,-8.5568,233.72,-898.73,0,0,0
292,0,-6.5294,231.3,-893.54,0,0,0
292,1,-4.4998,229.65,-886.61,0,0,0
292,2,-2.782,227.23,-887.3,0,0,0
292,3,-1.302,225.59,-890.07,0,0,0
292,4,0.022373,224.34,-889.03,0,0,0
293,0,2.0536,223.55,-885.22,0,0,0
293,1,3.0654,222.38,-886.95,0,0,0
293,2,3.7638,221.29,-889.72,0,0,0
293,3,5.0912,220.27,-889.03,0,0,0
293,4,5.6341,219.41,-885.58,0,0,0
294,0,6.7305,218.16,-878.65,0,0,0
294,1,7.2749,216.98,-877.61,0,0,0
294,2,7.5875,215.42,-876.57,0,0,0
294,3,7.8231,214.17,-878.65,0,0,0
294,4,8.3713,212.76,-874.15,0,0,0
295,0,8.0572,210.65,-876.91,0,0,0
295,1,7.9024,208.53,-873.47,0,0,0
295,2,8.5268,206.73,-875.54,0,0,0
295,3,8.2935,204.62,-870.35,0,0,0
295,4,8.8402,202.67,-867.91,0,0,0
296,0,8.5291,200.79,-863.08,0,0,0
296,1,8.998,198.75,-863.42,0,0,0
296,2,9.1566,197.35,-864.8,0,0,0
296,3,9.5462,195.86,-863.42,0,0,0
296,4,9.9343,194.61,-859.27,0,0,0
297,0,10.325,192.97,-858.24,0,0,0
297,1,11.105,191.71,-857.19,0,0,0
297,2,11.809,189.99,-858.58,0,0,0
297,3,12.355,188.66,-851.65,0,0,0
297,4,12.354,186.47,-847.5,0,0,0
298,0,12.905,185.14,-844.74,0,0,0
298,1,12.981,183.66,-845.42,0,0,0
298,2,13.684,182.09,-846.47,0,0,0
298,3,13.919,180.76,-843.7,0,0,0
298,4,14.62,179.04,-835.39,0,0,0
299,0,14.777,177.55,-835.39,0,0,0
299,1,15.714,176.07,-831.59,0,0,0
299,2,15.714,174.42,-829.17,0,0,0
299,3,15.716,172.16,-819.82,0,0,0
299,4,16.263,170.82,-819.82,0,0,0
300,0,16.419,169.18,-817.4,0,0,0
300,1,16.263,167.85,-815.33,0,0,0
300,2,16.419,166.29,-809.1,0,0,0
300,3,16.342,164.88,-804.95,0,0,0
300,4,16.578,163,-800.1,0,0,0
301,0,16.735,161.36,-799.76,0,0,0
301,1,16.502,159.48,-795.27,0,0,0
301,2,16.112,157.99,-789.37,0,0,0
301,3,16.192,156.19,-784.88,0,0,0
301,4,15.958,154.32,-781.77,0,0,0
302,0,15.802,152.91,-784.18,0,0,0
302,1,15.489,151.19,-781.42,0,0,0
302,2,15.647,150.09,-773.12,0,0,0
302,3,15.57,148.14,-767.58,0,0,0
