Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
405,0,0,0,0,0,0,0
405,1,0,0,0,0,0,0
405,2,0,0,0,0,0,0
405,3,0,0,0,0,0,0
405,4,0,0,0,0,0,0
406,0,0,0,0,0,0,0
406,1,0,0,0,0,0,0
406,2,0,0,0,0,0,0
406,3,0,0,0,0,0,0
406,4,0,0,0,0,0,0
407,0,0,0,0,0,0,0
407,1,0,0,0,0,0,0
407,2,0,0,0,0,0,0
407,3,0,0,0,0,0,0
407,4,0,0,0,0,0,0
408,0,0,0,0,0,0,0
408,1,0,0,0,0,0,0
408,2,0,0,0,0,0,0
408,3,0,0,0,0,0,0
408,4,0,0,0,0,0,0
409,0,0,0,0,0,0,0
409,1,0,0,0,0,0,0
409,2,0,0,0,0,0,0
409,3,0,0,0,0,0,0
409,4,0,0,0,0,0,0
410,0,0,0,0,0,0,0
410,1,0,0,0,0,0,0
410,2,0,0,0,0,0,0
410,3,0,0,0,0,0,0
410,4,0,0,0,0,0,0
411,0,0,0,0,0,0,0
411,1,0,0,0,0,0,0
411,2,0,0,0,0,0,0
411,3,0,0,0,0,0,0
411,4,0,0,0,0,0,0
412,0,0,0,0,0,0,0
412,1,0,0,0,0,0,0
412,2,0,0,0,0,0,0
412,3,0,0,0,0,0,0
412,4,0,0,0,0,0,0
413,0,0,0,0,0,0,0
413,1,0,0,0,0,0,0
413,2,0,0,0,0,0,0
413,3,0,0,0,0,0,0
413,4,0,0,0,0,0,0
414,0,0,0,0,0,0,0
414,1,0,0,0,0,0,0
414,2,0,0,0,0,0,0
414,3,0,0,0,0,0,0
414,4,0,0,0,0,0,0
415,0,0,0,0,0,0,0
415,1,0,0,0,0,0,0
415,2,0,0,0,0,0,0
415,3,0,0,0,0,0,0
415,4,0,0,0,0,0,0
416,0,0,0,0,0,0,0
416,1,0,0,0,0,0,0
416,2,0,0,0,0,0,0
416,3,0,0,0,0,0,0
416,4,0,0,0,0,0,0
417,0,0,0,0,0,0,0
417,1,0,0,0,0,0,0
417,2,0,0,0,0,0,0
417,3,0,0,0,0,0,0
417,4,0,0,0,0,0,0
418,0,0,0,0,0,0,0
418,1,0,0,0,0,0,0
418,2,0,0,0,0,0,0
418,3,0,0,0,0,0,0
418,4,0,0,0,0,0,0
419,0,0,0,0,0,0,0
419,1,0,0,0,0,0,0
419,2,0,0,0,0,0,0
419,3,0,0,0,0,0,0
419,4,0,0,0,0,0,0
420,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0
420,2,0,0,0,0,0,0
420,3,0,0,0,0,0,0
420,4,0,0,0,0,0,0
421,0,0,0,0,0,0,0
421,1,0,0,0,0,0,0
421,2,0,0,0,0,0,0
421,3,0,0,0,0,0,0
421,4,0,0,0,0,0,0
422,0,0,0,0,0,0,0
422,1,0,0,0,0,0,0
422,2,0,0,0,0,0,0
422,3,0,0,0,0,0,0
422,4,0,0,0,0,0,0
423,0,0,0,0,0,0,0
423,1,0,0,0,0,0,0
423,2,0,0,0,0,0,0
423,3,0,0,0,0,0,0
423,4,0,0,0,0,0,0
424,0,0,0,0,0,0,0
424,1,0,0,0,0,0,0
424,2,0,0,0,0,0,0
424,3,0,0,0,0,0,0
424,4,0,0,0,0,0,0
425,0,0,0,0,0,0,0
425,1,0,0,0,0,0,0
425,2,0,0,0,0,0,0
425,3,0,0,0,0,0,0
425,4,0,0,0,0,0,0
426,0,0,0,0,0,0,0
426,1,0,0,0,0,0,0
426,2,0,0,0,0,0,0
426,3,0,0,0,0,0,0
426,4,0,0,0,0,0,0
427,0,0,0,0,0,0,0
427,1,0,0,0,0,0,0
427,2,0,0,0,0,0,0
427,3,0,0,0,0,0,0
427,4,0,0,0,0,0,0
428,0,0,0,0,0,0,0
428,1,0,0,0,0,0,0
428,2,0,0,0,0,0,0
428,3,0,0,0,0,0,0
428,4,0,0,0,0,0,0
429,0,0,0,0,0,0,0
429,1,0,0,0,0,0,0
429,2,0,0,0,0,0,0
429,3,0,0,0,0,0,0
429,4,0,0,0,0,0,0
430,0,0,0,0,0,0,0
430,1,0,0,0,0,0,0
430,2,0,0,0,0,0,0
430,3,0,0,0,0,0,0
430,4,0,0,0,0,0,0
431,0,0,0,0,0,0,0
431,1,0,0,0,0,0,0
431,2,0,0,0,0,0,0
431,3,0,0,0,0,0,0
431,4,0,0,0,0,0,0
432,0,0,0,0,0,0,0
432,1,0,0,0,0,0,0
432,2,0,0,0,0,0,0
432,3,0,0,0,0,0,0
432,4,0,0,0,0,0,0
433,0,0,0,0,0,0,0
433,1,0,0,0,0,0,0
433,2,0,0,0,0,0,0
433,3,0,0,0,0,0,0
433,4,0,0,0,0,0,0
434,0,0,0,0,0,0,0
434,1,0,0,0,0,0,0
434,2,0,0,0,0,0,0
434,3,0,0,0,0,0,0
434,4,0,0,0,0,0,0
435,0,0,0,0,0,0,0
435,1,0,0,0,0,0,0
435,2,0,0,0,0,0,0
435,3,0,0,0,0,0,0
435,4,0,0,0,0,0,0
436,0,0,0,0,0,0,0
436,1,0,0,0,0,0,0
436,2,0,0,0,0,0,0
436,3,0,0,0,0,0,0
436,4,0,0,0,0,0,0
437,0,0,0,0,0,0,0
437,1,0,0,0,0,0,0
437,2,0,0,0,0,0,0
437,3,0,0,0,0,0,0
437,4,0,0,0,0,0,0
438,0,0,0,0,0,0,0
438,1,0,0,0,0,0,0
438,2,0,0,0,0,0,0
438,3,0,0,0,0,0,0
438,4,0,0,0,0,0,0
439,0,2.1417,2.1859,-35.462,0,0,0
439,1,2.1395,3.203,-48.599,0,0,0
439,2,2.5276,4.6894,-77.308,0,0,0
439,3,2.2142,7.8186,-117.77,0,0,0
439,4,1.5867,11.965,-171.73,0,0,0
440,0,1.0385,15.172,-246.44,0,0,0
440,1,-2.1554,15.328,-323.26,0,0,0
440,2,-8.076,14.309,-374.11,0,0,0
440,3,-15.87,15.169,-396.96,0,0,0
440,4,-20.31,15.716,-385.51,0,0,0
441,0,-23.111,16.106,-369.26,0,0,0
441,1,-26.387,17.357,-361.63,0,0,0
441,2,-28.646,20.017,-369.61,0,0,0
441,3,-29.973,22.911,-373.08,0,0,0
441,4,-31.612,27.058,-365.47,0,0,0
442,0,-32.395,31.204,-348.17,0,0,0
442,1,-31.46,34.882,-333.63,0,0,0
442,2,-30.762,39.107,-331.56,0,0,0
442,3,-30.219,43.175,-340.22,0,0,0
442,4,-29.127,47.009,-339.53,0,0,0
443,0,-29.519,51.625,-339.87,0,0,0
443,1,-29.991,56.867,-335.71,0,0,0
443,2,-29.683,62.578,-336.75,0,0,0
443,3,-29.761,68.367,-349.91,0,0,0
443,4,-29.529,74.861,-356.49,0,0,0
444,0,-29.297,81.12,-364.1,0,0,0
444,1,-29.457,87.692,-363.4,0,0,0
444,2,-28.682,93.951,-361.32,0,0,0
444,3,-27.281,99.741,-358.89,0,0,0
444,4,-26.034,105.69,-369.97,0,0,0
445,0,-24.322,111.01,-371.7,0,0,0
445,1,-22.845,115.15,-375.51,0,0,0
445,2,-21.677,119.61,-377.59,0,0,0
445,3,-19.807,122.59,-371.69,0,0,0
445,4,-17.704,124.47,-374.81,0,0,0
446,0,-16.693,125.95,-380.69,0,0,0
446,1,-15.524,126.42,-384.5,0,0,0
446,2,-14.197,125.8,-386.93,0,0,0
446,3,-13.651,124.47,-383.46,0,0,0
446,4,-13.105,122.2,-374.8,0,0,0
447,0,-12.868,119.62,-379.31,0,0,0
447,1,-13.883,116.8,-383.45,0,0,0
447,2,-13.725,114.22,-392.8,0,0,0
447,3,-13.568,111.09,-392.44,0,0,0
447,4,-13.412,108.74,-394.86,0,0,0
448,0,-13.491,105.38,-396.92,0,0,0
448,1,-13.649,103.66,-422.53,0,0,0
448,2,-12.795,101.47,-445.37,0,0,0
448,3,-12.326,100.53,-457.13,0,0,0
448,4,-7.4901,100.06,-459.19,0,0,0
449,0,-3.048,101.08,-464.37,0,0,0
449,1,-0.08959,102.64,-476.13,0,0,0
449,2,4.977,104.83,-494.46,0,0,0
449,3,8.4805,108.98,-509.69,0,0,0
449,4,11.514,113.75,-512.1,0,0,0
450,0,15.564,118.68,-519.02,0,0,0
450,1,16.958,123.84,-528.01,0,0,0
450,2,18.979,129.95,-545.67,0,0,0
450,3,19.833,136.6,-566.76,0,0,0
